Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Ahmetcan Kaplan,Turkey,Ajax,13,Holland Eredivisie,6'3,190 ,187,85,Center Back (CB),Left,2,2,1,26,25,67,57,27,40,35,28,51,52,62,64,56,63,45,44,69,60,76,23,67,64,27,30,48,60,65,70,69,14,14,12,8,13,48,43,44,44,44,43,46,48,51,48,59,63,59,62,69,62,20,40,202,41,206,58,290,54,272,49,296,68,204,12,61,320,1471
Kik Pierie,Netherlands,Ajax,39,Holland Eredivisie,6'0,183 ,165,75,Center Defensive Midfielder (CDM),Left,3,2,1,66,44,65,70,42,64,66,34,69,66,66,54,69,65,55,55,73,53,69,39,62,66,52,66,42,65,67,67,66,8,13,13,6,9,59,61,60,60,60,61,64,64,66,64,66,68,66,66,68,66,17,57,287,60,299,62,309,58,289,59,353,67,200,10,49,366,1719
Youri Regeer,Netherlands,Ajax,26,Holland Eredivisie,5'10,177 ,150,68,Center Attacking Midfielder (CAM),Right,3,2,1,52,57,53,71,42,67,58,53,69,65,72,73,68,62,71,63,62,67,61,47,62,60,59,66,51,66,63,64,61,13,8,14,11,11,63,64,64,64,64,64,67,67,67,67,66,67,66,65,64,65,19,55,275,62,312,69,346,60,300,61,364,63,188,11,57,383,1768
Kian Fitz-Jim,Netherlands,Ajax,28,Holland Eredivisie,5'9,174 ,132,60,Center Attacking Midfielder (CAM),Right,3,3,1,59,56,50,69,48,68,55,54,67,70,69,68,73,62,74,58,59,47,40,54,51,56,58,68,54,67,58,63,60,10,13,14,8,6,61,65,64,64,64,65,68,66,66,66,63,63,63,63,59,63,17,56,282,63,314,69,346,52,258,59,354,60,181,10,51,362,1728
Youri Baas,Netherlands,Ajax,25,Holland Eredivisie,6'0,182 ,161,73,Left Wing Back (LWB),Left,2,2,1,59,33,56,61,34,62,46,35,53,60,66,69,59,55,62,36,63,68,57,27,52,62,49,46,42,58,59,62,60,9,12,14,12,7,52,55,53,53,53,55,56,59,57,59,64,61,64,63,61,63,17,49,243,51,256,62,311,50,251,52,309,60,181,11,54,336,1556
Iago Aspas Juncal,Spain,RC Celta de Vigo,10,Spain Primera Division,5'9,176 ,148,67,Striker (ST),Left,4,3,2,80,90,76,79,84,87,79,83,73,86,78,85,87,84,72,79,66,70,60,80,63,39,86,81,82,85,39,21,18,12,16,9,12,13,85,84,84,84,84,84,85,84,78,84,63,60,63,59,51,59,23,82,409,82,408,81,406,71,355,73,436,26,78,12,62,430,2069
Javier Galán Gil,Spain,RC Celta de Vigo,17,Spain Primera Division,5'8,172 ,154,70,Left Back (LB),Left,2,3,1,81,50,80,81,51,86,72,70,72,84,76,79,75,74,76,66,66,76,64,56,82,70,64,60,48,68,66,83,82,14,14,10,6,8,71,74,72,72,72,74,75,78,76,78,80,78,80,80,77,80,19,69,343,77,384,76,380,66,328,65,392,77,231,10,52,435,2042
Francisco José Beltrán Peinado,Spain,RC Celta de Vigo,8,Spain Primera Division,5'5,165 ,141,64,Center Defensive Midfielder (CDM),Right,3,3,1,72,53,60,84,55,78,54,55,82,77,62,58,77,75,78,61,57,67,63,60,68,78,63,79,49,66,77,81,80,14,11,8,13,9,67,71,70,70,70,71,76,74,79,74,77,80,77,76,76,76,21,65,324,69,346,70,350,62,308,67,403,79,238,11,55,412,1958
Unai Núñez Gestoso,Spain,RC Celta de Vigo,4,Spain Primera Division,6'1,186 ,179,81,Center Back (CB),Right,2,2,1,34,18,80,77,21,40,27,22,55,70,65,74,34,78,58,44,79,68,82,17,79,77,26,34,31,62,79,80,81,9,9,15,6,11,52,49,50,50,50,49,53,55,60,55,71,75,71,74,81,74,19,46,230,43,214,62,309,58,290,52,309,80,240,10,50,354,1580
Renato Tapia,Peru,RC Celta de Vigo,14,Spain Primera Division,6'1,185 ,176,80,Center Defensive Midfielder (CDM),Right,4,3,1,65,62,73,78,64,66,65,54,75,71,69,67,66,73,77,78,76,86,86,60,79,77,68,69,68,70,76,84,80,16,14,7,15,8,72,68,69,69,69,68,72,72,75,72,77,80,77,78,80,78,22,68,342,66,331,70,352,77,386,72,431,80,240,12,60,437,2072
Denis Suárez Fernández,Spain,RC Celta de Vigo,6,Spain Primera Division,5'10,178 ,146,66,Center Attacking Midfielder (CAM),Right,3,3,2,75,71,49,84,68,82,82,70,80,81,72,72,81,81,76,74,57,61,54,73,47,70,78,85,63,75,69,65,49,10,14,10,7,7,74,78,78,78,78,78,79,79,79,79,73,73,73,70,65,70,19,69,347,79,395,76,382,64,319,70,418,61,183,10,48,425,2017
Agustín Marchesín,Argentina,RC Celta de Vigo,1,Spain Primera Division,6'2,188 ,187,85,Goalkeeper (GK),Right,3,1,1,18,14,11,37,15,24,16,15,34,20,55,52,65,75,60,57,73,38,59,12,45,15,18,65,14,64,22,15,15,80,77,76,79,80,34,33,34,34,34,33,39,37,37,37,32,34,32,31,31,31,79,19,95,22,109,61,307,48,239,37,221,17,52,78,392,446,1351
Joseph Aidoo,Ghana,RC Celta de Vigo,15,Spain Primera Division,6'0,184 ,176,80,Center Back (CB),Right,2,2,1,34,18,79,75,21,35,24,28,50,60,69,79,67,65,68,50,86,81,91,23,88,79,25,23,31,63,70,78,77,11,6,9,13,6,51,46,46,46,46,46,49,52,56,52,70,72,70,73,80,73,17,45,227,39,197,70,348,66,331,52,309,75,225,9,45,364,1619
Franco Cervi,Argentina,RC Celta de Vigo,11,Spain Primera Division,5'5,165 ,137,62,Left Midfielder (LM),Left,3,4,2,71,70,48,75,55,78,78,76,68,80,89,88,92,74,92,68,62,81,32,64,72,50,76,70,56,73,51,64,52,12,8,9,11,10,72,77,75,75,75,77,78,78,74,78,71,67,71,69,59,69,19,64,319,76,380,87,435,61,307,66,397,56,167,10,50,416,1982
Hugo Mallo Novegil,Spain,RC Celta de Vigo,2,Spain Primera Division,5'8,173 ,152,69,Right Back (RB),Right,3,3,2,78,28,67,72,28,62,65,38,61,70,60,67,73,80,63,67,79,81,68,39,76,78,46,64,23,70,69,79,78,14,9,7,9,15,59,62,60,60,60,62,64,67,69,67,77,75,77,77,76,77,21,55,273,59,296,69,343,67,334,60,357,75,226,11,54,386,1813
Óscar Rodríguez Arnaiz,Spain,RC Celta de Vigo,5,Spain Primera Division,5'9,174 ,148,67,Center Attacking Midfielder (CAM),Right,3,3,1,66,77,45,79,65,79,78,86,77,78,60,58,64,76,70,72,53,59,56,82,48,70,75,78,57,74,47,62,48,12,7,9,11,7,73,74,75,75,75,74,78,75,78,75,67,69,67,64,60,64,19,66,332,80,398,66,328,64,322,67,402,52,157,9,46,397,1911
Carles Pérez Sayol,Spain,RC Celta de Vigo,7,Spain Primera Division,5'8,173 ,165,75,Center Attacking Midfielder (CAM),Left,2,4,1,65,72,53,74,58,79,66,54,60,83,82,79,81,71,85,85,59,64,64,74,55,23,70,68,57,57,38,37,34,11,5,13,7,12,75,75,75,75,75,75,77,76,69,76,59,56,59,56,49,56,18,64,322,68,342,80,398,69,346,55,330,36,109,10,48,398,1862
Kevin Vázquez Comesaña,Spain,RC Celta de Vigo,20,Spain Primera Division,5'8,173 ,159,72,Right Back (RB),Right,3,3,1,77,55,73,75,41,65,58,45,61,75,65,67,37,72,76,54,66,67,64,50,69,71,61,57,46,57,68,78,79,11,15,9,15,14,66,66,65,65,65,66,67,70,69,70,75,73,75,75,74,75,22,64,321,61,304,63,317,60,301,60,361,75,225,13,64,391,1836
Kevin Vázquez Comesaña,Spain,RC Celta de Vigo,20,Spain Primera Division,5'8,173 ,159,72,Right Back (RB),Right,3,3,1,77,55,73,75,41,65,58,45,61,75,65,67,37,72,76,54,66,67,64,50,69,71,61,57,46,57,68,78,79,11,15,9,15,14,66,66,65,65,65,66,67,70,69,70,75,73,75,75,74,75,22,64,321,61,304,63,317,60,301,60,361,75,225,13,64,391,1836
Gonçalo Mendes Paciência,Portugal,RC Celta de Vigo,9,Spain Primera Division,6'0,184 ,176,80,Striker (ST),Right,4,4,1,42,76,84,64,78,77,67,47,51,76,52,41,72,75,73,77,78,67,81,72,79,37,77,74,80,78,21,30,23,9,8,14,12,7,74,68,72,72,72,68,73,68,68,68,51,55,51,48,52,48,19,69,344,64,318,63,313,75,375,71,425,25,74,10,50,367,1821
Augusto Solari,Argentina,RC Celta de Vigo,21,Spain Primera Division,5'11,180 ,176,80,Right Midfielder (RM),Right,3,3,1,71,64,63,72,37,74,75,73,70,73,79,89,87,69,74,65,87,73,74,59,69,65,69,71,57,73,53,55,61,7,15,13,11,7,71,72,71,71,71,72,74,74,72,74,70,68,70,69,66,69,19,61,307,73,365,80,398,72,358,67,404,56,169,11,53,425,1981
Jørgen Strand Larsen,Norway,RC Celta de Vigo,18,Spain Primera Division,6'4,193 ,190,86,Striker (ST),Right,3,3,1,45,75,74,61,68,67,57,45,50,68,74,80,67,72,60,74,76,84,85,66,72,26,75,64,58,72,29,27,23,7,14,14,8,9,75,68,70,70,70,68,69,69,63,69,53,53,53,51,51,51,19,65,323,57,287,71,353,77,385,61,367,26,79,10,52,386,1774
Óscar Mingueza García,Spain,RC Celta de Vigo,3,Spain Primera Division,6'0,184 ,165,75,Center Back (CB),Right,3,2,1,64,22,73,77,36,59,42,39,67,69,72,79,69,73,62,61,75,77,73,35,72,75,57,55,32,66,73,74,71,9,10,15,8,13,60,61,60,60,60,61,64,67,68,67,74,74,74,75,75,75,19,54,272,55,276,71,355,64,321,60,357,73,218,11,55,388,1788
Luca de la Torre,United States,RC Celta de Vigo,23,Spain Primera Division,5'9,175 ,139,63,Center Midfielder (CM),Left,3,3,1,66,56,42,74,52,74,66,60,72,76,73,59,76,66,81,58,56,89,51,52,54,60,71,71,61,67,63,60,59,11,14,12,7,10,64,69,68,68,68,69,72,73,73,73,70,69,70,67,61,67,19,58,290,70,348,71,355,61,306,64,384,61,182,11,54,385,1852
Iván Villar Martínez,Spain,RC Celta de Vigo,13,Spain Primera Division,6'2,189 ,168,76,Goalkeeper (GK),Right,2,1,1,13,12,16,23,12,21,20,15,22,17,32,33,38,71,37,52,52,30,52,15,18,18,12,46,23,46,10,15,15,71,70,69,70,71,29,25,27,27,27,25,29,28,29,28,26,27,26,25,25,25,72,15,76,19,95,42,211,40,201,27,163,13,40,70,351,383,1091
Carlos Dominguez Cáceres,Spain,RC Celta de Vigo,26,Spain Primera Division,6'2,187 ,157,71,Center Back (CB),Left,3,2,1,50,29,74,72,18,38,26,32,53,64,64,69,46,68,56,36,74,56,63,15,70,71,40,33,38,54,69,73,72,5,14,5,9,15,51,50,49,49,49,50,52,55,57,55,67,68,67,69,72,69,19,49,243,43,213,61,303,49,244,51,306,71,214,10,48,332,1517
Iker Losada Aragunde,Spain,RC Celta de Vigo,36,Spain Primera Division,5'9,175 ,154,70,Striker (ST),Right,3,3,1,33,72,67,69,65,73,34,46,58,74,66,63,57,64,74,72,69,32,58,71,44,46,62,55,55,48,43,15,16,8,10,7,12,10,70,65,68,68,68,65,69,64,62,64,48,51,48,46,47,46,18,61,306,57,285,65,324,60,302,52,310,25,74,9,47,342,1600
Martín Manuel Calderón Gómez,Spain,RC Celta de Vigo,41,Spain Primera Division,6'0,183 ,165,75,Center Defensive Midfielder (CDM),Right,3,2,1,62,57,51,72,45,56,64,50,65,73,69,66,59,59,71,71,57,49,64,70,65,63,51,71,54,67,65,66,68,10,8,6,9,6,63,63,63,63,63,63,67,65,67,65,66,68,66,66,66,66,16,57,287,62,308,65,324,62,311,62,371,66,199,8,39,382,1772
Lautaro de León Billar,Uruguay,RC Celta de Vigo,38,Spain Primera Division,6'1,185 ,170,77,Striker (ST),Right,4,3,1,27,72,65,60,60,67,40,47,40,70,68,58,54,60,54,62,69,44,75,66,35,15,62,48,59,47,13,16,13,8,8,14,15,6,68,61,64,64,64,61,63,60,55,60,40,41,40,38,38,38,17,57,284,53,264,59,294,63,316,44,266,14,42,10,51,320,1470
Williot Swedberg,Sweden,RC Celta de Vigo,19,Spain Primera Division,6'1,185 ,165,75,Center Attacking Midfielder (CAM),Right,3,3,1,55,60,44,63,58,65,62,51,58,66,75,69,83,58,62,64,57,77,51,61,57,49,61,64,44,66,51,47,45,7,14,9,8,10,62,64,63,63,63,64,66,66,64,66,60,59,60,59,53,59,17,56,280,60,302,69,347,62,310,57,341,48,143,10,48,366,1705
Gabriel Veiga Novas,Spain,RC Celta de Vigo,28,Spain Primera Division,6'0,184 ,170,77,Center Attacking Midfielder (CAM),Right,2,3,1,37,64,44,70,40,66,45,38,68,65,67,67,64,58,65,67,46,52,60,57,43,38,54,59,45,59,34,46,42,13,14,13,6,9,62,61,62,62,62,61,65,63,63,63,53,55,53,52,49,52,18,51,255,56,282,64,321,56,282,50,298,41,122,11,55,345,1711
Christian Joel Sánchez,Cuba,RC Celta de Vigo,39,Spain Primera Division,6'4,193 ,194,88,Goalkeeper (GK),Left,2,1,1,15,7,15,29,10,11,15,11,31,15,42,36,45,59,34,44,66,27,73,8,26,20,9,49,12,43,10,12,14,66,64,58,65,67,26,23,24,24,24,23,28,27,29,27,25,28,25,25,28,25,66,15,76,17,83,43,216,44,218,27,159,12,36,64,320,360,1065
Javier Gómez Castroverde,Spain,RC Celta de Vigo,37,Spain Primera Division,5'10,178 ,146,66,Center Attacking Midfielder (CAM),Left,4,3,1,64,60,34,63,51,70,69,52,57,65,75,72,72,53,78,70,57,48,38,73,35,20,58,57,53,61,34,28,22,15,13,7,8,6,61,65,63,63,63,65,65,65,59,65,50,45,50,46,38,46,17,54,272,63,313,70,350,57,286,47,284,28,84,10,49,335,1577
Fernando Medrano Gastañaga,Spain,RC Celta de Vigo,34,Spain Primera Division,5'8,172 ,139,63,Left Back (LB),Left,2,2,1,64,28,62,65,27,57,66,34,54,64,67,68,55,57,83,53,59,63,37,49,45,53,48,33,32,48,51,65,67,9,13,13,12,10,53,55,53,53,53,55,55,59,57,59,64,59,64,64,59,64,18,49,246,55,275,66,330,52,261,43,259,61,183,11,57,325,1563
Miguel Rodríguez Vidal,Spain,RC Celta de Vigo,29,Spain Primera Division,5'10,179 ,161,73,Right Midfielder (RM),Right,3,3,1,60,49,32,66,49,68,55,32,61,65,65,64,51,51,63,61,51,49,58,48,51,34,64,61,53,55,45,24,25,7,10,7,7,12,58,61,60,60,60,61,63,64,60,64,51,51,51,47,43,47,16,51,256,56,281,59,294,53,267,53,318,31,94,9,43,328,1498
Sergio Barcia Larenxeira,Spain,RC Celta de Vigo,30,Spain Primera Division,6'1,186 ,168,76,Center Back (CB),Right,3,2,1,55,29,63,55,32,51,33,29,42,60,59,62,46,57,62,43,68,58,62,27,64,64,37,46,34,47,63,62,64,12,13,15,13,8,50,50,48,48,48,50,51,54,53,54,61,60,61,63,64,63,19,47,234,43,215,57,286,52,258,49,292,63,189,12,61,321,1488
Carlos Beitia Cardos,Spain,RC Celta de Vigo,40,Spain Primera Division,6'1,185 ,170,77,Center Midfielder (CM),Right,3,4,1,46,50,38,62,36,65,46,45,65,63,62,64,63,61,58,40,52,65,62,52,36,51,52,60,41,57,33,59,41,15,12,13,15,5,55,59,58,58,58,59,62,62,63,62,57,58,57,55,51,55,19,46,232,57,284,62,308,54,271,50,297,44,133,12,60,333,1528
Hugo Sotelo Gómez,Spain,RC Celta de Vigo,33,Spain Primera Division,5'11,180 ,165,75,Right Midfielder (RM),Right,3,3,1,60,62,40,52,42,65,45,36,55,63,64,66,60,50,58,65,43,44,54,55,29,25,52,53,52,50,22,24,28,14,9,7,9,15,59,59,58,58,58,59,59,60,54,60,46,43,46,44,37,44,18,51,256,53,264,60,298,52,261,44,261,25,74,11,54,311,1418
Raúl Blanco Juncal,Spain,RC Celta de Vigo,31,Spain Primera Division,5'9,174 ,143,65,Center Attacking Midfielder (CAM),Left,3,3,1,45,50,37,62,39,57,48,50,60,60,63,66,56,58,78,50,59,47,41,49,37,57,55,59,51,51,42,53,49,15,8,8,6,9,55,57,57,57,57,57,60,59,60,59,56,56,56,55,51,55,17,47,233,55,275,64,321,49,246,52,310,48,144,9,46,322,1524
Sergi Darder Moll,Spain,RCD Espanyol de Barcelona,10,Spain Primera Division,5'11,180 ,157,71,Center Midfielder (CM),Right,3,3,1,75,69,60,86,74,83,84,65,85,84,81,83,81,77,75,83,60,86,75,78,76,75,75,84,60,85,76,77,75,8,9,9,8,12,78,80,80,80,80,80,82,82,82,82,81,82,81,80,77,80,19,73,364,80,401,79,397,76,382,76,455,76,228,9,46,472,2187
José Luis Sanmartín Mato,Spain,RCD Espanyol de Barcelona,9,Spain Primera Division,6'4,192 ,176,80,Striker (ST),Right,3,3,1,58,83,90,78,75,76,73,65,58,80,65,61,63,78,32,83,91,65,83,75,67,25,83,72,87,68,23,27,20,11,11,8,15,7,80,74,78,78,78,74,78,75,71,75,54,55,54,51,52,51,20,77,384,70,352,60,299,79,397,67,402,23,70,10,52,393,1897
Vinicius de Souza Costa,Brazil,RCD Espanyol de Barcelona,12,Spain Primera Division,6'2,187 ,176,80,Center Back (CB),Right,3,2,1,45,38,75,73,27,66,48,43,72,71,65,66,60,72,40,78,68,76,82,46,78,75,29,65,36,65,71,74,71,14,14,9,13,8,61,59,60,60,60,59,64,64,69,64,71,75,71,72,76,72,21,52,258,60,300,61,303,70,350,58,348,72,216,12,58,394,1803
Adrià Giner Pedrosa,Spain,RCD Espanyol de Barcelona,3,Spain Primera Division,5'9,176 ,152,69,Left Midfielder (LM),Left,3,3,1,73,61,61,73,58,81,74,40,65,75,91,89,83,73,77,63,63,90,64,58,78,70,70,68,45,73,69,73,70,14,14,14,10,8,71,75,73,73,73,75,75,78,74,78,78,74,78,77,72,77,20,65,326,67,335,83,413,68,338,67,404,71,212,12,60,440,2015
Eduardo Expósito Jaén,Spain,RCD Espanyol de Barcelona,20,Spain Primera Division,5'10,178 ,150,68,Center Midfielder (CM),Right,5,3,1,65,72,53,79,58,75,74,63,78,77,66,63,75,75,74,76,55,76,65,77,75,74,72,78,70,73,74,75,73,9,15,8,6,8,73,73,74,74,74,73,77,75,78,75,75,78,75,74,73,74,19,65,327,73,367,71,353,70,349,74,442,74,222,9,46,428,2051
Martin Braithwaite,Denmark,RCD Espanyol de Barcelona,17,Spain Primera Division,5'10,177 ,161,73,Striker (ST),Right,4,4,2,68,77,67,75,75,78,71,75,65,80,80,78,81,77,69,77,82,75,75,71,68,31,77,74,73,76,35,30,26,14,13,11,7,8,76,76,76,76,76,76,76,76,72,76,60,59,60,57,52,57,20,72,362,74,369,77,385,76,380,67,399,30,91,11,53,414,1973
Javier Puado Díaz,Spain,RCD Espanyol de Barcelona,7,Spain Primera Division,5'10,177 ,152,69,Striker (ST),Right,4,4,1,70,76,76,77,67,77,63,53,64,79,85,83,83,76,80,76,83,86,75,74,66,45,76,69,74,75,52,46,45,8,9,11,8,13,79,77,77,77,77,77,78,79,74,79,68,65,68,66,62,66,19,73,366,67,336,81,407,79,394,68,405,48,143,10,49,434,1978
Keidi Bare,Albania,RCD Espanyol de Barcelona,8,Spain Primera Division,5'9,174 ,146,66,Center Defensive Midfielder (CDM),Right,3,3,1,57,56,55,75,45,72,66,46,72,73,76,75,83,76,82,74,58,86,76,54,79,76,70,70,64,74,75,75,74,13,12,11,11,13,69,70,70,70,70,70,73,73,75,73,76,77,76,75,75,75,21,58,288,66,329,78,392,70,348,72,433,75,224,12,60,428,1987
Óscar Gil Regaño,Spain,RCD Espanyol de Barcelona,2,Spain Primera Division,5'8,173 ,154,70,Right Wing Back (RWB),Right,3,3,1,72,43,55,73,44,76,67,40,69,74,81,78,76,74,79,63,66,83,65,43,76,72,65,63,45,68,74,75,76,14,14,11,8,11,65,69,67,67,67,69,70,74,72,74,77,75,77,76,73,76,21,57,287,65,326,78,388,64,320,65,389,75,225,12,58,414,1909
Benjamin Lecomte,France,RCD Espanyol de Barcelona,13,Spain Primera Division,6'1,186 ,172,78,Goalkeeper (GK),Left,3,1,2,13,11,10,22,10,11,20,19,25,23,41,40,36,75,30,59,62,34,68,10,23,24,10,41,20,63,17,11,12,76,74,78,76,76,30,25,27,27,27,25,28,28,29,28,28,29,28,27,28,27,77,13,66,20,98,44,222,47,233,30,181,13,40,76,380,421,1148
Brian Oliván Herrero,Spain,RCD Espanyol de Barcelona,14,Spain Primera Division,5'10,177 ,161,73,Left Back (LB),Left,3,2,1,69,55,59,72,50,68,71,38,65,73,75,73,67,69,67,63,66,88,67,48,79,72,65,56,62,64,69,72,68,13,15,13,8,12,66,67,66,66,66,67,68,71,70,71,74,73,74,74,72,74,20,61,305,63,315,70,351,66,332,66,398,70,209,12,61,408,1996
Eduardo Expósito Jaén,Spain,RCD Espanyol de Barcelona,20,Spain Primera Division,5'10,178 ,150,68,Center Midfielder (CM),Right,5,3,1,65,72,53,79,58,75,74,63,78,77,66,63,75,75,74,76,55,76,65,77,75,74,72,78,70,73,74,75,73,9,15,8,6,8,73,73,74,74,74,73,77,75,78,75,75,78,75,74,73,74,19,65,327,73,367,71,353,70,349,74,442,74,222,9,46,428,2033
Fernando Calero Villa,Spain,RCD Espanyol de Barcelona,5,Spain Primera Division,6'0,183 ,157,71,Center Back (CB),Right,4,2,1,59,37,74,73,44,65,60,38,72,70,65,63,72,72,67,58,85,74,73,34,74,73,52,66,40,73,75,75,74,11,13,7,14,7,61,61,61,61,61,61,65,66,70,66,72,75,72,73,76,73,20,57,287,61,305,68,339,65,324,63,378,75,224,10,52,388,1843
