Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Olivier Giroud,France,AC Milan,9,Italian Serie A,6'4,192 ,205,93,Striker (ST),Left,3,3,3,64,86,91,78,86,69,71,65,60,85,41,43,54,84,53,86,82,55,90,69,76,42,87,78,90,85,37,37,20,12,15,11,6,5,82,73,77,77,77,73,78,74,75,74,57,63,57,55,60,55,21,81,405,70,350,55,275,76,382,76,458,31,94,10,49,390,1928
Simon Kjær,Denmark,AC Milan,24,Italian Serie A,6'3,190 ,190,86,Center Back (CB),Right,3,2,3,50,55,80,75,37,52,52,66,70,69,55,68,55,78,55,74,77,63,83,41,83,84,31,55,61,70,86,84,78,6,10,13,10,15,65,58,59,59,59,58,63,63,68,63,74,80,74,77,82,77,21,59,297,62,309,62,311,68,338,64,384,83,248,11,54,402,1871
Davide Calabria,Italy,AC Milan,2,Italian Serie A,5'10,177 ,154,70,Right Back (RB),Right,3,3,2,77,48,64,74,60,71,74,48,70,73,80,78,81,78,81,68,72,82,65,71,80,79,51,62,48,78,82,82,78,8,14,15,12,7,66,69,67,67,67,69,70,73,73,73,80,78,80,80,78,80,20,65,323,67,336,80,398,72,358,66,398,81,242,11,56,432,2033
Ante Rebić,Croatia,AC Milan,12,Italian Serie A,6'1,185 ,172,78,Striker (ST),Right,4,4,1,76,80,73,78,81,83,75,66,67,81,83,88,74,84,71,83,66,78,80,79,84,39,80,74,65,75,48,50,31,13,15,12,13,14,80,80,80,80,80,80,80,80,76,80,67,66,67,65,62,65,23,78,388,74,372,80,400,77,386,70,417,43,129,13,67,449,2084
Alessandro Florenzi,Italy,AC Milan,25,Italian Serie A,5'8,173 ,148,67,Right Back (RB),Right,4,3,3,76,73,70,83,84,75,71,71,76,84,79,74,86,77,82,82,72,75,50,81,66,77,69,80,73,79,76,74,70,9,8,10,11,10,78,78,77,77,77,78,79,79,79,79,79,79,79,79,75,79,20,77,386,75,377,80,398,72,360,74,444,73,220,10,48,446,2154
Charles De Ketelaere,Belgium,AC Milan,90,Italian Serie A,6'4,192 ,174,79,Center Attacking Midfielder (CAM),Left,4,4,1,74,78,75,77,76,83,73,72,77,83,73,77,78,76,64,77,69,83,75,74,57,61,77,79,67,79,45,61,57,11,8,14,8,8,80,78,79,79,79,78,81,81,79,81,72,71,72,70,66,70,18,76,380,78,388,74,368,76,378,70,420,54,163,10,49,438,2067
Brahim Díaz,Spain,AC Milan,10,Italian Serie A,5'7,171 ,130,59,Center Attacking Midfielder (CAM),Right,5,4,1,66,69,30,83,55,82,74,61,74,83,81,75,89,72,91,70,66,65,44,71,41,30,73,78,58,72,40,23,21,13,9,13,10,6,70,77,76,76,76,77,80,78,74,78,59,57,59,53,42,53,19,61,303,75,374,82,408,63,316,59,352,28,84,10,51,385,1816
Pierre Kalulu,France,AC Milan,20,Italian Serie A,6'0,184 ,152,69,Center Back (CB),Right,3,2,1,70,43,75,78,44,64,65,44,65,74,77,83,69,77,69,66,76,72,75,51,77,77,60,59,49,77,78,82,78,12,5,13,9,11,67,67,66,66,66,67,69,71,71,71,78,77,78,79,80,79,19,62,310,62,312,75,375,68,340,67,399,79,238,10,50,421,1947
Alexis Saelemaekers,Belgium,AC Milan,56,Italian Serie A,5'11,180 ,159,72,Right Midfielder (RM),Right,4,3,1,80,68,45,79,65,81,76,67,72,81,82,80,87,76,77,64,77,83,59,72,68,65,74,71,44,74,68,66,61,9,6,9,12,12,72,78,75,75,75,78,79,80,77,80,76,73,76,74,67,74,19,67,337,75,377,80,402,71,355,66,396,65,195,10,48,437,2035
Junior Messias,Brazil,AC Milan,30,Italian Serie A,5'10,179 ,154,70,Right Wing (RW),Left,3,3,1,69,75,61,77,68,84,74,71,71,81,85,84,81,72,74,72,53,70,58,74,55,46,73,74,62,65,45,51,46,8,8,15,9,12,76,78,77,77,77,78,78,78,75,78,67,64,67,64,57,64,18,70,350,76,381,79,396,65,327,63,375,47,142,10,52,420,1958
Sergiño Dest,United States,AC Milan,21,Italian Serie A,5'9,175 ,137,62,Right Midfielder (RM),Right,4,4,1,74,58,59,82,44,83,72,43,69,77,89,83,88,75,80,65,55,79,59,62,68,68,75,72,39,74,68,72,74,11,10,10,15,15,72,77,75,75,75,77,78,79,77,79,78,75,78,77,71,77,21,63,317,69,344,83,415,64,320,66,396,71,214,12,61,435,1993
Rade Krunić,Bosnia and Herzegovina,AC Milan,33,Italian Serie A,6'0,184 ,163,74,Center Midfielder (CM),Right,3,3,1,70,71,66,79,66,78,69,70,77,79,66,68,73,79,70,76,74,72,72,77,69,70,76,77,66,75,73,74,69,14,9,12,10,14,76,75,76,76,76,75,77,77,77,77,75,77,75,74,74,74,21,70,352,75,373,71,356,74,371,72,433,72,216,12,59,437,2085
Tommaso Pobega,Italy,AC Milan,32,Italian Serie A,6'2,188 ,172,78,Striker (ST),Left,4,3,1,72,77,77,77,69,75,64,62,71,78,75,77,75,79,83,79,74,84,78,78,75,72,80,68,60,71,73,76,75,6,10,15,13,6,80,76,77,77,77,76,78,78,78,78,78,77,78,78,77,78,19,74,372,70,350,78,389,79,393,71,426,75,224,10,50,454,2133
Divock Origi,Belgium,AC Milan,27,Italian Serie A,6'2,189 ,194,88,Striker (ST),Right,4,4,2,69,76,74,73,70,76,54,51,59,77,72,84,71,76,64,80,76,68,77,70,69,28,77,69,65,77,16,24,18,15,13,16,11,15,77,75,76,76,76,75,76,76,69,76,56,54,56,52,48,52,22,72,362,63,317,73,367,74,371,64,385,19,58,14,70,396,1853
Ciprian Tătărușanu,Romania,AC Milan,1,Italian Serie A,6'6,198 ,198,90,Goalkeeper (GK),Right,3,1,2,13,15,15,37,11,16,11,11,37,19,46,43,51,74,38,55,65,42,73,12,33,26,13,49,16,44,12,15,12,74,74,73,78,77,32,28,30,30,30,28,34,33,35,33,30,34,30,30,31,30,76,18,91,19,94,50,252,49,247,30,181,13,39,75,376,421,1236
Yacine Adli,France,AC Milan,7,Italian Serie A,6'1,186 ,172,78,Center Attacking Midfielder (CAM),Right,3,3,1,72,66,62,77,62,76,71,74,77,77,65,67,69,75,59,77,64,74,68,75,65,69,74,78,60,76,66,68,59,14,12,9,10,14,73,73,74,74,74,73,77,76,77,76,72,74,72,71,69,71,21,68,339,75,375,67,335,72,358,70,422,64,193,12,59,422,2005
Yacine Adli,France,AC Milan,7,Italian Serie A,6'1,186 ,172,78,Center Attacking Midfielder (CAM),Right,3,3,1,72,66,62,77,62,76,71,74,77,77,65,67,69,75,59,77,64,74,68,75,65,69,74,78,60,76,66,68,59,14,12,9,10,14,73,73,74,74,74,73,77,76,77,76,72,74,72,71,69,71,21,68,339,75,375,67,335,72,358,70,422,64,193,12,59,422,2005
Tiemoué Bakayoko,France,AC Milan,14,Italian Serie A,6'2,189 ,187,85,Center Back (CB),Right,3,3,2,55,37,70,72,36,73,51,37,68,72,60,62,60,72,56,72,75,78,87,50,81,76,59,70,45,74,72,79,75,11,15,11,14,10,64,63,64,64,64,63,68,68,72,68,73,76,73,73,76,73,21,54,270,60,301,62,310,72,362,68,405,75,226,12,61,403,1861
Antonio Mirante,Italy,AC Milan,83,Italian Serie A,6'4,193 ,174,79,Goalkeeper (GK),Right,2,1,2,10,17,13,35,15,24,17,13,35,25,44,43,50,76,50,49,62,33,55,15,32,17,10,43,21,70,10,12,12,71,73,65,75,74,32,30,31,31,31,30,35,33,34,33,28,31,28,27,27,27,74,18,90,23,114,53,263,43,214,32,193,11,34,72,358,402,1196
Aster Vranckx,Belgium,AC Milan,40,Italian Serie A,6'0,183 ,172,78,Center Attacking Midfielder (CAM),Right,5,3,1,64,63,62,78,58,79,68,58,70,78,73,54,74,75,74,77,70,76,75,66,77,64,70,67,41,71,58,68,62,9,14,13,12,7,72,71,72,72,72,71,75,74,75,74,71,72,71,69,69,69,20,65,325,71,353,70,350,73,364,65,390,63,188,11,55,413,1954
Malick Thiaw,Germany,AC Milan,28,Italian Serie A,6'3,191 ,176,80,Center Back (CB),Right,5,2,1,49,43,73,70,44,62,52,44,65,67,70,75,65,71,60,56,76,65,79,46,66,70,42,55,64,71,70,73,69,10,6,15,11,9,61,60,59,59,59,60,63,63,65,63,69,71,69,70,74,70,18,56,279,58,290,68,341,64,322,61,368,71,212,10,51,389,1792
Matteo Gabbia,Italy,AC Milan,46,Italian Serie A,6'1,185 ,172,78,Center Back (CB),Right,3,2,1,41,22,70,57,32,53,46,28,48,59,53,51,55,68,51,52,70,79,67,41,71,71,23,39,42,57,76,76,72,11,5,12,14,14,49,47,47,47,47,47,50,52,56,52,66,67,66,68,72,68,19,44,222,47,234,56,278,62,309,51,303,75,224,11,56,333,1605
Fodé Ballo-Touré,Senegal,AC Milan,5,Italian Serie A,6'0,182 ,154,70,Left Wing Back (LWB),Left,2,3,1,70,49,58,72,39,73,68,49,64,72,86,84,70,65,70,56,62,75,70,52,74,65,64,64,53,63,66,71,66,14,14,7,11,8,65,69,67,67,67,69,70,72,69,72,73,71,73,72,70,72,19,58,288,65,326,75,375,63,315,64,383,68,203,11,54,413,1881
Marko Lazetić,Serbia,AC Milan,22,Italian Serie A,6'4,192 ,176,80,Striker (ST),Right,3,2,1,47,69,65,59,61,63,62,54,51,67,69,66,73,66,71,67,68,59,66,62,58,28,60,51,61,59,33,29,32,12,7,14,6,7,67,62,63,63,63,62,64,63,58,63,51,50,51,49,48,49,17,60,301,59,297,69,345,64,322,53,317,31,94,9,46,350,1659
Luca Stanga,Italy,AC Milan,91,Italian Serie A,6'1,185 ,172,78,Center Back (CB),Right,3,2,1,30,31,59,48,32,32,36,31,39,37,58,55,58,55,59,46,68,60,64,29,54,61,29,36,46,47,60,67,62,9,6,9,9,7,44,39,40,40,40,39,42,43,45,43,54,56,54,57,62,57,15,40,200,35,175,57,285,53,267,46,273,63,189,8,40,291,1382
Daniel Parejo Muñoz,Spain,Villarreal CF,10,Spain Primera Division,6'0,182 ,163,74,Center Midfielder (CM),Right,4,3,2,86,83,61,92,72,81,88,90,90,86,52,49,63,79,72,81,49,76,70,88,58,80,81,90,88,85,70,70,69,5,9,12,14,8,79,80,80,80,80,80,85,82,86,82,78,81,78,76,73,76,19,79,394,87,435,63,315,73,364,80,482,70,209,10,48,442,2162
Gerard Moreno Balagueró,Spain,Villarreal CF,7,Spain Primera Division,5'11,180 ,170,77,Striker (ST),Left,4,3,2,77,89,82,79,81,85,77,62,75,84,78,78,77,85,72,83,79,77,74,82,61,42,85,78,85,80,44,41,41,15,12,7,12,10,85,82,83,83,83,82,84,83,79,83,67,65,67,65,60,65,22,82,408,77,383,78,390,79,395,72,431,42,126,11,56,442,2109
Pau Francisco Torres,Spain,Villarreal CF,4,Spain Primera Division,6'3,191 ,176,80,Center Back (CB),Left,3,2,2,55,28,85,80,41,64,45,28,76,79,70,76,68,80,52,58,80,80,82,40,79,83,42,67,42,73,84,85,83,11,13,13,13,9,62,63,63,63,63,63,68,69,74,69,79,83,79,81,85,81,21,58,289,58,292,69,346,68,340,64,386,84,252,12,59,413,1893
Arnaut Danjuma,Netherlands,Villarreal CF,9,Spain Primera Division,5'10,178 ,163,74,Left Midfielder (LM),Right,4,4,1,77,85,49,79,58,83,79,59,66,82,85,90,84,79,76,81,67,76,70,78,55,32,81,78,75,77,35,52,47,15,8,10,8,14,80,82,81,81,81,82,83,83,76,83,67,63,67,64,55,64,21,70,348,74,369,83,414,74,372,66,398,45,134,11,55,436,2066
Gerónimo Rulli,Argentina,Villarreal CF,13,Spain Primera Division,6'2,189 ,185,84,Goalkeeper (GK),Right,3,1,3,12,15,12,36,16,14,19,20,30,15,56,52,58,79,50,60,65,42,73,17,26,21,12,62,24,61,15,13,17,82,79,80,81,83,34,30,32,32,32,30,37,35,36,35,32,34,32,32,31,32,82,18,91,20,98,59,295,51,257,34,206,15,45,81,405,459,1336
Raúl Albiol Tortajada,Spain,Villarreal CF,3,Spain Primera Division,6'3,190 ,181,82,Center Back (CB),Right,3,2,3,38,27,77,74,31,59,53,45,72,71,43,33,44,83,50,65,76,42,80,53,83,86,30,64,37,75,87,86,85,8,6,5,9,8,57,53,56,56,56,53,62,58,70,58,70,80,70,73,82,73,19,49,247,60,300,51,253,63,316,63,375,86,258,7,36,360,1710
Giovani Lo Celso,Argentina,Villarreal CF,17,Spain Primera Division,5'10,177 ,150,68,Center Attacking Midfielder (CAM),Left,3,4,1,78,73,62,84,71,85,82,79,83,85,74,69,81,82,80,82,56,75,69,74,82,70,75,85,65,83,64,73,68,10,7,10,15,14,78,80,80,80,80,80,83,82,83,82,77,79,77,75,73,75,21,74,368,83,414,77,386,71,356,77,460,68,205,11,56,453,2162
Etienne Capoue,France,Villarreal CF,6,Spain Primera Division,6'3,190 ,176,80,Center Midfielder (CM),Right,3,3,2,69,72,73,83,69,78,69,71,79,80,55,52,49,80,63,80,74,79,80,75,75,84,76,79,54,76,77,79,76,12,11,11,14,12,77,73,76,76,76,73,78,77,80,77,78,80,78,77,80,77,22,73,366,75,377,60,299,78,388,74,444,77,232,12,60,436,2090
Francis Coquelin,France,Villarreal CF,19,Spain Primera Division,5'9,176 ,163,74,Center Midfielder (CM),Right,4,3,2,69,65,63,84,60,80,71,53,81,81,69,68,73,81,77,75,80,76,80,72,85,78,77,80,52,78,80,79,79,9,9,8,10,15,75,76,76,76,76,76,80,79,80,79,79,80,79,79,80,79,20,68,341,73,366,74,368,77,383,75,450,79,238,10,51,451,2119
José Luis Morales Nogales,Spain,Villarreal CF,22,Spain Primera Division,5'11,180 ,154,70,Left Midfielder (LM),Right,4,4,2,75,83,64,75,82,84,82,68,70,80,84,83,80,78,83,83,63,74,67,78,58,58,80,74,76,82,44,54,45,14,13,13,16,8,80,80,80,80,80,80,80,80,76,80,70,67,70,67,61,67,22,76,379,77,384,82,408,73,365,71,428,48,143,13,64,439,2098
Yeremy Jesús Pino Santos,Spain,Villarreal CF,21,Spain Primera Division,5'8,172 ,132,60,Center Attacking Midfielder (CAM),Right,4,3,1,77,79,46,78,67,81,73,60,74,80,78,77,80,74,79,68,34,70,33,69,48,29,79,76,54,60,31,48,41,9,7,14,6,9,73,78,77,77,77,78,80,80,75,80,63,59,63,60,47,60,17,69,347,74,368,78,388,55,274,58,346,40,120,9,45,388,1828
Samuel Chukwueze,Nigeria,Villarreal CF,11,Spain Primera Division,5'8,172 ,154,70,Left Midfielder (LM),Left,2,4,1,73,74,44,73,70,87,73,58,60,81,92,86,86,74,83,79,67,70,66,74,47,33,76,70,55,72,40,32,33,13,7,9,7,6,76,79,78,78,78,79,79,80,71,80,63,57,63,59,49,59,18,67,334,72,359,84,421,71,356,59,353,35,105,8,42,416,1898
Juan Foyth,Argentina,Villarreal CF,8,Spain Primera Division,6'2,187 ,152,69,Center Back (CB),Right,3,3,1,70,43,75,76,43,69,61,47,69,77,71,73,69,76,71,56,73,73,78,42,79,79,53,65,47,67,80,82,79,8,15,7,14,9,65,66,65,65,65,66,69,71,72,71,78,79,78,79,80,79,20,61,307,65,323,72,360,64,322,65,390,80,241,11,53,416,1929
Alfonso Pedraza Sag,Spain,Villarreal CF,24,Spain Primera Division,6'0,184 ,161,73,Left Back (LB),Left,2,3,1,76,72,67,74,63,77,74,57,68,76,79,82,76,75,68,78,69,82,75,69,69,72,75,69,64,66,74,77,75,12,6,14,7,12,76,75,75,75,75,75,76,78,75,78,78,76,78,78,76,78,19,70,352,70,352,76,380,75,373,69,415,75,226,10,51,450,2083
Manuel Trigueros Muñoz,Spain,Villarreal CF,14,Spain Primera Division,5'10,178 ,165,75,Center Midfielder (CM),Right,4,4,2,75,70,71,80,65,74,78,69,79,79,47,52,69,79,67,78,69,71,61,80,69,73,77,80,65,76,69,77,69,9,14,12,7,8,74,73,74,74,74,73,78,75,79,75,74,77,74,73,73,73,19,72,361,76,379,63,314,72,359,73,440,72,215,10,50,414,2036
José Manuel Reina Páez,Spain,Villarreal CF,1,Spain Primera Division,6'2,188 ,203,92,Goalkeeper (GK),Right,3,1,3,11,14,13,37,11,10,11,11,39,23,43,49,50,72,60,59,71,34,70,15,32,22,13,65,24,64,20,22,24,75,77,79,79,76,33,29,31,31,31,29,37,34,38,34,33,37,33,33,35,33,77,17,86,19,94,55,274,50,249,37,220,22,66,77,386,431,1311
