Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Diego Novoa,Colombia,América de Cali,12,Colombian Categoría Primera A,6'1,185 ,181,82,Goalkeeper (GK),Right,3,1,1,16,15,13,26,14,18,14,29,22,20,46,49,32,57,39,55,52,33,63,20,17,16,13,34,20,38,16,14,13,64,73,73,68,64,31,26,28,28,28,26,29,29,28,29,27,27,27,27,26,27,67,17,84,21,103,45,223,45,223,23,138,14,43,68,342,389,1128
Déinner Quiñones,Colombia,América de Cali,10,Colombian Categoría Primera A,5'8,173 ,174,79,Right Midfielder (RM),Left,3,3,1,61,56,44,63,33,73,63,76,60,66,91,91,83,55,82,70,83,82,56,70,54,54,63,61,57,59,48,41,37,12,10,13,13,13,65,68,66,66,66,68,68,69,65,69,63,58,63,60,53,60,19,51,257,68,338,80,402,72,361,58,348,42,126,12,61,394,1834
John García,Colombia,América de Cali,15,Colombian Categoría Primera A,6'1,186 ,192,87,Center Back (CB),Right,2,2,1,22,23,66,60,30,34,25,26,35,48,53,32,33,63,54,38,71,53,84,22,70,68,28,26,40,50,70,73,65,8,12,16,12,15,45,38,40,40,40,38,42,42,48,42,56,62,56,59,68,59,20,40,201,34,168,47,235,54,268,47,282,69,208,13,63,290,1381
Eber Moreno,Colombia,América de Cali,16,Colombian Categoría Primera A,5'10,178 ,168,76,Right Back (RB),Right,3,2,1,66,42,68,68,49,55,45,49,58,58,70,70,61,66,65,39,62,70,63,40,55,66,58,48,59,49,60,63,64,6,6,14,6,10,58,58,56,56,56,58,59,63,61,63,67,65,67,67,65,67,16,59,293,53,265,66,332,55,274,56,335,62,187,8,42,356,1682
Didier Pino,Colombia,América de Cali,5,Colombian Categoría Primera A,5'8,173 ,148,67,Center Back (CB),Right,3,2,1,40,55,63,66,55,61,50,55,63,61,60,61,55,60,70,66,60,70,67,62,65,70,60,65,63,60,77,71,68,12,13,8,11,8,63,59,61,61,61,59,64,62,66,62,66,69,66,67,70,67,18,56,279,58,290,61,306,65,325,64,383,72,216,10,52,379,1778
Elvis Mosquera,Colombia,América de Cali,22,Colombian Categoría Primera A,5'11,180 ,165,75,Left Back (LB),Left,3,2,1,72,36,65,60,34,58,61,34,60,62,66,67,62,63,53,62,81,75,81,47,60,63,54,57,49,59,63,64,68,10,6,12,15,13,59,59,57,57,57,59,59,63,62,63,68,66,68,68,68,68,19,53,267,55,275,62,311,69,346,57,342,65,195,11,56,372,1726
Daniel Mosquera,Colombia,América de Cali,25,Colombian Categoría Primera A,5'11,181 ,187,85,Striker (ST),Right,3,3,1,35,70,67,61,55,63,48,55,55,61,55,55,61,52,67,67,70,65,70,65,55,23,54,48,61,45,22,23,22,9,8,11,9,11,64,57,59,59,59,57,60,58,56,58,44,46,44,42,43,42,16,58,288,56,282,58,290,67,337,48,286,22,67,10,48,326,1594
David Lemos,Colombia,América de Cali,8,Colombian Categoría Primera A,5'9,174 ,150,68,Striker (ST),Left,3,3,1,62,72,59,58,65,67,58,59,59,64,82,80,70,64,82,67,80,72,71,68,33,20,72,64,70,67,31,22,21,5,7,7,12,12,69,68,68,68,68,68,68,69,62,69,52,48,52,49,43,49,17,63,316,61,307,76,378,72,358,54,326,25,74,9,43,370,1717
Alejandro Quintana,Argentina,América de Cali,9,Colombian Categoría Primera A,6'3,190 ,181,82,Striker (ST),Right,3,3,1,48,73,75,65,68,56,49,58,49,70,54,54,55,64,55,70,72,62,80,67,55,25,69,49,69,52,22,25,22,10,9,7,6,12,68,61,64,64,64,61,64,62,59,62,48,49,48,46,47,46,17,66,329,56,282,56,282,70,351,53,319,23,69,9,44,339,1606
Luis Paz,Colombia,América de Cali,19,Colombian Categoría Primera A,5'9,174 ,168,76,Center Defensive Midfielder (CDM),Right,3,2,1,44,57,58,62,31,55,55,46,70,65,65,54,68,59,71,49,71,72,80,49,62,64,59,62,59,60,70,67,63,16,7,7,13,8,60,58,59,59,59,58,62,61,65,61,64,67,64,64,67,64,18,50,252,58,291,63,317,64,321,61,366,67,200,10,51,371,1729
Daniel Hernández,Colombia,América de Cali,11,Colombian Categoría Primera A,5'9,176 ,132,60,Center Attacking Midfielder (CAM),Left,3,4,1,70,53,37,70,64,73,66,70,59,69,65,66,73,59,72,65,33,53,61,61,50,31,63,68,59,59,33,27,25,7,8,7,8,12,62,66,65,65,65,66,66,66,63,66,53,51,53,49,43,49,16,59,294,67,337,67,335,55,273,55,330,28,85,8,42,347,1637
Joider Micolta,Colombia,América de Cali,21,Colombian Categoría Primera A,5'8,173 ,146,66,Center Attacking Midfielder (CAM),Right,2,2,1,48,49,39,60,37,65,40,34,55,60,72,70,70,55,72,61,55,60,52,55,32,24,60,50,52,52,22,21,28,6,10,10,5,8,58,59,59,59,59,59,61,61,56,61,48,44,48,45,37,45,15,47,233,51,254,68,339,57,283,45,270,24,71,8,39,314,1524
Luis Sánchez,Colombia,América de Cali,24,Colombian Categoría Primera A,5'7,171 ,146,66,Center Attacking Midfielder (CAM),Right,3,3,1,48,63,25,61,39,72,61,62,60,65,64,70,81,68,70,60,52,74,66,64,48,40,60,65,56,51,42,52,41,11,6,12,8,7,62,64,64,64,64,64,67,66,65,66,58,58,58,55,50,55,17,47,236,64,320,71,353,63,316,53,320,45,135,9,44,363,1673
Gustavo Carvajal,Colombia,América de Cali,6,Colombian Categoría Primera A,6'0,182 ,179,81,Center Defensive Midfielder (CDM),Right,3,2,1,38,34,62,70,27,55,30,37,60,61,34,49,60,53,62,45,70,62,80,31,60,56,38,55,36,49,55,57,52,9,14,11,9,11,51,49,50,50,50,49,55,54,59,54,56,62,56,56,62,56,17,46,231,49,243,52,258,58,288,49,294,55,164,11,54,317,1483
Brayan Medina,Colombia,América de Cali,3,Colombian Categoría Primera A,5'11,180 ,179,81,Center Back (CB),Left,3,2,1,45,22,60,61,39,40,32,35,55,55,55,52,55,50,60,37,58,54,59,23,55,60,51,40,44,50,60,65,63,13,7,14,14,6,47,46,45,45,45,46,49,50,53,50,58,60,58,59,62,59,17,45,227,43,217,54,272,46,231,50,300,63,188,11,54,299,1439
David Quintero,Colombia,América de Cali,31,Colombian Categoría Primera A,6'3,190 ,192,87,Goalkeeper (GK),Right,3,1,1,12,8,13,28,7,12,10,12,29,17,22,22,34,61,43,47,63,24,38,9,28,9,4,33,18,33,7,10,11,61,60,63,58,55,23,20,21,21,21,20,25,23,26,23,21,24,21,20,21,20,61,14,68,16,80,36,182,36,181,21,125,9,28,59,297,319,928
Edson Acevedo,Colombia,América de Cali,35,Colombian Categoría Primera A,6'0,183 ,174,79,Center Attacking Midfielder (CAM),Right,3,3,1,55,56,55,62,35,58,48,55,60,55,55,54,55,61,53,47,62,55,57,57,57,55,55,57,61,56,56,59,58,11,6,6,14,12,57,57,56,56,56,57,60,59,60,59,59,60,59,59,59,59,18,53,263,55,276,56,278,56,278,57,341,58,173,10,49,337,1602
Kevin Mac Allister,Argentina,Argentinos Juniors,4,Argentina Primera División,5'9,175 ,159,72,Center Back (CB),Right,3,2,1,59,53,71,71,37,70,38,41,58,71,82,71,82,72,77,57,83,85,73,55,80,72,66,64,45,71,75,75,74,8,6,7,12,8,67,68,67,67,67,68,70,71,70,71,74,74,74,75,76,75,17,58,291,56,278,77,384,71,353,66,398,75,224,8,41,416,1903
Andrés Felipe Roa,Colombia,Argentinos Juniors,11,Argentina Primera División,5'9,175 ,148,67,Center Attacking Midfielder (CAM),Right,3,4,1,72,65,60,74,44,81,80,73,65,74,75,76,81,70,79,73,44,70,56,72,72,52,72,74,59,75,49,59,47,16,6,14,9,10,71,74,73,73,73,74,74,74,73,74,67,65,67,65,60,65,19,63,315,75,373,76,381,63,315,67,404,52,155,11,55,410,1922
Gabriel Ávalos,Paraguay,Argentinos Juniors,9,Argentina Primera División,6'2,188 ,201,91,Striker (ST),Right,4,3,1,48,75,76,65,63,74,50,44,67,75,69,72,71,69,67,80,82,77,87,65,70,33,76,71,64,75,42,54,29,13,15,15,9,13,74,70,73,73,73,70,73,72,70,72,58,61,58,57,59,57,21,65,327,62,310,70,348,78,391,65,389,42,125,13,65,405,1884
Lucas Villalba,Argentina,Argentinos Juniors,6,Argentina Primera División,5'10,177 ,161,73,Center Back (CB),Left,2,3,1,75,50,65,68,60,70,50,59,65,71,81,80,76,70,68,70,82,69,76,66,79,77,69,65,42,70,71,74,73,8,10,14,13,15,69,69,68,68,68,69,70,72,70,72,73,73,73,73,73,73,20,64,318,63,315,75,375,73,363,67,402,73,218,12,60,424,1981
Miguel Ángel Torrén,Argentina,Argentinos Juniors,2,Argentina Primera División,5'9,176 ,157,71,Center Back (CB),Right,3,2,1,48,44,70,73,39,53,60,60,74,60,68,69,66,72,69,54,80,71,78,51,74,74,52,60,65,68,75,71,70,13,15,9,16,11,61,58,59,59,59,58,63,63,67,63,69,73,69,71,73,71,22,55,274,61,307,69,344,67,334,66,393,72,216,13,64,390,1864
Mariano Bíttolo,Argentina,Argentinos Juniors,27,Argentina Primera División,5'7,170 ,137,62,Left Back (LB),Left,2,3,1,76,44,66,70,35,69,75,38,71,70,79,73,74,72,75,50,79,71,58,45,68,68,66,71,47,69,65,67,71,11,6,16,15,12,63,68,65,65,65,68,69,72,70,72,72,71,72,72,69,72,20,58,291,65,323,75,373,61,303,65,389,68,203,12,60,393,1873
Javier Cabrera,Uruguay,Argentinos Juniors,7,Argentina Primera División,5'6,168 ,137,62,Right Midfielder (RM),Right,2,3,1,73,59,37,68,50,76,57,43,64,68,76,71,84,68,87,70,58,80,66,62,70,54,73,70,63,75,44,61,52,14,13,12,6,10,67,70,69,69,69,70,72,72,70,72,67,65,67,64,59,64,19,57,287,62,308,77,386,67,336,68,405,52,157,11,55,398,1859
Nicolás Reniero,Argentina,Argentinos Juniors,32,Argentina Primera División,6'0,183 ,170,77,Striker (ST),Right,4,3,1,58,70,70,64,63,69,55,51,65,70,77,77,74,67,65,76,85,71,78,64,41,23,70,69,62,66,45,17,19,13,13,7,10,15,71,69,70,70,70,69,71,70,65,70,53,52,53,51,47,51,20,65,325,62,310,72,360,75,374,55,331,27,81,12,58,379,1773
Alan Rodríguez,Uruguay,Argentinos Juniors,8,Argentina Primera División,5'7,171 ,132,60,Center Attacking Midfielder (CAM),Right,4,3,1,54,64,40,76,54,77,58,52,72,76,78,69,84,69,86,58,59,66,34,66,49,46,64,68,56,65,47,48,47,6,6,8,14,8,65,70,70,70,70,70,74,72,71,72,62,62,62,60,52,60,17,58,288,67,335,77,386,57,283,58,348,47,142,8,42,371,1774
Federico Lanzillotta,Argentina,Argentinos Juniors,20,Argentina Primera División,6'1,185 ,176,80,Goalkeeper (GK),Right,3,1,1,18,16,17,28,19,20,20,12,29,21,49,40,50,63,38,48,76,45,65,17,16,11,15,27,24,40,18,15,15,72,67,64,71,72,31,27,28,28,28,27,30,31,29,31,29,28,29,28,28,28,70,20,98,20,102,48,240,50,251,22,133,16,48,69,346,391,1178
Franco Moyano,Argentina,Argentinos Juniors,17,Argentina Primera División,5'7,171 ,150,68,Center Defensive Midfielder (CDM),Right,3,3,1,63,51,62,74,41,70,44,46,73,71,67,69,68,69,74,61,67,69,69,53,67,65,61,65,53,73,65,68,66,12,6,13,14,15,65,66,65,65,65,66,69,69,70,69,70,71,70,69,69,69,20,58,291,61,304,69,347,64,319,64,384,66,199,12,60,394,1838
Luciano Gómez,Argentina,Argentinos Juniors,19,Argentina Primera División,5'4,163 ,146,66,Right Back (RB),Right,3,3,1,68,60,50,64,48,70,52,45,63,67,78,80,85,67,93,63,72,80,59,62,58,65,67,61,48,64,68,63,61,8,7,12,14,11,66,68,66,66,66,68,69,69,68,69,69,67,69,69,65,69,18,58,290,59,297,81,403,67,336,61,363,64,192,10,52,401,1850
Luciano Sánchez,Argentina,Argentinos Juniors,14,Argentina Primera División,5'7,169 ,146,66,Right Back (RB),Right,3,2,1,69,50,63,60,53,70,55,54,59,67,79,73,80,68,75,64,71,67,67,60,80,60,74,65,56,69,67,65,66,7,12,6,10,13,66,67,66,66,66,67,68,68,66,68,68,67,68,68,68,68,19,59,295,61,305,75,375,66,329,67,404,66,198,10,48,399,1885
Leonel González,Argentina,Argentinos Juniors,24,Argentina Primera División,5'10,179 ,154,70,Center Back (CB),Left,3,2,1,51,37,59,60,35,62,47,45,68,63,74,72,68,65,73,53,82,75,76,39,80,60,54,49,60,56,64,69,70,12,15,14,14,15,58,58,57,57,57,58,60,62,62,62,67,67,67,67,68,67,22,48,242,57,285,70,352,65,325,60,359,68,203,14,70,377,1780
Gastón Verón,Argentina,Argentinos Juniors,16,Argentina Primera División,6'0,184 ,181,82,Striker (ST),Right,3,3,1,50,66,65,62,61,62,57,56,60,66,73,68,72,59,66,62,68,62,65,57,49,22,66,63,59,64,29,26,27,8,10,8,6,8,66,63,64,64,64,63,66,65,61,65,50,49,50,48,45,48,16,61,304,60,301,68,338,63,314,54,323,27,82,8,40,347,1661
Marco Di Cesare,Argentina,Argentinos Juniors,29,Argentina Primera División,6'1,186 ,179,81,Center Back (CB),Right,2,2,1,34,23,66,53,33,35,34,31,40,42,55,62,43,61,62,48,71,68,72,28,54,62,36,33,38,61,67,70,67,7,11,15,10,8,47,41,42,42,42,41,43,46,48,46,59,59,59,62,66,62,17,42,209,36,182,57,283,57,287,47,284,68,204,10,51,307,1447
Thiago Nuss,Argentina,Argentinos Juniors,18,Argentina Primera División,5'8,172 ,150,68,Striker (ST),Right,3,4,1,53,68,58,60,65,65,63,53,54,67,73,68,83,65,81,68,58,62,52,63,56,32,69,60,65,69,25,35,33,10,9,11,9,6,67,65,66,66,66,65,67,66,61,66,53,51,53,51,46,51,17,61,304,60,302,74,370,61,303,59,351,31,93,9,45,353,1699
Federico Redondo,Spain,Argentinos Juniors,37,Argentina Primera División,6'3,190 ,165,75,Center Defensive Midfielder (CDM),Right,3,2,1,57,47,57,63,41,59,52,56,62,60,66,73,67,60,64,58,66,68,75,54,62,61,55,64,56,45,63,63,59,10,14,14,10,15,60,60,59,59,59,60,62,63,63,63,64,65,64,64,65,64,20,53,265,58,289,66,330,64,321,57,343,62,185,13,63,374,1751
David Zalazar,Argentina,Argentinos Juniors,25,Argentina Primera División,5'8,173 ,150,68,Center Attacking Midfielder (CAM),Right,3,3,1,57,59,48,58,62,70,65,62,55,60,86,80,84,55,74,58,60,53,56,64,55,21,66,59,57,66,33,36,33,6,15,5,14,5,63,65,63,63,63,65,65,65,58,65,52,48,52,50,44,50,17,57,284,62,312,76,379,58,291,54,324,34,102,9,45,357,1671
Pablo Minissale,Argentina,Argentinos Juniors,30,Argentina Primera División,5'10,179 ,159,72,Center Back (CB),Right,3,2,1,28,24,59,44,31,30,29,33,36,43,55,52,55,60,62,47,72,54,64,23,58,64,34,30,42,58,69,72,69,13,9,7,10,10,44,38,39,39,39,38,41,42,44,42,56,57,56,59,66,59,18,37,186,34,171,57,284,52,260,48,286,70,210,10,49,289,1388
Yair González,Argentina,Argentinos Juniors,21,Argentina Primera División,5'8,173 ,150,68,Center Attacking Midfielder (CAM),Right,3,3,1,59,56,40,59,43,63,64,64,56,63,84,75,78,60,69,57,45,50,37,56,53,24,63,58,48,64,21,22,23,8,14,13,7,14,60,63,62,62,62,63,64,64,57,64,49,45,49,46,37,46,18,51,257,62,310,73,366,49,245,52,310,22,66,11,56,327,1546
Leandro Finochietto,Argentina,Argentinos Juniors,12,Argentina Primera División,6'0,182 ,179,81,Goalkeeper (GK),Right,2,1,1,12,9,13,26,9,8,11,13,19,15,39,37,37,58,39,45,70,45,64,7,23,10,8,27,11,32,15,11,13,66,60,60,61,63,25,20,22,22,22,20,24,24,24,24,25,25,25,25,26,25,64,14,69,13,66,42,210,46,231,19,111,13,39,62,310,348,1004
Jose Herrera,Argentina,Argentinos Juniors,26,Argentina Primera División,5'8,172 ,150,68,Left Midfielder (LM),Left,4,3,1,63,59,42,59,52,61,57,48,57,62,73,69,70,52,68,71,48,62,55,52,38,21,58,53,55,49,18,22,20,5,14,5,10,9,61,61,60,60,60,61,61,63,56,63,48,44,48,45,36,45,16,55,275,57,285,66,332,58,288,46,274,20,60,9,43,325,1508
Lautaro Ovando,Argentina,Argentinos Juniors,22,Argentina Primera División,5'9,174 ,161,73,Striker (ST),Right,3,2,1,36,65,61,55,40,63,39,34,53,64,63,67,64,55,71,57,71,65,63,58,52,20,59,48,65,50,13,21,22,6,6,14,14,9,63,58,60,60,60,58,60,60,55,60,44,44,44,42,40,42,16,51,257,51,253,64,320,63,314,49,294,19,56,10,49,321,1493
Miguel Acosta,Argentina,Argentinos Juniors,1,Argentina Primera División,6'2,189 ,176,80,Goalkeeper (GK),Right,3,1,1,11,9,14,28,9,11,13,14,19,16,44,39,44,59,39,44,73,23,65,8,21,13,5,31,11,37,7,11,10,64,57,59,55,58,26,22,23,23,23,22,25,25,24,25,23,24,23,23,25,23,61,14,71,15,73,45,225,43,213,20,118,9,28,59,293,335,984
Evander da Silva Ferreira,Brazil,FC Midtjylland,10,Danish Superliga,5'10,179 ,168,76,Center Attacking Midfielder (CAM),Right,4,4,1,73,69,51,77,55,80,77,74,75,78,76,70,84,76,83,77,64,86,59,72,72,71,72,79,74,76,71,68,56,11,8,12,11,6,73,76,75,75,75,76,78,78,78,78,75,75,75,73,68,73,19,65,325,77,384,78,389,72,358,74,444,65,195,10,48,436,2064
Erik Sviatchenko,Denmark,FC Midtjylland,28,Danish Superliga,6'0,184 ,181,82,Center Back (CB),Right,3,2,1,44,41,77,71,38,51,45,39,69,68,52,66,68,70,70,67,91,76,88,59,73,75,66,65,38,73,77,75,73,14,15,7,11,16,64,59,61,61,61,59,65,63,69,63,70,75,70,71,76,71,22,54,271,54,272,65,326,76,381,65,390,75,225,13,63,391,1855
Anders Dreyer,Denmark,FC Midtjylland,36,Danish Superliga,5'9,174 ,152,69,Center Attacking Midfielder (CAM),Left,3,3,1,69,71,45,71,63,76,74,63,65,75,83,74,87,71,87,78,84,77,58,70,57,29,73,70,65,73,39,36,35,11,10,11,10,7,72,74,73,73,73,74,75,75,70,75,60,57,60,57,49,57,18,64,319,71,353,80,402,73,367,61,367,37,110,10,49,396,1893
Kristoffer Olsson,Sweden,FC Midtjylland,8,Danish Superliga,5'10,178 ,154,70,Center Midfielder (CM),Right,3,4,1,67,59,55,79,51,72,70,67,72,76,67,68,85,72,70,67,69,78,54,64,69,70,69,74,50,73,68,70,65,10,6,9,11,7,68,71,70,70,70,71,74,74,74,74,73,74,73,72,69,72,18,62,311,71,357,72,362,66,332,68,405,68,203,9,43,408,1947
Joel Andersson,Sweden,FC Midtjylland,6,Danish Superliga,5'10,178 ,150,68,Right Wing Back (RWB),Right,4,3,1,70,51,47,70,46,68,70,42,65,71,83,83,84,65,81,56,86,90,65,44,72,65,68,68,51,67,67,66,67,7,13,6,13,13,64,68,66,66,66,68,70,72,70,72,73,71,73,72,68,72,19,57,284,63,316,79,396,68,341,65,391,67,200,10,52,410,1913
José Carlos Ferreira Júnior,Brazil,FC Midtjylland,73,Danish Superliga,6'2,187 ,176,80,Center Back (CB),Left,2,2,1,53,29,73,65,27,54,33,36,53,62,69,73,65,67,60,57,76,73,85,27,74,73,28,32,40,65,66,73,71,9,8,9,10,7,54,52,51,51,51,52,53,57,57,57,69,69,69,70,74,70,17,49,247,48,238,67,334,64,318,52,312,70,210,9,43,366,1644
Paulo Victor da Silva,Brazil,FC Midtjylland,29,Danish Superliga,5'10,178 ,157,71,Left Wing Back (LWB),Left,3,3,1,69,61,55,69,63,70,67,43,66,69,84,85,82,67,77,75,73,90,64,68,58,66,70,68,45,68,66,68,65,9,8,5,5,11,70,71,70,70,70,71,72,73,71,73,73,70,73,73,67,73,17,63,317,63,315,79,395,74,370,63,375,66,199,8,38,423,1939
Henrik Dalsgaard,Denmark,FC Midtjylland,14,Danish Superliga,6'4,192 ,179,81,Center Back (CB),Right,3,2,1,70,58,69,66,51,67,48,52,60,70,70,73,62,69,52,60,78,77,79,54,73,73,65,60,52,66,69,74,70,12,14,12,9,8,67,66,65,65,65,66,67,69,68,69,72,72,72,72,72,72,19,63,314,59,297,65,326,70,348,65,389,71,213,11,55,407,1872
