Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Montasser Lahtimi,Morocco,Trabzonspor,80,Turkish Süper Lig,6'1,185 ,157,71,Left Midfielder (LM),Left,3,3,1,66,60,48,61,57,71,70,64,61,67,77,74,80,57,61,69,53,60,53,62,39,29,57,58,66,61,26,27,26,13,6,9,12,11,64,65,64,64,64,65,66,67,60,67,53,48,53,49,41,49,18,58,292,67,333,70,349,59,297,52,310,26,79,10,51,349,1650
Emrehan Gedikli,Germany,Trabzonspor,37,Turkish Süper Lig,6'2,187 ,185,84,Striker (ST),Right,4,2,1,42,65,66,58,55,58,59,59,37,61,59,63,55,52,63,62,59,49,63,52,37,18,62,49,62,47,20,18,22,15,10,11,7,9,63,57,59,59,59,57,59,57,52,57,43,40,43,41,39,41,17,57,286,55,274,58,292,57,285,46,275,20,60,10,52,308,1477
Muhammet Taha Tepe,Turkey,Trabzonspor,54,Turkish Süper Lig,6'2,187 ,174,79,Goalkeeper (GK),Right,2,1,1,12,19,22,34,12,22,13,14,37,36,19,32,39,56,46,41,58,25,63,24,39,20,12,40,23,51,12,14,18,63,64,55,55,62,31,27,29,29,29,27,33,30,34,30,27,32,27,26,30,26,62,20,99,24,122,38,192,42,211,31,185,15,44,60,299,323,1101
Taha Altıkardeş,Turkey,Trabzonspor,22,Turkish Süper Lig,6'2,188 ,165,75,Center Back (CB),Right,2,2,1,42,35,59,58,37,64,46,38,53,63,61,58,67,60,54,59,56,53,62,32,70,56,35,40,41,63,59,60,64,8,8,10,11,15,53,52,52,52,52,52,54,55,55,55,59,60,59,60,62,60,18,46,231,53,264,60,300,52,262,51,305,61,183,10,52,331,1534
José Miguel da Rocha Fonte,Portugal,LOSC Lille,6,French Ligue 1,6'3,191 ,179,81,Center Back (CB),Right,3,2,3,47,42,84,74,36,61,51,32,69,68,31,31,37,83,48,60,72,76,82,43,83,81,48,63,43,79,82,82,77,7,11,16,10,6,62,55,58,58,58,55,63,62,71,62,72,80,72,73,80,73,20,57,283,56,281,46,230,67,333,66,397,80,241,10,50,363,1736
Jonathan David,Canada,LOSC Lille,9,French Ligue 1,5'11,180 ,170,77,Striker (ST),Right,5,3,2,67,82,72,77,73,78,58,58,69,78,81,85,75,76,70,77,86,83,77,74,37,33,82,73,75,81,29,29,19,7,7,11,7,7,81,78,78,78,78,78,79,79,74,79,60,57,60,57,50,57,17,74,371,68,341,77,387,79,397,64,381,26,77,8,39,414,1912
Ismaily Gonçalves dos S.,Brazil,LOSC Lille,31,French Ligue 1,5'10,177 ,181,82,Left Back (LB),Left,2,4,2,80,60,58,81,55,81,65,50,67,81,84,80,72,79,82,75,63,84,75,65,62,79,82,71,51,79,75,74,72,8,8,14,11,10,75,77,77,77,77,77,79,79,78,79,79,78,79,79,75,79,19,67,334,69,344,79,397,72,362,71,424,74,221,10,51,448,2052
Benjamin André,France,LOSC Lille,21,French Ligue 1,5'11,180 ,168,76,Center Defensive Midfielder (CDM),Right,3,3,2,70,61,80,78,56,75,68,46,75,75,62,67,70,78,71,69,93,90,79,65,87,80,70,72,66,76,75,80,75,8,14,15,7,10,73,71,71,71,71,71,74,75,78,75,78,79,78,78,79,78,20,69,345,68,339,70,348,79,396,75,451,77,230,11,54,439,2094
Jonathan Bamba,France,LOSC Lille,7,French Ligue 1,5'9,175 ,159,72,Left Midfielder (LM),Right,4,4,2,73,67,61,73,68,78,75,67,66,78,85,83,80,73,80,79,73,76,63,72,62,36,73,73,76,74,33,39,38,15,14,15,8,9,75,76,75,75,75,76,77,77,72,77,63,59,63,60,53,60,20,68,342,73,364,80,401,73,363,66,394,37,110,12,61,411,1961
Rémy Cabella,France,LOSC Lille,17,French Ligue 1,5'8,172 ,150,68,Center Attacking Midfielder (CAM),Right,4,4,2,71,68,57,76,70,78,74,76,71,78,71,71,83,70,78,72,35,69,48,72,47,55,68,74,71,71,31,33,31,12,16,12,13,7,71,73,73,73,73,73,74,74,73,74,62,60,62,58,49,58,20,68,342,75,377,75,373,59,296,64,386,32,95,12,60,384,1889
Tiago Emanuel Embaló Djaló,Portugal,LOSC Lille,3,French Ligue 1,6'3,190 ,181,82,Center Back (CB),Right,3,2,1,54,36,69,69,35,61,49,32,65,66,79,83,65,73,45,59,68,67,84,38,74,75,51,56,47,69,76,78,74,9,9,9,7,6,61,61,60,60,60,61,63,65,66,65,72,74,72,74,77,74,17,53,263,55,273,69,345,63,316,62,372,76,228,8,40,399,1768
Tiago Emanuel Embaló Djaló,Portugal,LOSC Lille,3,French Ligue 1,6'3,190 ,181,82,Center Back (CB),Right,3,2,1,54,36,69,69,35,61,49,32,65,66,79,83,65,73,45,59,68,67,84,38,74,75,51,56,47,69,76,78,74,9,9,9,7,6,61,61,60,60,60,61,63,65,66,65,72,74,72,74,77,74,17,53,263,55,273,69,345,63,316,62,372,76,228,8,40,399,1787
Mohamed Bayo,Guinea,LOSC Lille,27,French Ligue 1,6'2,188 ,168,76,Striker (ST),Right,2,3,1,57,78,70,66,73,75,69,51,46,75,69,70,67,77,54,78,57,60,73,70,38,23,77,62,73,75,24,19,16,14,14,5,11,14,77,71,73,73,73,71,72,71,64,71,51,48,51,48,43,48,22,69,344,63,316,67,337,68,338,58,348,20,59,12,58,367,1725
Mohamed Bayo,Guinea,LOSC Lille,27,French Ligue 1,6'2,188 ,168,76,Striker (ST),Right,2,3,1,57,78,70,66,73,75,69,51,46,75,69,70,67,77,54,78,57,60,73,70,38,23,77,62,73,75,24,19,16,14,14,5,11,14,77,71,73,73,73,71,72,71,64,71,51,48,51,48,43,48,22,69,344,63,316,67,337,68,338,58,348,20,59,12,58,367,1725
Akim Zedadka,Algeria,LOSC Lille,13,French Ligue 1,5'8,173 ,159,72,Right Back (RB),Right,3,3,1,75,56,47,69,51,75,63,47,61,72,83,80,76,73,76,59,32,84,59,47,62,64,65,58,57,70,63,73,71,11,12,11,11,7,66,70,67,67,67,70,69,73,69,73,75,70,75,74,66,74,19,60,298,64,318,78,388,56,281,63,376,69,207,10,52,405,1877
André Filipe Tavares Gomes,Portugal,LOSC Lille,28,French Ligue 1,6'2,188 ,185,84,Center Midfielder (CM),Right,4,4,3,65,62,69,80,69,75,81,67,79,80,52,51,60,74,60,79,59,68,77,66,77,71,72,77,55,84,71,68,65,12,9,6,14,8,73,70,72,72,72,70,75,74,75,74,72,75,72,71,74,71,20,69,345,76,382,59,297,70,349,73,436,68,204,10,49,412,1978
Jonas Martin,France,LOSC Lille,8,French Ligue 1,6'0,184 ,170,77,Center Midfielder (CM),Right,4,3,2,72,64,59,78,63,75,75,66,77,78,56,59,68,78,68,72,61,75,73,69,73,72,69,76,76,79,72,73,68,8,8,14,15,11,71,71,72,72,72,71,75,74,75,74,74,75,74,73,73,73,20,67,336,74,371,66,329,70,350,74,445,71,213,11,56,420,2021
Angel Gomes,England,LOSC Lille,20,French Ligue 1,5'6,168 ,123,56,Center Attacking Midfielder (CAM),Right,4,4,1,65,71,62,75,65,75,69,68,72,77,78,77,86,70,89,69,51,64,56,70,60,61,69,73,66,73,59,64,61,14,15,14,6,14,72,73,73,73,73,73,76,75,74,75,69,69,69,69,65,69,21,68,338,72,361,80,400,62,310,67,402,61,184,13,63,416,2029
Gabriel Gudmundsson,Sweden,LOSC Lille,5,French Ligue 1,5'11,180 ,163,74,Left Back (LB),Left,3,3,1,77,59,51,69,56,75,58,50,66,72,85,87,74,68,67,75,69,75,65,69,78,66,66,62,46,63,69,72,68,12,10,7,6,8,69,72,70,70,70,72,71,74,70,74,74,71,74,74,70,74,17,62,312,64,321,76,381,71,353,64,381,70,209,9,43,427,1937
Timothy Weah,United States,LOSC Lille,22,French Ligue 1,6'1,185 ,146,66,Center Attacking Midfielder (CAM),Right,3,3,2,62,72,67,71,71,75,64,53,63,75,85,87,86,72,70,73,68,60,64,69,52,44,74,72,60,70,41,44,38,7,9,12,15,14,75,74,74,74,74,74,76,75,70,75,62,59,62,60,55,60,20,69,343,66,330,80,400,67,334,62,372,41,123,11,57,405,1889
Edon Zhegrova,Kosovo,LOSC Lille,23,French Ligue 1,5'11,181 ,146,66,Center Attacking Midfielder (CAM),Left,2,3,1,65,66,36,73,55,79,68,49,61,77,86,73,84,70,80,73,71,69,61,68,45,20,69,70,51,68,32,21,18,7,11,6,12,7,70,73,72,72,72,73,75,75,68,75,55,52,55,50,41,50,18,59,295,67,334,79,393,68,342,54,323,24,71,9,43,377,1732
Adam Ounas,Algeria,LOSC Lille,11,French Ligue 1,5'8,172 ,143,65,Center Attacking Midfielder (CAM),Left,4,4,1,66,64,51,72,65,80,72,62,65,78,86,80,89,62,81,68,61,71,53,68,77,47,68,71,60,65,28,54,47,8,6,8,7,12,70,73,72,72,72,73,75,75,71,75,64,62,64,61,55,61,16,64,318,71,357,80,398,64,321,65,388,43,129,8,41,404,1901
Leonardo Cesar Jardim,Brazil,LOSC Lille,1,French Ligue 1,6'2,188 ,181,82,Goalkeeper (GK),Right,2,1,1,12,16,14,27,12,18,18,17,24,18,40,43,35,69,54,51,54,42,56,18,30,24,17,57,19,28,11,16,14,74,70,68,70,75,31,27,30,30,30,27,33,31,33,31,29,30,29,28,28,28,74,16,81,19,95,48,241,44,221,29,175,14,41,71,357,398,1183
Lucas Chevalier,France,LOSC Lille,30,French Ligue 1,6'2,189 ,172,78,Goalkeeper (GK),Right,3,1,1,12,9,12,25,9,14,15,14,22,17,42,40,32,59,38,49,53,34,43,8,23,10,7,43,16,35,10,10,11,68,66,65,65,67,26,23,25,25,25,23,27,27,27,27,24,24,24,23,22,23,68,13,67,16,82,42,211,37,187,22,134,10,31,66,331,372,1029
Bafodé Diakité,France,LOSC Lille,18,French Ligue 1,6'1,185 ,163,74,Center Back (CB),Right,3,2,1,50,32,68,66,39,47,37,36,56,65,69,62,60,65,61,53,76,74,71,34,69,68,36,51,48,59,69,71,69,7,10,8,13,5,54,53,52,52,52,53,56,58,60,58,67,68,67,68,71,68,17,51,255,48,241,63,317,62,308,55,331,70,209,9,43,355,1704
Isaac Lihadji,France,LOSC Lille,19,French Ligue 1,5'10,177 ,154,70,Center Attacking Midfielder (CAM),Left,3,4,1,63,61,33,67,52,75,62,56,55,73,80,75,76,65,76,61,32,55,44,59,34,23,64,65,61,68,22,28,27,10,7,7,10,13,64,69,67,67,67,69,70,70,63,70,53,48,53,49,38,49,18,55,276,64,321,74,372,50,251,53,315,26,77,9,47,344,1591
Alexsandro de Souza Ribeiro,Brazil,LOSC Lille,4,French Ligue 1,6'2,189 ,181,82,Center Back (CB),Right,3,2,1,34,20,71,62,32,50,44,34,47,53,55,69,45,62,32,62,76,63,81,23,63,62,12,44,44,59,60,70,66,14,15,9,11,7,48,44,45,45,45,44,48,50,53,50,61,63,61,63,69,63,19,44,219,46,228,53,263,61,305,47,284,65,196,11,56,330,1514
Adam Jakubech,Slovakia,LOSC Lille,16,French Ligue 1,6'2,188 ,187,85,Goalkeeper (GK),Right,3,1,1,12,7,12,25,8,14,14,13,20,15,36,44,35,63,24,48,60,29,70,6,19,10,5,39,10,51,12,10,13,71,63,64,67,69,26,22,24,24,24,22,26,26,25,26,24,25,24,24,25,24,69,13,64,15,76,40,202,43,213,22,134,12,35,67,334,373,1007
Alan Virginius,France,LOSC Lille,26,French Ligue 1,5'9,175 ,143,65,Right Midfielder (RM),Right,3,3,1,59,62,55,64,39,70,58,33,52,71,90,90,87,55,72,61,58,53,35,48,30,22,62,58,54,58,25,25,20,13,10,14,14,8,64,68,66,66,66,68,67,68,59,68,51,45,51,49,38,49,18,56,279,57,284,79,394,51,255,47,284,23,70,12,59,343,1567
Oriol Romeu Vidal,Spain,Girona FC,18,Spain Primera Division,6'0,183 ,183,83,Center Defensive Midfielder (CDM),Right,3,2,2,37,25,69,78,52,63,49,53,72,70,50,33,54,72,56,76,65,72,79,48,89,82,48,55,54,72,80,83,81,12,14,10,11,16,58,54,57,57,57,54,62,60,70,60,70,78,70,71,78,71,22,52,261,61,307,53,265,68,340,67,400,81,244,13,63,371,1882
David López Silva,Spain,Girona FC,5,Spain Primera Division,6'0,183 ,179,81,Center Defensive Midfielder (CDM),Right,3,2,1,55,50,79,78,55,63,50,45,76,75,51,49,38,74,53,77,78,60,81,60,78,77,60,69,50,70,78,77,78,9,12,7,11,15,68,62,65,65,65,62,68,66,73,66,71,77,71,72,77,72,20,63,317,62,309,53,265,71,356,67,404,78,233,11,54,394,1873
Valentin Castellanos,Argentina,Girona FC,9,Spain Primera Division,5'10,178 ,163,74,Striker (ST),Right,3,3,1,56,81,71,77,72,71,63,61,59,75,78,78,72,79,67,78,78,88,68,66,78,29,82,74,71,73,43,37,39,15,6,10,12,8,79,74,76,76,76,74,77,76,72,76,62,61,62,60,56,60,20,71,357,66,329,75,374,76,378,68,407,40,119,10,51,413,1968
Cristhian Stuani,Uruguay,Girona FC,7,Spain Primera Division,6'1,186 ,168,76,Striker (ST),Right,3,4,2,68,80,82,72,73,70,66,57,65,72,66,68,64,74,60,82,92,79,88,75,77,36,77,69,90,76,45,49,42,16,14,9,16,8,77,72,74,74,74,72,74,73,71,73,62,63,62,61,62,61,22,75,375,66,330,66,332,83,416,71,425,45,136,13,63,417,2003
Yangel Herrera,Venezuela,Girona FC,21,Spain Primera Division,6'0,184 ,170,77,Center Defensive Midfielder (CDM),Right,3,3,1,60,70,73,79,55,75,64,50,77,77,64,61,65,74,69,78,76,78,78,69,77,77,73,75,60,65,76,78,76,6,7,9,14,8,75,71,73,73,73,71,76,74,78,74,75,79,75,75,78,75,18,67,337,69,343,67,333,76,379,71,427,77,230,9,44,433,2032
Aleix García Serrano,Spain,Girona FC,14,Spain Primera Division,5'8,173 ,150,68,Center Attacking Midfielder (CAM),Right,3,3,1,60,70,51,77,56,73,70,69,76,76,67,63,75,69,85,72,63,67,62,72,60,63,67,75,54,74,63,70,62,16,8,9,10,7,70,71,71,71,71,71,75,73,75,73,69,71,69,68,66,68,19,63,314,73,364,72,359,67,336,66,393,65,195,10,50,408,2026
Paulo Gazzaniga,Argentina,Girona FC,13,Spain Primera Division,6'5,196 ,198,90,Goalkeeper (GK),Right,3,1,1,23,12,14,49,13,20,31,21,54,31,57,56,57,59,50,59,74,42,55,19,40,19,15,64,40,61,23,21,14,76,74,78,73,77,34,34,35,35,35,34,41,39,43,39,35,39,35,33,32,33,74,22,111,31,157,56,279,50,249,40,239,19,58,76,378,435,1422
Antonio Villa Suárez,Spain,Girona FC,12,Spain Primera Division,5'8,173 ,139,63,Left Midfielder (LM),Right,4,4,1,74,64,56,76,54,76,74,53,73,76,76,73,85,71,86,62,46,69,34,62,60,52,72,76,60,72,50,56,54,10,7,12,14,15,68,73,72,72,72,73,75,75,74,75,68,65,68,66,57,66,20,65,324,70,352,78,391,55,273,65,392,53,160,12,58,390,1878
Rodrigo Riquelme Reche,Spain,Girona FC,17,Spain Primera Division,5'9,174 ,146,66,Center Attacking Midfielder (CAM),Right,3,3,1,67,69,46,64,61,73,63,44,60,69,76,75,78,68,80,57,55,54,43,64,58,44,69,72,55,66,37,32,38,9,10,8,9,12,66,70,69,69,69,70,71,71,65,71,58,55,58,55,48,55,18,61,307,62,309,75,377,55,273,61,364,36,107,10,48,364,1806
Arnau Martínez López,Spain,Girona FC,4,Spain Primera Division,5'11,181 ,165,75,Right Wing Back (RWB),Right,3,2,1,69,35,65,68,35,65,54,40,56,67,76,72,67,68,67,56,67,68,66,45,66,66,55,45,50,61,68,70,69,10,7,7,10,9,60,61,59,59,59,61,62,65,63,65,71,68,71,71,70,71,17,54,272,56,282,70,350,60,302,57,343,69,207,9,43,378,1827
Samuel Sáiz Alonso,Spain,Girona FC,10,Spain Primera Division,5'9,174 ,150,68,Right Wing (RW),Right,3,4,1,74,75,64,78,68,76,80,69,68,78,80,79,82,77,87,77,71,74,74,74,56,25,77,70,75,68,27,30,20,9,9,14,15,15,75,75,75,75,75,75,75,75,72,75,59,56,59,55,48,55,21,72,359,74,371,81,405,74,370,62,371,26,77,12,62,406,1927
Antonio Villa Suárez,Spain,Girona FC,12,Spain Primera Division,5'8,173 ,139,63,Left Midfielder (LM),Right,4,4,1,74,64,56,76,54,76,74,53,73,76,76,73,85,71,86,62,46,69,34,62,60,52,72,76,60,72,50,56,54,10,7,12,14,15,68,73,72,72,72,73,75,75,74,75,68,65,68,66,57,66,20,65,324,70,352,78,391,55,273,65,392,53,160,12,58,390,1871
Borja García Freire,Spain,Girona FC,24,Spain Primera Division,5'9,175 ,159,72,Center Midfielder (CM),Right,3,3,1,69,70,53,78,59,75,67,54,75,74,75,72,77,70,73,67,72,65,72,74,52,66,72,75,62,69,45,73,59,9,13,13,12,16,72,73,73,73,73,73,74,74,74,74,70,70,70,68,65,68,21,66,329,69,345,73,367,70,350,66,396,59,177,13,63,415,1958
Santiago Bueno,Uruguay,Girona FC,22,Spain Primera Division,6'3,190 ,168,76,Center Back (CB),Right,3,2,1,30,20,69,62,20,40,30,35,55,60,51,49,45,64,50,56,73,74,77,30,70,67,30,35,40,67,70,70,68,5,8,9,13,10,49,43,45,45,45,43,48,49,55,49,62,67,62,64,71,64,17,40,201,44,220,52,259,62,310,52,309,69,208,9,45,321,1571
Manuel Vallejo Galván,Spain,Girona FC,25,Spain Primera Division,5'6,167 ,159,72,Striker (ST),Right,4,3,1,68,73,69,71,66,74,70,75,57,73,73,75,78,75,87,77,68,72,63,72,41,25,77,69,76,69,41,47,45,7,14,8,11,10,75,73,74,74,74,73,74,74,69,74,61,57,61,59,53,59,19,69,347,70,349,78,388,70,352,60,357,44,133,10,50,395,1909
Bernardo Espinosa,Colombia,Girona FC,2,Spain Primera Division,6'4,192 ,187,85,Center Back (CB),Right,3,2,1,51,40,79,70,44,40,50,42,60,67,41,37,43,66,31,56,83,57,88,42,80,72,36,49,52,70,70,74,73,11,15,12,9,12,56,50,51,51,51,50,55,54,61,54,64,71,64,66,74,66,20,57,284,52,259,44,218,65,326,60,359,72,217,12,59,343,1646
Juan Carlos Martín Corral,Spain,Girona FC,1,Spain Primera Division,6'1,186 ,187,85,Goalkeeper (GK),Right,3,1,1,31,14,19,25,15,13,30,12,27,22,58,61,56,67,57,54,70,42,71,15,13,21,11,42,30,53,25,20,21,72,73,72,71,73,33,30,29,29,29,30,31,33,31,33,34,31,34,34,32,34,73,21,104,21,104,60,299,50,252,28,170,22,66,72,361,420,1303
Yan Bueno Couto,Brazil,Girona FC,20,Spain Primera Division,5'6,168 ,132,60,Right Midfielder (RM),Right,3,2,1,73,55,51,69,45,74,66,43,65,75,81,82,84,63,83,64,74,77,46,53,66,63,61,55,55,54,59,66,65,9,6,13,8,11,65,69,66,66,66,69,69,72,68,72,72,67,72,70,64,70,17,59,293,65,323,79,393,63,314,59,354,63,190,9,47,398,1880
Iván Martín Núñez,Spain,Girona FC,23,Spain Primera Division,5'10,178 ,154,70,Center Attacking Midfielder (CAM),Left,3,3,1,69,67,39,70,59,71,60,62,66,73,76,74,77,58,69,53,50,59,43,55,47,45,62,72,70,70,41,39,38,13,6,11,6,6,63,69,67,67,67,69,71,71,67,71,60,57,60,56,48,56,15,61,304,66,332,71,354,52,260,61,366,39,118,8,42,365,1785
Miguel Gutiérrez Ortega,Spain,Girona FC,3,Spain Primera Division,5'11,180 ,161,73,Left Back (LB),Left,3,2,1,67,45,60,63,31,65,60,38,50,64,76,69,73,66,68,63,57,66,62,40,55,64,50,50,40,55,62,68,67,14,10,8,6,10,60,61,59,59,59,61,61,64,61,64,68,64,68,68,65,68,18,53,266,55,277,70,352,58,288,52,314,66,197,10,48,368,1782
Valery Fernández Estrada,Spain,Girona FC,11,Spain Primera Division,6'0,182 ,165,75,Right Midfielder (RM),Right,3,3,1,65,63,45,64,55,70,62,50,58,67,87,87,79,67,75,65,55,73,65,55,55,65,65,64,55,67,63,65,63,7,12,13,9,10,67,69,67,67,67,69,69,71,67,71,70,66,70,69,64,69,18,58,292,61,307,79,395,63,313,62,371,64,191,10,51,408,1874
Juan Pedro Ramírez López,Spain,Girona FC,15,Spain Primera Division,6'3,190 ,176,80,Center Back (CB),Right,3,2,1,35,35,78,69,15,40,30,30,63,64,53,55,35,64,28,55,74,69,86,30,72,66,32,55,40,66,67,72,70,11,8,11,8,13,54,48,50,50,50,48,54,54,61,54,63,70,63,66,71,66,18,46,232,45,227,47,235,63,314,55,331,70,209,10,51,343,1530
Reinier Jesus Carvalho,Brazil,Girona FC,19,Spain Primera Division,6'1,185 ,181,82,Center Attacking Midfielder (CAM),Right,4,4,1,58,67,59,72,70,77,72,55,57,74,73,66,77,66,70,71,54,66,67,61,60,31,67,64,65,73,42,47,40,13,8,13,5,11,70,69,70,70,70,69,71,71,67,71,59,58,59,56,54,56,18,65,326,67,335,70,352,64,319,60,360,43,129,10,50,384,1795
Javier Hernández Carrera,Spain,Girona FC,16,Spain Primera Division,6'0,182 ,165,75,Center Back (CB),Left,2,3,1,62,31,63,66,36,61,66,44,59,62,65,65,69,65,65,69,73,70,73,63,59,66,61,54,42,67,64,67,65,14,6,9,6,12,60,59,59,59,59,59,62,63,64,63,67,66,67,67,68,67,18,52,258,58,292,66,329,70,348,58,349,65,196,9,47,370,1800
Ramón Terrats Espacio,Spain,Girona FC,8,Spain Primera Division,5'11,181 ,157,71,Center Defensive Midfielder (CDM),Left,3,2,1,50,35,61,72,40,60,50,47,69,68,54,55,63,65,60,63,61,65,73,45,65,60,51,65,45,55,64,71,69,8,9,5,14,11,58,57,58,58,58,57,63,62,67,62,65,69,65,65,68,65,18,52,258,59,294,59,297,61,307,57,341,68,204,9,47,360,1693
