Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Liam Cullen,Wales,Swansea City,20,English League Championship,5'10,178 ,146,66,Striker (ST),Left,3,3,1,57,65,55,62,56,66,53,45,52,65,73,73,72,58,80,70,50,67,46,55,43,22,64,57,60,63,25,31,32,11,6,8,11,10,65,64,64,64,64,64,65,65,59,65,52,47,52,50,42,50,17,59,295,56,281,71,356,58,288,52,309,29,88,9,46,340,1600
Armstrong Okoflex,Republic of Ireland,Swansea City,21,English League Championship,5'11,180 ,159,72,Right Midfielder (RM),Right,3,3,1,54,58,52,55,49,67,51,49,40,66,77,79,73,50,76,65,51,59,59,57,43,16,58,54,66,58,26,26,21,13,8,5,9,15,62,62,61,61,61,62,62,63,54,63,48,43,48,45,39,45,17,54,268,55,273,71,355,58,291,49,295,24,73,10,50,336,1547
Fin Stevens,Wales,Swansea City,24,English League Championship,5'8,173 ,161,73,Right Wing Back (RWB),Right,3,2,1,64,43,44,60,31,61,53,38,59,62,65,62,65,56,74,50,65,66,63,42,64,57,57,54,33,62,62,57,52,10,11,6,11,14,55,58,56,56,56,58,59,62,60,62,62,61,62,61,60,61,18,48,242,55,273,64,322,57,286,55,327,57,171,10,52,348,1611
Luke Cundle,England,Swansea City,18,English League Championship,5'7,170 ,137,62,Center Attacking Midfielder (CAM),Right,3,2,1,55,56,38,66,51,58,51,52,65,59,74,60,76,58,81,59,50,59,32,58,60,52,56,60,47,60,50,55,50,14,12,6,6,13,57,60,59,59,59,60,63,62,62,62,59,59,59,58,53,58,18,53,266,57,285,70,349,52,258,56,335,52,155,10,51,340,1639
Tivonge Rushesha,Wales,Swansea City,19,English League Championship,5'4,163 ,126,57,Right Wing Back (RWB),Right,3,2,1,53,26,40,45,34,51,42,30,38,40,80,79,85,47,90,35,53,62,34,27,40,53,31,36,29,41,49,56,51,12,8,13,14,7,42,47,43,43,43,47,46,50,45,50,56,49,56,56,50,56,16,40,198,40,201,76,381,42,211,38,230,52,156,11,54,297,1390
Cameron Congreve,Wales,Swansea City,45,English League Championship,5'11,180 ,154,70,Center Attacking Midfielder (CAM),Left,3,2,1,43,47,37,51,41,63,48,61,49,62,65,64,61,55,63,53,49,51,53,45,38,24,42,53,47,57,32,31,32,14,15,13,7,14,53,55,54,54,54,55,57,57,52,57,47,45,47,45,40,45,19,44,219,57,283,62,308,50,251,44,261,32,95,13,63,303,1423
Azeem Abdulai,England,Swansea City,47,English League Championship,6'0,183 ,165,75,Center Defensive Midfielder (CDM),Right,2,2,1,40,28,47,59,29,51,35,38,61,48,61,53,54,55,59,45,58,59,61,30,59,46,33,53,28,49,47,54,51,12,6,7,7,10,46,47,46,46,46,47,51,52,54,52,53,56,53,53,54,53,16,41,203,47,233,56,282,51,253,45,268,51,152,8,42,301,1384
Lewis Webb,Wales,Swansea City,42,English League Championship,6'1,185 ,168,76,Goalkeeper (GK),Right,2,1,1,14,6,14,15,9,8,14,13,21,16,29,22,30,48,47,41,58,18,48,6,17,6,6,46,13,32,7,14,13,57,53,54,55,55,21,18,19,19,19,18,22,21,23,21,19,21,19,19,21,19,56,12,58,14,72,35,176,34,171,20,120,11,34,55,274,300,873
Ben Lloyd,Wales,Swansea City,36,English League Championship,5'9,175 ,143,65,Center Attacking Midfielder (CAM),Left,3,2,1,47,44,35,52,45,62,48,40,49,61,61,59,63,47,69,47,53,46,38,44,37,23,39,53,44,51,33,29,34,10,7,10,12,11,50,53,52,52,52,53,55,55,51,55,46,43,46,44,38,44,16,45,223,52,260,60,299,46,228,41,247,32,96,10,50,286,1352
Joel Cotterill,Wales,Swansea City,48,English League Championship,6'0,183 ,154,70,Center Midfielder (CM),Right,3,2,1,46,33,49,60,40,51,50,40,57,50,66,54,56,54,65,63,60,55,52,43,57,44,57,51,38,40,49,48,45,14,13,15,11,6,52,51,52,52,52,51,54,55,55,55,53,54,53,52,52,52,18,46,228,50,248,59,295,55,273,48,287,47,142,12,59,308,1492
Julian Gressel,Germany,Vancouver Whitecaps FC,19,USA Major League Soccer,6'1,185 ,185,84,Right Midfielder (RM),Right,4,3,1,77,60,57,71,60,70,74,64,69,69,70,72,65,70,62,69,60,88,75,64,71,60,72,75,62,70,60,62,62,10,6,7,13,10,69,70,69,69,69,70,72,73,72,73,71,70,71,70,66,70,18,65,325,69,346,68,339,71,356,68,410,61,184,9,46,414,1936
Andrés Cubas,Paraguay,Vancouver Whitecaps FC,20,USA Major League Soccer,5'5,166 ,132,60,Center Defensive Midfielder (CDM),Right,2,3,1,59,49,55,75,33,67,55,44,71,72,70,68,90,74,92,59,82,87,32,61,81,73,65,69,51,74,74,78,75,9,12,11,13,7,63,67,66,66,66,67,71,71,74,71,75,75,75,75,71,75,19,54,271,62,309,79,394,64,321,69,413,76,227,10,52,394,1913
Lucas Cavallini,Canada,Vancouver Whitecaps FC,9,USA Major League Soccer,6'0,182 ,196,89,Striker (ST),Left,5,3,2,31,70,74,60,69,68,44,61,41,68,73,71,56,67,50,77,85,73,92,65,90,23,71,56,68,68,45,32,13,10,11,6,7,15,71,64,68,68,68,64,66,64,60,64,50,53,50,48,54,48,19,61,304,56,282,63,317,78,392,63,376,30,90,10,49,381,1742
Cristian Dájome,Colombia,Vancouver Whitecaps FC,11,USA Major League Soccer,5'8,172 ,152,69,Left Midfielder (LM),Right,3,3,1,65,67,56,65,42,71,56,33,64,70,83,82,79,70,78,67,81,84,69,52,60,35,69,64,79,59,61,65,40,10,13,12,12,5,69,70,69,69,69,70,70,71,68,71,65,63,65,64,60,64,19,59,295,59,294,78,392,71,353,61,366,55,166,10,52,405,1859
Déiber Caicedo,Colombia,Vancouver Whitecaps FC,7,USA Major League Soccer,5'6,168 ,152,69,Right Midfielder (RM),Right,2,4,1,57,63,30,65,60,78,60,61,56,72,84,83,89,64,90,68,48,73,50,60,46,49,64,60,55,64,39,27,22,14,11,9,15,7,66,70,68,68,68,70,70,71,64,71,58,54,58,54,44,54,19,55,275,65,327,82,410,60,299,56,338,29,88,11,56,374,1729
Alessandro Schöpf,Austria,Vancouver Whitecaps FC,18,USA Major League Soccer,5'10,178 ,163,74,Right Wing Back (RWB),Right,4,3,1,65,64,44,72,65,70,69,61,69,69,74,67,74,72,76,68,63,91,65,69,64,65,70,68,64,68,68,59,74,13,6,13,11,10,68,69,69,69,69,69,70,70,70,70,70,70,70,70,66,70,19,62,310,68,338,73,363,71,356,67,399,67,201,11,53,409,1952
Janio Bikel Figueiredo da Silva,Guinea-Bissau,Vancouver Whitecaps FC,15,USA Major League Soccer,5'9,175 ,139,63,Center Defensive Midfielder (CDM),Right,2,3,1,39,36,52,70,42,68,39,33,57,68,71,70,82,66,67,56,63,83,66,44,82,66,49,61,44,64,70,71,65,15,10,8,16,13,58,60,60,60,60,60,64,64,66,64,68,70,68,68,69,68,21,48,239,53,265,71,356,62,312,61,366,69,206,12,62,379,1742
Ranko Veselinović,Serbia,Vancouver Whitecaps FC,4,USA Major League Soccer,6'2,188 ,170,77,Center Back (CB),Right,3,2,1,35,23,64,54,26,42,23,30,50,55,53,70,43,64,58,38,75,72,79,22,76,66,23,34,33,55,68,69,64,14,14,12,11,11,46,43,43,43,43,43,46,49,52,49,62,64,62,64,70,64,20,40,202,40,200,58,288,57,286,48,287,67,201,12,62,323,1471
Tristan Blackmon,United States,Vancouver Whitecaps FC,6,USA Major League Soccer,6'1,185 ,174,79,Center Back (CB),Right,3,2,1,63,41,64,66,42,68,48,23,59,64,87,89,73,66,64,46,81,71,79,39,69,69,55,53,33,63,65,64,62,13,10,7,11,13,61,63,61,61,61,63,64,67,63,67,70,67,70,70,70,70,19,55,276,52,262,76,379,63,316,57,342,64,191,11,54,396,1757
Brian White,United States,Vancouver Whitecaps FC,24,USA Major League Soccer,5'11,181 ,183,83,Striker (ST),Right,4,2,1,44,70,68,57,53,66,54,42,45,67,75,75,76,70,71,65,74,74,74,57,59,48,73,55,62,60,22,47,43,10,11,10,9,5,70,65,67,67,67,65,66,66,62,66,57,55,57,57,55,57,18,58,292,55,274,73,367,69,344,60,357,37,112,9,45,370,1731
Cristian Gutiérrez,Canada,Vancouver Whitecaps FC,3,USA Major League Soccer,5'11,181 ,150,68,Left Wing Back (LWB),Left,2,2,1,66,34,59,65,36,63,59,55,64,64,70,80,64,60,69,56,68,68,70,49,66,64,58,60,46,62,61,66,64,14,6,7,13,12,59,61,59,59,59,61,63,65,64,65,68,66,68,67,66,67,18,52,260,61,305,69,343,62,311,59,356,64,191,10,52,378,1756
Luís Carlos Ramos Martins,Portugal,Vancouver Whitecaps FC,14,USA Major League Soccer,5'10,178 ,161,73,Left Back (LB),Left,2,3,1,72,51,49,65,59,66,72,73,65,68,71,67,70,64,73,78,60,66,59,67,69,65,58,58,46,59,58,66,65,10,13,12,11,10,64,64,63,63,63,64,65,67,66,67,67,66,67,67,64,67,19,59,296,69,344,69,345,66,330,59,355,63,189,11,56,387,1856
Javain Brown,Jamaica,Vancouver Whitecaps FC,23,USA Major League Soccer,5'11,180 ,174,79,Center Back (CB),Right,1,2,1,63,34,62,59,34,50,50,37,47,54,76,83,62,56,69,48,80,70,75,26,67,61,44,53,32,68,60,72,64,8,7,8,11,5,54,54,52,52,52,54,54,59,56,59,66,63,66,67,67,67,15,50,252,48,238,69,346,60,299,54,325,65,196,8,39,362,1627
Leonard Owusu,Ghana,Vancouver Whitecaps FC,17,USA Major League Soccer,5'11,181 ,161,73,Center Defensive Midfielder (CDM),Right,1,3,1,35,34,51,66,34,60,32,37,68,62,65,56,68,58,68,45,55,58,73,30,68,66,40,58,41,48,63,64,52,15,11,8,15,9,52,53,53,53,53,53,58,57,61,57,60,66,60,60,64,60,19,44,220,52,259,63,315,52,261,54,321,60,179,12,58,341,1565
Florian Jungwirth,Germany,Vancouver Whitecaps FC,26,USA Major League Soccer,5'11,181 ,174,79,Center Back (CB),Right,4,2,1,48,41,64,70,33,56,51,54,69,60,33,32,34,62,61,52,72,66,74,38,73,64,50,56,37,60,64,64,64,10,6,11,7,13,54,51,53,53,53,51,57,56,63,56,61,65,61,61,65,61,17,51,256,58,290,44,222,60,302,57,340,64,192,9,47,327,1589
Russell Teibert,Canada,Vancouver Whitecaps FC,31,USA Major League Soccer,5'8,173 ,152,69,Center Defensive Midfielder (CDM),Left,2,3,1,67,50,46,71,48,62,68,52,63,70,50,47,61,61,85,59,34,75,57,49,68,67,46,65,57,70,68,64,51,8,14,7,10,11,57,60,58,58,58,60,63,64,65,64,65,65,65,64,63,64,18,56,282,63,315,61,304,55,274,62,373,61,183,10,50,359,1711
Pedro Vite,Ecuador,Vancouver Whitecaps FC,45,USA Major League Soccer,5'6,168 ,132,60,Center Attacking Midfielder (CAM),Left,3,3,1,33,63,49,71,31,66,33,39,65,66,75,65,74,66,86,47,61,64,42,59,49,60,59,60,39,60,43,65,48,11,14,7,8,9,61,63,64,64,64,63,67,65,67,65,60,62,60,60,57,60,18,49,247,54,269,73,366,55,273,55,327,52,156,10,49,355,1627
Thomas Hasal,Canada,Vancouver Whitecaps FC,1,USA Major League Soccer,6'3,191 ,170,77,Goalkeeper (GK),Right,1,1,1,14,7,14,21,6,8,11,11,17,12,27,26,23,63,35,44,53,23,63,7,18,13,6,30,13,23,8,11,13,64,61,58,62,68,24,18,20,20,20,18,21,21,22,21,21,23,21,21,24,21,65,12,62,12,59,35,174,38,190,17,103,11,32,63,313,340,910
Jakob Nerwinski,United States,Vancouver Whitecaps FC,28,USA Major League Soccer,6'0,183 ,174,79,Center Back (CB),Right,2,2,1,58,23,54,58,20,59,55,17,56,53,75,79,57,59,57,44,83,74,74,28,64,65,46,55,31,47,64,63,61,14,12,12,11,7,51,54,52,52,52,54,55,59,58,59,64,63,64,64,64,64,18,43,213,48,240,65,327,61,303,51,308,63,188,11,56,353,1588
Cody Cropper,United States,Vancouver Whitecaps FC,55,USA Major League Soccer,6'4,193 ,201,91,Goalkeeper (GK),Right,3,1,1,11,13,11,15,11,11,12,16,17,23,34,37,40,58,38,46,54,28,57,14,25,16,10,43,21,42,17,13,15,67,62,61,61,66,27,23,24,24,24,23,26,25,26,25,24,25,24,24,26,24,64,12,61,16,79,41,207,40,199,26,157,15,45,63,317,352,1023
Michael Baldisimo,Canada,Vancouver Whitecaps FC,33,USA Major League Soccer,5'6,168 ,154,70,Center Midfielder (CM),Right,3,2,1,61,31,47,70,36,55,66,31,72,62,54,50,72,55,87,64,50,66,48,54,60,58,50,67,36,66,64,59,52,7,7,9,14,15,53,56,55,55,55,56,61,60,64,60,62,64,62,60,59,60,18,49,245,57,286,64,318,56,282,56,337,58,175,10,52,336,1629
Ryan Raposo,Canada,Vancouver Whitecaps FC,27,USA Major League Soccer,5'7,170 ,141,64,Center Attacking Midfielder (CAM),Right,2,3,1,63,59,37,65,56,66,69,55,49,66,74,67,75,53,83,55,34,49,50,49,43,44,61,60,56,60,51,50,34,7,5,9,10,10,60,63,61,61,61,63,64,64,60,64,57,54,57,54,49,54,15,56,280,61,305,70,352,47,237,54,324,45,135,8,41,348,1614
Marcus Godinho,Canada,Vancouver Whitecaps FC,2,USA Major League Soccer,5'10,178 ,159,72,Right Wing Back (RWB),Right,3,3,1,60,24,41,58,27,68,47,30,53,65,75,75,68,58,71,28,62,68,69,29,51,59,59,54,40,54,59,59,59,6,12,9,10,6,51,59,55,55,55,59,59,63,59,63,64,61,64,63,60,63,16,42,210,53,263,69,347,51,256,53,317,59,177,9,43,347,1559
Sebastian Berhalter,United States,Vancouver Whitecaps FC,16,USA Major League Soccer,5'9,175 ,154,70,Center Defensive Midfielder (CDM),Right,2,2,1,41,35,47,69,48,60,50,52,66,62,68,68,79,57,70,56,69,62,57,44,68,54,50,59,53,65,60,62,52,10,8,12,9,8,55,57,56,56,56,57,61,60,62,60,60,63,60,60,61,60,16,48,240,58,290,68,342,58,288,58,349,58,174,9,47,351,1665
Easton Ongaro,Canada,Vancouver Whitecaps FC,43,USA Major League Soccer,6'6,198 ,185,84,Striker (ST),Left,2,2,1,25,67,63,50,41,55,42,32,36,57,68,58,50,60,32,64,72,39,82,45,36,18,64,48,60,50,12,16,18,14,12,5,6,14,64,55,58,58,58,55,57,54,49,54,38,38,38,37,39,37,19,49,246,44,222,54,268,60,302,46,276,15,46,10,51,300,1361
Tosaint Ricketts,Canada,Vancouver Whitecaps FC,87,USA Major League Soccer,5'11,180 ,170,77,Striker (ST),Right,1,2,1,55,61,66,53,56,48,50,30,30,52,80,83,67,52,57,67,91,30,71,55,55,20,60,45,46,53,19,14,12,14,12,15,13,15,61,57,57,57,57,57,56,56,46,56,41,37,41,40,40,40,20,58,291,42,210,68,339,63,314,47,279,15,45,14,69,322,1494
