Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Philipp Sander,Germany,Holstein Kiel,16,German 2. Bundesliga,6'1,185 ,168,76,Center Midfielder (CM),Right,3,3,1,56,53,55,69,49,68,60,40,64,66,78,41,74,65,75,62,52,82,63,59,54,55,58,68,39,60,59,59,52,15,6,6,7,11,62,63,63,63,63,63,67,66,68,66,64,65,64,62,60,62,18,56,282,60,298,67,333,64,318,56,334,57,170,9,45,367,1756
Stefan Thesker,Germany,Holstein Kiel,5,German 2. Bundesliga,6'3,190 ,185,84,Center Back (CB),Left,3,2,1,42,29,71,57,40,45,33,31,68,55,43,54,50,54,45,58,66,63,78,39,69,69,38,37,42,60,66,70,64,13,7,10,14,12,51,45,46,46,46,45,49,50,56,50,60,65,60,62,67,62,18,48,239,46,232,49,246,61,304,53,315,67,200,11,56,326,1532
Mikkel Kirkeskov,Denmark,Holstein Kiel,2,German 2. Bundesliga,6'0,182 ,185,84,Left Wing Back (LWB),Left,3,2,1,71,40,52,67,38,67,72,64,65,67,74,59,72,58,68,68,74,72,73,61,71,58,48,56,54,59,59,63,66,7,10,14,8,12,59,62,59,59,59,62,63,65,64,65,67,66,67,66,65,66,17,54,268,67,335,66,331,70,348,58,346,63,188,10,51,381,1815
Johannes van den Bergh,Germany,Holstein Kiel,15,German 2. Bundesliga,6'0,183 ,165,75,Left Wing Back (LWB),Left,2,2,1,66,32,55,61,35,59,54,45,55,58,68,66,59,60,55,54,69,66,64,39,66,66,49,54,41,52,66,65,65,8,12,11,8,15,54,56,54,54,54,56,57,60,59,60,66,64,66,66,66,66,18,50,249,54,271,62,308,58,292,55,328,65,196,11,54,353,1646
Aleksandar Ignjovski,Serbia,Holstein Kiel,22,German 2. Bundesliga,5'9,176 ,157,71,Center Defensive Midfielder (CDM),Right,3,2,2,50,41,50,62,48,61,56,52,56,62,74,67,77,53,78,59,68,75,59,55,84,68,46,54,48,52,64,68,72,7,15,8,10,6,56,57,56,56,56,57,60,60,61,60,65,65,65,65,65,65,16,50,251,57,287,70,349,63,316,59,352,68,204,9,46,370,1753
Jonas Sterner,Germany,Holstein Kiel,32,German 2. Bundesliga,5'11,180 ,141,64,Right Wing Back (RWB),Right,4,2,1,64,38,49,69,36,67,49,46,62,66,78,83,73,64,74,56,64,68,60,42,65,59,53,69,36,56,63,64,58,6,6,5,14,15,58,63,61,61,61,63,66,67,66,67,68,66,68,67,63,67,18,51,256,58,290,74,372,58,290,56,338,62,185,9,46,380,1698
Marcel Benger,Germany,Holstein Kiel,6,German 2. Bundesliga,6'2,188 ,161,73,Center Defensive Midfielder (CDM),Right,3,2,1,47,40,56,67,30,58,49,49,66,64,57,54,60,54,61,56,60,53,65,34,68,58,41,51,52,65,62,65,65,8,9,7,11,13,54,53,53,53,53,53,57,57,60,57,61,64,61,61,64,61,17,48,240,57,286,57,286,54,268,56,335,64,192,10,48,339,1590
Timon Weiner,Germany,Holstein Kiel,33,German 2. Bundesliga,6'3,191 ,168,76,Goalkeeper (GK),Right,4,1,1,26,17,20,30,14,24,21,17,30,29,50,51,30,53,35,46,60,45,64,15,18,12,9,40,15,44,12,20,11,61,57,61,57,64,32,30,30,30,30,30,32,34,32,34,30,29,30,29,28,29,61,21,107,24,121,44,219,46,230,23,138,14,43,60,300,350,1114
Marvin Obuz,Germany,Holstein Kiel,30,German 2. Bundesliga,6'0,182 ,165,75,Center Attacking Midfielder (CAM),Right,3,2,1,53,51,42,57,45,64,53,48,51,67,71,65,70,51,67,55,49,50,59,47,41,22,53,52,49,56,27,25,22,14,6,9,15,8,57,59,58,58,58,59,60,60,54,60,47,44,47,44,39,44,17,50,248,57,283,65,324,52,260,46,273,25,74,10,52,317,1458
Lucas Wolf,Germany,Holstein Kiel,26,German 2. Bundesliga,5'8,173 ,143,65,Center Attacking Midfielder (CAM),Right,4,2,1,45,51,39,60,41,65,52,40,46,63,72,68,79,52,83,38,49,50,35,39,36,29,54,57,41,55,38,38,32,11,9,12,13,7,54,59,57,57,57,59,61,60,55,60,50,47,50,48,42,48,17,47,236,53,266,71,354,42,211,45,272,36,108,10,52,310,1444
Nico Carrera,United States,Holstein Kiel,38,German 2. Bundesliga,6'4,193 ,165,75,Center Back (CB),Right,4,2,1,32,25,64,52,22,39,30,28,33,44,49,52,42,47,40,31,48,52,69,28,62,59,33,27,35,40,56,60,57,14,7,10,6,13,43,39,39,39,39,39,41,43,44,43,52,54,52,54,60,54,16,39,195,35,174,46,230,46,228,43,256,58,173,10,50,279,1266
Noah Awuku,Germany,Holstein Kiel,28,German 2. Bundesliga,6'0,182 ,185,84,Striker (ST),Right,3,2,1,57,61,53,52,41,60,37,24,35,59,71,68,69,52,70,55,71,54,74,46,45,13,57,47,49,44,20,28,18,11,7,10,13,12,60,58,57,57,57,58,57,59,50,59,45,41,45,43,40,43,17,53,264,43,215,66,330,60,300,43,255,22,66,11,53,318,1439
Marvin Wanitzek,Germany,Karlsruher SC,10,German 2. Bundesliga,5'10,179 ,163,74,Center Midfielder (CM),Right,3,3,1,77,58,49,75,59,71,76,78,70,75,77,64,77,70,76,74,64,90,62,70,53,62,67,72,73,69,49,60,62,15,12,10,13,8,68,71,70,70,70,71,72,72,72,72,72,69,72,69,62,69,20,64,318,74,370,73,364,72,360,66,396,57,171,12,58,405,1979
Marius Gersbeck,Germany,Karlsruher SC,35,German 2. Bundesliga,6'2,187 ,183,83,Goalkeeper (GK),Left,3,1,1,18,17,15,45,19,22,14,13,37,24,41,43,39,69,52,44,64,36,57,16,36,23,15,35,24,52,14,16,15,67,72,58,71,71,32,30,31,31,31,30,34,34,35,34,31,34,31,30,30,30,72,23,114,22,110,49,244,43,217,31,185,15,45,68,339,381,1202
Jérôme Gondorf,Germany,Karlsruher SC,8,German 2. Bundesliga,5'9,176 ,163,74,Center Midfielder (CM),Right,4,3,1,65,59,56,73,56,68,72,69,68,70,60,52,72,73,82,71,76,83,72,67,77,67,64,72,66,72,66,71,72,8,9,9,16,9,67,66,67,67,67,66,70,70,71,70,71,71,71,70,71,70,19,62,309,69,347,68,339,74,369,70,418,70,209,10,51,402,1970
Kyoung Rok Choi,South Korea,Karlsruher SC,11,German 2. Bundesliga,5'9,176 ,150,68,Center Attacking Midfielder (CAM),Right,5,3,1,57,65,48,71,67,76,65,41,61,73,79,53,85,67,86,54,70,76,46,66,31,29,66,67,55,57,39,28,26,11,13,6,7,13,65,69,68,68,68,69,70,70,67,70,55,53,55,52,43,52,19,62,308,63,316,74,370,62,312,51,305,31,93,10,50,352,1700
Tim Breithaupt,Germany,Karlsruher SC,38,German 2. Bundesliga,6'4,192 ,172,78,Center Defensive Midfielder (CDM),Right,3,2,1,40,32,57,73,41,57,37,28,68,64,40,67,45,62,41,42,50,84,66,53,58,65,29,65,31,58,74,68,65,11,10,12,8,10,51,53,53,53,53,53,59,58,66,58,66,70,66,66,67,66,18,49,243,51,254,51,255,59,295,51,306,69,207,10,51,346,1582
Stephan Ambrosius,Ghana,Karlsruher SC,15,German 2. Bundesliga,6'0,182 ,176,80,Center Back (CB),Right,2,2,1,30,25,66,61,29,43,30,28,56,56,69,71,71,53,64,48,89,59,80,23,78,67,30,32,38,56,66,71,66,15,15,6,8,6,49,46,46,46,46,46,49,50,53,50,61,65,61,63,71,63,17,42,211,43,213,66,328,60,299,50,301,68,203,10,50,340,1549
Christoph Kobald,Austria,Karlsruher SC,22,German 2. Bundesliga,6'1,186 ,176,80,Center Back (CB),Right,4,2,1,26,21,69,68,22,47,28,27,69,60,71,64,59,61,61,41,84,61,76,23,64,66,29,61,33,57,70,72,70,6,6,14,11,10,49,49,49,49,49,49,55,54,61,54,63,69,63,65,71,65,16,41,206,46,231,63,316,57,285,52,310,71,212,9,47,341,1550
Fabian Schleusener,Germany,Karlsruher SC,24,German 2. Bundesliga,6'1,186 ,179,81,Striker (ST),Right,4,3,1,64,67,58,64,68,68,57,39,44,64,76,76,69,68,67,70,75,73,76,54,51,26,71,57,52,63,29,22,20,6,9,14,7,8,68,67,67,67,67,67,66,68,60,68,53,49,53,50,45,50,16,64,321,54,272,71,356,70,348,53,320,24,71,9,44,364,1684
Philip Heise,Germany,Karlsruher SC,16,German 2. Bundesliga,6'0,184 ,172,78,Left Back (LB),Left,3,3,1,76,54,59,69,52,67,72,69,62,68,71,66,67,65,65,78,72,81,71,70,73,63,60,59,52,67,60,65,64,14,14,13,13,13,66,66,65,65,65,66,67,69,68,69,69,68,69,69,67,69,21,62,310,68,338,67,334,74,372,62,374,63,189,13,67,401,1919
Kelvin Arase,Austria,Karlsruher SC,36,German 2. Bundesliga,5'8,172 ,137,62,Right Midfielder (RM),Right,4,3,1,62,64,42,60,56,72,55,42,55,70,92,91,89,61,86,58,84,68,31,54,53,34,63,61,52,56,31,24,31,12,11,11,8,9,64,69,67,67,67,69,68,70,61,70,56,50,56,53,42,53,18,57,284,59,294,84,419,59,295,53,319,29,86,10,51,360,1682
Malik Batmaz,Turkey,Karlsruher SC,9,German 2. Bundesliga,5'11,180 ,170,77,Striker (ST),Right,3,3,1,54,69,56,56,63,70,54,36,37,68,78,77,75,66,75,66,62,66,60,61,29,19,70,55,56,51,21,18,16,9,11,10,7,9,69,67,67,67,67,67,66,66,57,66,49,42,49,46,38,46,17,60,298,53,265,74,371,63,315,47,280,18,55,9,46,341,1612
Marcel Franke,Germany,Karlsruher SC,28,German 2. Bundesliga,6'4,193 ,198,90,Center Back (CB),Right,2,2,1,27,24,70,54,24,42,23,24,52,48,50,67,37,66,38,49,55,60,90,32,70,65,22,32,30,56,67,69,67,15,9,11,15,10,48,42,43,43,43,42,45,46,50,46,59,63,59,62,68,62,20,40,199,38,189,52,258,57,286,46,275,68,203,12,60,321,1410
Sebastian Jung,Germany,Karlsruher SC,2,German 2. Bundesliga,5'10,179 ,159,72,Right Back (RB),Right,4,3,1,71,40,57,67,44,66,68,45,66,69,66,64,68,62,73,72,68,55,63,54,75,69,54,60,44,72,70,66,66,11,10,8,8,12,60,62,61,61,61,62,64,65,65,65,68,68,68,68,68,68,18,56,279,63,314,67,333,62,312,62,374,67,202,10,49,379,1791
Marco Thiede,Germany,Karlsruher SC,21,German 2. Bundesliga,5'10,178 ,165,75,Right Back (RB),Right,3,2,1,72,48,47,69,48,66,66,49,64,66,76,65,76,68,77,54,70,76,58,42,66,58,53,59,49,67,65,67,67,9,11,14,8,16,59,64,61,61,61,64,65,68,66,68,69,67,69,69,65,69,19,57,284,62,311,72,362,60,300,59,352,66,199,12,58,380,1793
Paul Nebel,Germany,Karlsruher SC,26,German 2. Bundesliga,5'7,169 ,146,66,Center Attacking Midfielder (CAM),Right,4,3,1,55,61,39,64,50,74,54,46,59,72,79,68,90,52,89,60,55,53,49,51,42,25,55,63,51,57,26,32,27,11,9,10,6,9,61,65,64,64,64,65,67,66,61,66,51,48,51,48,40,48,16,54,269,61,305,76,378,54,268,49,293,28,85,9,45,342,1609
Lucas Cueto,Germany,Karlsruher SC,17,German 2. Bundesliga,5'9,175 ,141,64,Left Wing (LW),Right,4,3,1,55,64,45,57,59,71,57,53,42,65,93,82,89,64,87,65,33,70,49,61,39,31,60,58,56,63,38,30,35,9,14,12,6,11,65,67,65,65,65,67,66,67,58,67,56,49,56,53,43,53,18,56,280,58,288,83,415,56,278,51,307,34,103,10,52,361,1660
Daniel Gordon,Jamaica,Karlsruher SC,3,German 2. Bundesliga,6'4,194 ,187,85,Center Back (CB),Right,4,2,1,52,46,74,56,39,49,57,48,58,54,36,65,33,64,40,63,85,34,83,50,68,62,44,57,49,68,67,71,65,15,15,15,15,14,58,51,53,53,53,51,54,54,57,54,59,63,59,61,68,61,22,53,267,53,266,48,238,63,315,58,348,68,203,15,74,343,1626
Daniel O’Shaughnessy,Finland,Karlsruher SC,5,German 2. Bundesliga,6'3,190 ,185,84,Center Back (CB),Left,2,2,1,56,34,64,63,26,45,42,34,61,59,52,55,47,64,40,49,62,69,80,42,66,64,37,54,43,59,69,67,65,13,16,6,11,13,52,51,50,50,50,51,54,56,59,56,64,67,64,65,68,65,20,49,243,48,241,52,258,60,302,54,323,67,201,12,59,342,1568
Florian Ballas,Germany,Karlsruher SC,4,German 2. Bundesliga,6'5,196 ,212,96,Center Back (CB),Right,3,2,1,31,28,75,58,29,35,27,27,46,50,34,72,32,62,30,66,34,46,94,51,70,63,28,51,38,60,66,67,61,13,15,7,10,8,52,43,46,46,46,43,48,46,52,46,56,62,56,59,67,59,19,44,221,37,185,46,230,58,291,52,310,65,194,11,53,324,1414
Simone Rapp,Switzerland,Karlsruher SC,7,German 2. Bundesliga,6'4,193 ,194,88,Striker (ST),Right,4,3,1,56,65,73,53,61,58,59,41,40,62,64,63,58,66,47,69,82,62,86,45,64,19,68,62,56,58,35,28,31,12,13,10,8,9,66,61,62,62,62,61,61,62,56,62,50,48,50,48,50,48,19,62,308,52,260,60,298,69,344,55,327,31,94,10,52,344,1625
Mikkel Kaufmann,Denmark,Karlsruher SC,14,German 2. Bundesliga,6'3,190 ,181,82,Striker (ST),Right,3,2,1,51,65,63,55,55,60,46,39,43,62,71,74,61,59,56,68,70,62,73,60,38,18,68,54,61,60,23,22,17,14,12,10,6,14,67,61,63,63,63,61,62,62,55,62,47,43,47,45,41,45,19,58,289,50,250,64,321,67,333,50,299,21,62,11,56,336,1553
Kilian Jakob,Germany,Karlsruher SC,18,German 2. Bundesliga,6'0,183 ,159,72,Left Back (LB),Left,3,2,1,64,33,59,66,40,60,47,39,55,66,77,83,69,60,66,49,58,64,61,44,63,59,48,41,43,49,55,57,58,14,7,14,6,8,56,59,56,56,56,59,59,62,59,62,65,62,65,65,62,65,17,52,262,53,267,71,355,55,276,51,303,57,170,10,49,358,1633
Leon Jensen,Germany,Karlsruher SC,6,German 2. Bundesliga,5'9,175 ,154,70,Center Midfielder (CM),Right,4,3,1,58,59,40,66,62,65,49,41,59,66,66,71,75,62,84,66,65,67,46,60,39,49,57,67,40,60,54,54,36,10,6,11,8,11,62,64,63,63,63,64,66,66,65,66,60,59,60,58,52,58,17,57,285,56,280,72,358,61,304,52,312,48,144,9,46,358,1691
Kai Eisele,Germany,Karlsruher SC,1,German 2. Bundesliga,6'3,191 ,168,76,Goalkeeper (GK),Right,5,1,1,8,7,9,16,5,4,13,13,19,11,20,18,39,52,21,47,40,29,68,7,31,13,3,38,12,31,10,12,9,68,61,62,62,68,21,15,17,17,17,15,20,18,22,18,19,23,19,19,23,19,65,9,45,12,60,30,150,38,191,21,128,10,31,64,321,340,895
Tim Rossmann,Germany,Karlsruher SC,31,German 2. Bundesliga,5'10,177 ,163,74,Left Midfielder (LM),Left,3,2,1,52,52,38,56,54,64,56,36,46,63,77,71,74,49,73,57,57,54,56,46,30,19,55,45,44,47,22,31,27,10,13,10,15,13,57,59,57,57,57,59,59,60,52,60,47,43,47,45,38,45,19,50,252,53,265,69,344,54,270,40,240,27,80,12,61,317,1465
Felix Irorere,Germany,Karlsruher SC,20,German 2. Bundesliga,6'5,195 ,176,80,Center Back (CB),Right,3,2,1,32,26,63,48,33,38,27,25,40,41,54,54,34,52,34,44,64,52,75,22,53,54,27,30,33,44,54,63,62,8,6,9,12,15,44,38,39,39,39,38,40,43,44,43,52,54,52,55,61,55,17,40,202,34,171,46,228,51,257,40,241,60,179,10,50,283,1284
Efe-Kaan Sihlaroglu,Germany,Karlsruher SC,39,German 2. Bundesliga,5'10,177 ,148,67,Center Attacking Midfielder (CAM),Right,3,2,1,42,47,47,67,46,57,51,38,59,56,69,59,81,50,77,49,72,50,50,48,53,54,52,56,44,44,42,55,49,13,13,8,11,5,54,56,55,55,55,56,60,58,59,58,55,57,55,55,54,55,17,50,249,52,261,67,336,54,269,51,303,49,146,10,50,329,1570
Stefano Marino,Italy,Karlsruher SC,27,German 2. Bundesliga,6'1,186 ,174,79,Striker (ST),Right,3,2,1,32,59,53,47,47,53,37,30,33,55,60,66,63,53,62,60,71,59,66,49,39,14,58,44,65,47,13,14,16,6,9,8,12,8,59,53,55,55,55,53,54,53,47,53,39,37,39,37,35,37,16,48,238,42,208,61,304,61,305,45,267,14,43,9,43,292,1361
Max Weiß,Germany,Karlsruher SC,29,German 2. Bundesliga,6'4,194 ,183,83,Goalkeeper (GK),Right,2,1,1,10,6,11,30,8,5,11,14,29,13,27,25,29,39,40,44,51,16,62,6,17,11,4,34,13,31,9,13,10,60,57,58,48,64,21,16,18,18,18,16,22,20,23,20,19,23,19,19,22,19,57,13,65,14,72,32,160,36,179,18,110,11,32,57,287,313,874
Luca Bolay,Germany,Karlsruher SC,37,German 2. Bundesliga,5'9,176 ,161,73,Left Wing Back (LWB),Left,3,2,1,59,37,39,52,32,51,45,30,43,52,69,68,73,51,79,36,52,50,39,38,47,48,52,40,38,39,44,56,54,11,12,12,5,14,48,52,49,49,49,52,52,54,50,54,56,51,56,55,51,55,17,44,219,44,221,68,340,43,215,44,264,51,154,11,54,301,1428
Ron Schallenberg,Germany,SC Paderborn 07,8,German 2. Bundesliga,6'1,185 ,168,76,Center Defensive Midfielder (CDM),Right,2,2,1,46,48,58,73,56,64,42,39,68,69,65,55,61,68,61,53,62,90,67,49,57,67,62,68,35,57,72,71,60,8,7,10,14,15,62,61,63,63,63,61,67,66,71,66,69,72,69,68,68,68,19,56,281,56,282,62,310,64,321,58,346,68,203,11,54,377,1762
Julian Justvan,Germany,SC Paderborn 07,10,German 2. Bundesliga,5'10,178 ,143,65,Center Attacking Midfielder (CAM),Left,3,3,1,59,52,46,74,46,73,67,61,68,73,82,85,86,71,83,65,50,74,40,56,56,53,65,74,43,58,54,52,48,12,10,15,9,9,65,70,69,69,69,70,73,73,71,73,66,64,66,64,56,64,19,55,277,68,342,81,407,57,285,58,349,51,154,11,55,386,1811
Felix Platte,Germany,SC Paderborn 07,36,German 2. Bundesliga,6'3,190 ,190,86,Striker (ST),Right,3,3,1,38,70,70,63,68,62,61,38,50,67,66,87,56,67,58,71,69,61,86,60,63,22,71,57,55,63,18,21,17,11,13,14,14,15,72,64,67,67,67,64,66,65,60,65,47,48,47,46,46,46,21,62,309,56,278,67,334,69,347,55,331,19,56,13,67,361,1665
Jannik Huth,Germany,SC Paderborn 07,21,German 2. Bundesliga,6'0,183 ,176,80,Goalkeeper (GK),Right,4,1,1,17,16,10,37,15,22,22,15,30,24,59,60,50,68,44,56,74,32,63,14,28,25,20,51,24,41,22,14,11,71,66,75,68,74,35,33,34,34,34,33,37,36,35,36,32,33,32,31,31,31,72,19,95,23,113,56,281,48,239,32,189,16,47,71,354,413,1277
Marvin Pieringer,Germany,SC Paderborn 07,9,German 2. Bundesliga,6'2,189 ,183,83,Striker (ST),Right,3,3,1,45,70,67,62,64,64,52,39,39,71,61,63,69,65,60,70,49,68,76,61,60,22,68,51,62,62,26,25,23,10,10,12,6,8,70,63,65,65,65,63,65,63,58,63,49,48,49,47,45,47,17,62,308,53,265,64,318,65,324,54,325,25,74,9,46,344,1622
