Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Gérson Adriano Damesio Figueiras,Brazil,Flamengo,17,Campeonato Brasileiro Série A,6'0,182 ,176,80,Center Back (CB),Right,3,2,1,24,51,66,68,28,53,25,26,71,71,63,42,31,68,51,31,86,69,79,41,74,75,29,35,37,65,76,79,76,7,14,10,11,13,55,51,52,52,52,51,56,56,63,56,66,74,66,68,74,68,19,47,237,49,246,51,255,61,306,53,315,77,231,11,55,351,1580
Enzo Wellington Marteiro Santoso,Brazil,Flamengo,24,Campeonato Brasileiro Série A,6'3,191 ,176,80,Goalkeeper (GK),Right,3,1,1,16,14,15,31,13,13,14,14,30,19,41,38,39,66,47,55,79,30,59,13,23,13,11,70,18,47,14,15,14,82,73,73,74,69,30,27,29,29,29,27,34,31,34,31,27,30,27,26,27,26,74,18,89,18,90,46,231,47,236,30,182,14,43,74,371,411,1195
Douglas Arthur Carvalheira Peixoto,Brazil,Flamengo,23,Campeonato Brasileiro Série A,5'9,174 ,163,74,Left Back (LB),Left,2,2,1,71,32,59,69,27,73,62,31,66,69,90,90,77,70,65,60,80,79,65,37,66,66,57,39,39,60,71,73,67,6,14,15,9,10,61,65,62,62,62,65,64,70,65,70,74,70,74,74,71,74,19,52,258,60,301,78,392,64,321,55,327,70,211,11,54,400,1804
Diego Hugo Ramos Calado,Brazil,Flamengo,10,Campeonato Brasileiro Série A,6'1,185 ,176,80,Striker (ST),Left,3,2,1,62,74,82,68,82,70,77,76,66,74,27,32,44,75,30,88,34,50,82,81,72,12,84,66,78,75,22,28,20,12,7,6,14,11,74,66,70,70,70,66,70,66,67,66,46,51,46,43,47,43,20,74,368,73,363,42,208,67,335,65,387,23,70,10,50,341,1706
Michel David Cruceiro Muscato,Brazil,Flamengo,26,Campeonato Brasileiro Série A,6'1,185 ,181,82,Center Defensive Midfielder (CDM),Left,3,2,1,69,53,65,74,53,62,66,71,69,71,58,61,59,66,46,81,52,86,78,75,74,74,56,56,74,73,72,72,65,10,9,13,9,9,66,64,64,64,64,64,66,67,70,67,73,73,73,72,73,72,18,63,314,68,339,58,290,74,372,68,407,70,209,10,50,405,1908
Fabrício Sandro Arnoia Sepa,Brazil,Flamengo,27,Campeonato Brasileiro Série A,5'9,175 ,161,73,Right Wing (RW),Right,3,4,1,71,65,72,79,62,75,45,48,45,71,78,81,71,71,82,63,54,57,62,64,49,22,77,68,72,72,35,12,11,8,9,15,16,8,73,73,72,72,72,73,73,73,65,73,54,49,54,50,43,50,19,70,349,57,284,77,383,60,300,60,360,19,58,11,56,370,1718
Deiverson Breno Kaio de Freitas,Brazil,Flamengo,28,Campeonato Brasileiro Série A,5'9,174 ,163,74,Center Attacking Midfielder (CAM),Left,5,2,1,70,69,72,71,70,75,68,72,70,76,79,83,75,67,73,76,80,65,60,71,42,45,68,71,69,70,48,34,28,7,12,16,11,9,72,72,72,72,72,72,72,72,70,72,61,59,61,59,53,59,18,70,352,72,361,75,377,70,352,61,365,37,110,11,55,401,1902
Guto Ramón Milazar Coimbra,Brazil,Flamengo,30,Campeonato Brasileiro Série A,5'7,170 ,150,68,Left Back (LB),Left,3,2,1,67,22,60,70,31,64,31,55,73,58,74,73,76,64,75,67,55,85,47,51,51,72,50,38,51,60,69,71,73,5,12,13,14,9,55,58,56,56,56,58,59,63,64,63,72,69,72,72,67,72,18,50,250,56,281,72,362,61,305,54,322,71,213,11,53,366,1726
Leôncio Roger Lobeiro Cunha,Brazil,Flamengo,13,Campeonato Brasileiro Série A,5'10,179 ,161,73,Right Wing (RW),Right,3,2,1,66,64,36,69,56,76,73,65,39,72,85,81,78,66,82,73,69,68,65,61,56,22,57,69,49,65,37,29,27,8,6,7,9,10,67,70,69,69,69,70,70,70,62,70,56,51,56,52,45,52,17,58,291,65,325,78,392,67,336,53,318,31,93,8,40,380,1730
Ricardo Jorge da Luz Horta,Portugal,SC Braga,21,Portuguese Primeira Liga,5'8,173 ,139,63,Center Forward (CF),Right,3,3,1,77,81,55,80,82,81,80,78,74,79,82,77,83,82,85,83,62,83,64,84,69,55,83,84,73,73,32,44,35,7,9,10,8,13,80,81,81,81,81,81,81,81,79,81,68,66,68,64,56,64,19,75,375,78,392,82,409,75,376,73,437,37,111,9,47,433,2074
Ali Musrati,Libya,SC Braga,8,Portuguese Primeira Liga,6'2,189 ,183,83,Center Defensive Midfielder (CDM),Right,2,2,1,60,56,65,78,55,71,43,41,79,76,56,60,56,76,45,74,61,81,87,64,79,78,60,72,48,81,80,80,77,15,6,8,8,8,69,67,68,68,68,67,72,71,77,71,76,80,76,76,79,76,19,63,314,62,310,59,293,73,367,70,418,79,237,9,45,420,1919
Matheus Lima Magalhães,Brazil,SC Braga,1,Portuguese Primeira Liga,6'3,190 ,185,84,Goalkeeper (GK),Right,3,1,1,15,12,14,27,13,12,21,12,36,22,44,47,45,75,48,58,63,32,71,15,19,26,12,52,13,46,16,20,15,82,75,77,77,82,32,27,30,30,30,27,32,31,34,31,30,33,30,30,31,30,80,16,81,21,103,52,259,48,239,28,168,17,51,79,393,438,1248
Iuri José Picanço Medeiros,Portugal,SC Braga,45,Portuguese Primeira Liga,5'9,174 ,141,64,Center Attacking Midfielder (CAM),Left,3,4,2,75,72,45,77,69,82,82,75,68,80,79,71,86,78,90,70,61,73,43,74,67,34,74,75,64,76,36,31,26,7,8,7,9,12,72,76,76,76,76,76,76,76,73,76,61,59,61,57,47,57,18,68,338,77,387,81,404,64,321,65,390,31,93,9,43,394,1930
Simon Banza,France,SC Braga,23,Portuguese Primeira Liga,6'2,189 ,170,77,Striker (ST),Right,2,3,1,34,76,75,64,72,73,54,52,52,78,70,69,68,76,66,74,80,73,80,71,67,17,77,60,67,70,42,19,18,8,7,9,5,6,77,69,73,73,73,69,72,69,65,69,50,52,50,48,49,48,16,64,321,62,309,70,349,76,378,60,358,26,79,7,35,378,1788
Nuno Miguel Jerónimo Sequeira,Portugal,SC Braga,6,Portuguese Primeira Liga,6'0,184 ,174,79,Left Back (LB),Left,3,3,1,78,49,76,72,46,72,78,68,73,72,65,68,64,75,64,76,74,68,77,67,79,77,57,44,64,68,76,78,76,7,10,15,10,10,68,66,65,65,65,66,66,69,69,69,76,75,76,76,76,76,19,64,321,73,363,67,336,72,362,65,389,77,230,10,52,417,2018
Vítor Manuel Carvalho Oliveira,Portugal,SC Braga,99,Portuguese Primeira Liga,6'0,183 ,163,74,Striker (ST),Right,3,2,1,58,74,71,66,70,73,55,48,59,72,76,75,66,72,70,75,76,73,81,67,85,36,73,60,65,65,19,22,15,5,8,6,9,15,75,70,71,71,71,70,71,71,65,71,54,54,54,51,49,51,18,68,339,61,307,72,359,74,372,64,384,19,56,9,43,387,1872
Vítor Tormena de Farias,Brazil,SC Braga,3,Portuguese Primeira Liga,6'4,192 ,185,84,Center Back (CB),Right,2,2,1,66,28,77,70,26,58,43,25,63,68,54,53,39,72,41,56,32,70,86,32,74,74,43,39,41,73,78,77,76,8,5,12,8,6,57,54,54,54,54,54,56,60,63,60,72,73,72,73,77,73,16,53,267,51,257,52,259,55,276,57,344,77,231,8,39,361,1634
Uroš Račić,Serbia,SC Braga,19,Portuguese Primeira Liga,6'4,193 ,179,81,Center Midfielder (CM),Right,4,3,1,70,68,75,78,66,71,70,59,76,78,55,67,62,74,56,80,75,73,88,78,68,74,71,72,72,73,75,78,74,11,12,9,14,7,75,71,73,73,73,71,75,74,77,74,75,78,75,75,78,75,20,71,357,71,354,63,314,79,394,72,430,76,227,11,53,437,2056
Simon Banza,France,SC Braga,23,Portuguese Primeira Liga,6'2,189 ,170,77,Striker (ST),Right,2,3,1,34,76,75,64,72,73,54,52,52,78,70,69,68,76,66,74,80,73,80,71,67,17,77,60,67,70,42,19,18,8,7,9,5,6,77,69,73,73,73,69,72,69,65,69,50,52,50,48,49,48,16,64,321,62,309,70,349,76,378,60,358,26,79,7,35,378,1759
André Filipe Luz Horta,Portugal,SC Braga,10,Portuguese Primeira Liga,5'9,175 ,137,62,Center Attacking Midfielder (CAM),Right,3,3,1,69,68,50,76,67,74,68,55,74,75,70,71,89,77,80,75,76,77,64,70,68,68,72,74,55,74,66,67,60,6,15,15,10,8,72,73,73,73,73,73,76,75,76,75,72,73,72,71,68,71,19,66,330,69,346,77,387,72,362,69,411,64,193,11,54,422,2020
Paulo André Rodrigues Oliveira,Portugal,SC Braga,15,Portuguese Primeira Liga,6'2,187 ,179,81,Center Back (CB),Right,2,2,1,36,25,78,67,36,60,33,29,63,68,58,62,49,74,39,61,89,75,78,29,71,77,30,41,42,60,79,80,76,13,8,10,11,10,55,52,53,53,53,52,56,57,62,57,70,74,70,72,77,72,19,48,242,51,253,56,282,66,332,54,321,78,235,10,52,362,1645
Diego Lainez,Mexico,SC Braga,18,Portuguese Primeira Liga,5'6,168 ,128,58,Center Attacking Midfielder (CAM),Left,3,4,1,72,64,48,75,64,81,67,50,64,77,83,71,89,67,91,61,58,56,42,65,61,39,71,67,66,74,50,54,51,14,13,14,7,9,68,74,72,72,72,74,75,75,70,75,64,61,64,62,55,62,19,65,323,68,339,80,401,56,282,63,378,52,155,11,57,389,1861
Abel Ruiz Ortega,Spain,SC Braga,9,Portuguese Primeira Liga,5'11,180 ,165,75,Striker (ST),Right,3,4,1,57,75,64,73,71,76,58,56,63,78,73,75,72,72,64,74,70,73,73,73,46,24,75,67,64,69,45,38,20,6,10,10,10,8,76,73,74,74,74,73,75,74,70,74,57,57,57,54,51,54,18,68,340,66,331,71,356,73,363,58,345,34,103,9,44,394,1813
Sikou Niakaté,France,SC Braga,4,Portuguese Primeira Liga,6'1,186 ,168,76,Center Back (CB),Left,3,2,1,43,24,66,62,27,61,28,25,45,61,66,71,62,65,71,54,85,82,80,24,71,67,32,41,40,61,68,68,67,8,10,8,13,10,53,52,51,51,51,52,53,57,57,57,67,66,67,67,71,67,18,44,222,44,220,67,335,65,325,52,312,68,203,10,49,357,1723
Fabiano Josué de Souza Silva,Brazil,SC Braga,70,Portuguese Primeira Liga,5'7,170 ,150,68,Right Midfielder (RM),Right,2,3,1,66,51,57,66,29,66,44,33,63,67,82,80,72,70,80,66,77,72,64,33,70,63,64,65,39,60,60,67,66,9,10,10,8,11,64,66,65,65,65,66,67,69,66,69,70,68,70,70,67,70,18,54,269,55,273,77,384,62,312,60,361,64,193,10,48,392,1880
André Castro Pereira,Portugal,SC Braga,88,Portuguese Primeira Liga,5'11,181 ,172,78,Center Midfielder (CM),Right,2,3,1,66,64,55,74,62,73,71,55,72,73,68,66,74,70,71,82,71,76,77,74,83,71,70,74,63,69,69,73,71,8,16,13,6,13,71,70,71,71,71,70,73,73,73,73,73,73,73,72,73,72,19,64,321,69,344,70,349,76,380,72,430,71,213,11,56,428,2024
Cristian Borja,Colombia,SC Braga,26,Portuguese Primeira Liga,5'11,180 ,161,73,Left Back (LB),Left,2,3,1,69,49,58,68,31,69,46,42,66,70,86,85,77,67,67,45,74,73,75,60,66,68,57,61,46,60,67,68,69,13,11,15,12,6,63,67,64,64,64,67,68,70,68,70,72,70,72,72,70,72,19,55,275,59,293,76,382,65,327,60,358,68,204,11,57,408,1836
Tiago Magalhães de Sá,Portugal,SC Braga,12,Portuguese Primeira Liga,6'1,185 ,172,78,Goalkeeper (GK),Right,2,1,1,13,9,10,16,9,18,14,12,29,25,45,43,55,71,59,50,76,26,67,6,26,14,8,59,13,57,12,14,14,71,70,66,70,71,29,27,28,28,28,27,31,30,30,30,26,28,26,26,27,26,72,11,57,20,98,55,273,45,225,30,177,13,40,70,348,392,1161
Víctor Gómez Perea,Spain,SC Braga,2,Portuguese Primeira Liga,5'7,169 ,150,68,Right Wing Back (RWB),Right,4,3,1,73,40,60,68,35,66,71,50,65,70,79,76,76,67,76,65,65,80,64,60,65,64,64,67,40,61,65,64,63,11,9,12,12,6,63,66,65,65,65,66,68,70,69,70,71,69,71,70,67,70,18,55,276,64,322,75,374,67,334,60,361,64,192,10,50,396,1848
Álvaro Djaló Dias Fernandes,Spain,SC Braga,14,Portuguese Primeira Liga,5'9,175 ,143,65,Right Midfielder (RM),Right,3,3,1,67,61,52,59,59,70,60,59,56,69,91,90,86,63,72,60,40,62,40,57,28,50,65,62,57,53,54,45,48,8,12,6,11,8,65,69,67,67,67,69,68,70,63,70,63,56,63,62,52,62,17,60,298,63,314,80,402,52,259,53,315,49,147,9,45,374,1727
Rodrigo Martins Gomes,Portugal,SC Braga,7,Portuguese Primeira Liga,5'9,175 ,152,69,Center Attacking Midfielder (CAM),Right,3,3,1,52,62,52,63,45,68,56,41,59,68,77,77,74,74,73,69,58,70,41,55,52,54,67,58,56,62,54,49,51,10,13,10,14,10,66,66,67,67,67,66,68,68,65,68,63,60,63,62,56,62,21,55,274,58,292,75,375,59,293,58,349,51,154,11,57,368,1752
Pierre Dwomoh,Belgium,SC Braga,40,Portuguese Primeira Liga,6'2,188 ,152,69,Center Attacking Midfielder (CAM),Right,3,4,1,58,53,46,68,46,76,54,50,65,72,73,72,75,45,63,53,69,53,70,51,74,48,51,61,49,64,41,59,56,7,12,14,12,15,60,64,62,62,62,64,66,66,64,66,60,61,60,59,58,59,17,54,271,63,317,66,328,59,296,58,347,52,156,12,60,376,1712
Serdar Saatçı,Turkey,SC Braga,5,Portuguese Primeira Liga,6'3,190 ,198,90,Center Back (CB),Right,2,2,1,36,24,58,48,30,40,28,27,34,45,64,60,52,54,50,42,70,61,79,28,66,61,28,31,43,45,65,67,66,14,8,13,8,8,45,42,41,41,41,42,43,45,45,45,57,57,57,60,66,60,17,39,196,35,174,56,280,56,280,46,274,66,198,10,51,309,1407
Bruno Rodrigues,Portugal,SC Braga,24,Portuguese Primeira Liga,6'4,192 ,190,86,Center Back (CB),Right,3,2,1,29,27,63,55,38,40,36,20,51,44,55,55,50,52,56,46,70,65,69,27,62,66,32,39,42,46,59,72,67,11,11,7,11,11,46,41,42,42,42,41,45,46,51,46,57,61,57,60,66,60,17,42,212,38,191,54,268,55,277,48,287,66,198,10,51,307,1438
Miguel Maria Mariano Falé,Portugal,SC Braga,96,Portuguese Primeira Liga,5'10,178 ,172,78,Right Midfielder (RM),Right,3,3,1,57,61,53,61,53,67,57,43,60,62,74,73,71,65,70,60,63,61,69,46,45,35,62,61,62,57,39,45,47,10,10,14,14,7,64,63,63,63,63,63,65,66,61,66,57,55,57,56,52,56,18,57,285,58,289,71,353,60,299,54,322,44,131,11,55,359,1677
Jean Baptiste Gorby,France,SC Braga,29,Portuguese Primeira Liga,5'11,181 ,168,76,Center Defensive Midfielder (CDM),Right,3,2,1,47,40,55,68,33,57,41,48,64,60,54,55,56,61,73,64,59,55,70,52,71,55,50,54,53,53,55,65,68,11,13,12,14,12,56,55,56,56,56,55,59,58,61,58,60,64,60,61,64,61,20,49,243,54,270,60,299,60,300,56,336,63,188,12,62,345,1645
Lukas Hornicek,Czech Republic,SC Braga,91,Portuguese Primeira Liga,6'4,194 ,209,95,Goalkeeper (GK),Right,2,1,1,12,7,11,15,8,10,12,14,11,14,19,28,38,42,28,44,35,21,61,8,21,9,6,21,10,37,8,11,13,68,61,59,66,64,21,16,17,17,17,16,18,18,18,18,18,19,18,18,21,18,64,11,53,12,61,31,155,34,169,17,104,11,32,64,318,341,855
Guilherme Araújo Soares,Portugal,SC Braga,42,Portuguese Primeira Liga,6'1,186 ,176,80,Center Back (CB),Right,2,2,1,33,26,53,53,33,40,32,28,50,44,55,54,49,54,54,42,74,55,72,21,59,60,28,30,39,49,60,68,68,6,7,12,15,7,44,40,40,40,40,40,43,45,47,45,56,58,56,58,64,58,16,40,198,39,194,53,266,53,264,44,265,65,196,9,47,297,1381
Dinis L. Casals Pinto,Portugal,SC Braga,76,Portuguese Primeira Liga,5'10,178 ,161,73,Right Back (RB),Right,3,2,1,57,34,42,56,48,61,50,49,57,60,73,72,70,56,69,56,63,60,55,43,52,55,46,49,50,49,55,63,65,8,8,5,12,7,53,56,54,54,54,56,57,59,57,59,62,59,62,62,59,62,16,47,237,55,277,68,340,55,277,50,301,61,183,8,40,342,1606
Franco Armani,Argentina,River Plate,1,Argentina Primera División,6'2,189 ,194,88,Goalkeeper (GK),Right,3,1,1,18,11,19,35,18,16,15,16,29,37,41,45,37,77,39,52,65,35,81,17,43,21,17,54,20,53,15,13,19,78,74,69,80,85,35,31,34,34,34,31,37,35,37,35,32,35,32,31,34,31,79,20,101,23,113,48,239,50,250,35,208,16,47,77,386,429,1291
Nicolás De la Cruz,Uruguay,River Plate,11,Argentina Primera División,5'6,167 ,143,65,Center Attacking Midfielder (CAM),Right,4,4,1,74,74,70,79,72,82,84,74,74,78,87,83,92,78,85,81,77,86,52,78,86,70,80,82,69,80,65,75,70,9,6,9,7,9,79,79,79,79,79,79,79,79,79,79,78,77,78,77,73,77,18,74,369,78,392,85,425,75,374,78,467,70,210,8,40,460,2197
Juan Fernando Quintero,Colombia,River Plate,10,Argentina Primera División,5'6,168 ,148,67,Center Attacking Midfielder (CAM),Left,2,4,2,77,72,49,77,76,82,86,83,76,82,78,66,84,72,90,83,48,50,49,79,59,37,72,83,77,83,51,30,22,14,16,10,7,12,74,77,77,77,77,77,78,78,74,78,59,59,59,55,49,55,21,70,351,82,409,78,390,62,309,69,411,34,103,12,59,398,1951
Enzo Pérez,Argentina,River Plate,24,Argentina Primera División,5'10,178 ,170,77,Center Defensive Midfielder (CDM),Right,4,3,2,66,61,67,83,63,75,71,62,74,78,71,66,76,74,76,73,73,73,74,62,90,77,72,77,68,80,72,78,79,9,11,7,15,13,72,72,73,73,73,72,77,75,78,75,77,78,77,76,78,76,21,68,340,72,360,73,363,71,355,77,464,76,229,11,55,436,2079
Matías Suárez,Argentina,River Plate,7,Argentina Primera División,6'0,183 ,165,75,Center Attacking Midfielder (CAM),Right,4,4,2,72,75,74,73,74,84,82,67,74,83,80,71,80,80,81,78,73,60,71,78,76,45,80,82,68,85,45,43,37,9,16,11,13,8,77,77,77,77,77,77,77,77,76,77,64,64,64,61,60,61,21,74,368,78,390,78,392,72,360,73,436,42,125,11,57,425,2043
Milton Casco,Argentina,River Plate,20,Argentina Primera División,5'7,170 ,152,69,Right Midfielder (RM),Right,5,3,1,75,62,65,76,66,79,80,59,75,82,88,79,85,74,80,78,74,85,74,69,86,69,78,80,66,80,65,71,74,15,8,13,12,6,76,77,77,77,77,77,77,77,77,77,77,77,77,77,74,77,19,69,344,75,375,81,406,76,380,77,459,70,210,11,54,455,2148
Esequiel Barco,Argentina,River Plate,21,Argentina Primera División,5'6,167 ,146,66,Center Attacking Midfielder (CAM),Right,4,3,1,71,69,33,75,53,84,75,70,69,75,91,78,90,70,90,72,33,70,41,75,60,33,70,73,75,80,28,40,39,7,7,5,10,7,70,76,74,74,74,76,78,77,72,77,62,57,62,57,45,57,16,60,301,75,373,84,419,58,291,65,391,36,107,7,36,394,1830
Miguel Borja,Colombia,River Plate,9,Argentina Primera División,6'0,183 ,192,87,Striker (ST),Right,4,3,1,53,79,76,65,69,67,47,59,46,69,80,80,70,73,63,81,82,80,91,69,70,21,82,55,81,73,30,28,25,10,16,13,12,15,76,70,72,72,72,70,70,70,63,70,55,52,55,53,52,53,22,68,342,58,288,73,366,81,403,64,382,28,83,13,66,398,1857
Paulo Díaz,Chile,River Plate,17,Argentina Primera División,5'10,178 ,168,76,Center Back (CB),Right,3,2,1,65,51,80,76,39,71,42,47,75,70,75,74,69,72,68,70,88,78,80,58,89,77,66,70,63,80,73,75,76,13,9,15,15,15,70,68,68,68,68,68,71,72,74,72,76,77,76,76,77,76,22,62,311,61,305,72,358,75,374,74,445,75,224,13,67,428,1998
David Martínez,Paraguay,River Plate,6,Argentina Primera División,6'0,182 ,168,76,Center Back (CB),Left,3,2,1,58,43,71,73,46,64,73,64,75,67,76,81,67,72,68,82,83,75,80,54,80,77,51,72,52,75,72,76,75,8,14,11,7,7,66,64,65,65,65,64,68,69,71,69,74,76,74,75,77,75,18,58,291,69,343,73,364,75,374,68,407,74,223,9,47,422,1974
