Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Mattia Bani,Italy,Genoa,13,Italian Serie B,6'2,188 ,179,81,Center Back (CB),Right,3,2,1,22,18,69,62,17,50,20,17,57,54,55,53,54,68,48,23,78,62,78,16,67,71,12,28,19,64,71,73,71,9,14,8,6,11,43,42,41,41,41,42,46,47,53,47,61,66,61,64,71,64,18,38,188,40,198,56,278,51,257,44,261,72,215,10,48,310,1390
Radu Drăgușin,Romania,Genoa,5,Italian Serie B,6'3,191 ,176,80,Center Back (CB),Right,3,2,1,36,27,67,54,38,50,37,33,48,53,67,75,60,63,56,47,72,67,77,30,58,68,25,40,49,66,60,77,75,10,11,14,12,6,50,47,47,47,47,47,49,52,53,52,64,64,64,66,70,66,18,44,222,44,221,64,321,59,293,51,306,71,212,11,53,342,1626
Manolo Portanova,Italy,Genoa,90,Italian Serie B,6'0,183 ,170,77,Center Attacking Midfielder (CAM),Right,3,2,1,64,62,50,75,47,70,56,54,70,71,71,77,59,65,59,68,55,53,68,51,54,56,72,70,68,65,45,59,58,8,8,9,15,14,68,68,69,69,69,68,71,71,70,71,65,64,65,63,60,63,19,60,298,64,321,66,331,59,295,64,385,54,162,11,54,386,1828
Kelvin Yeboah,Italy,Genoa,21,Italian Serie B,6'1,185 ,161,73,Striker (ST),Right,3,3,1,53,70,59,59,57,71,56,40,48,68,91,92,81,74,68,70,91,74,70,58,55,20,71,66,68,65,19,21,17,7,11,12,6,6,72,70,70,70,70,70,70,71,62,71,52,48,52,49,43,49,17,60,298,57,283,81,406,73,363,58,345,19,57,8,42,379,1732
Güven Yalçın,Turkey,Genoa,50,Italian Serie B,6'0,184 ,170,77,Striker (ST),Right,3,3,1,47,69,67,65,71,69,60,55,44,66,77,73,72,64,64,78,65,54,66,74,42,20,65,62,67,50,19,16,21,9,8,9,11,14,71,66,68,68,68,66,68,66,59,66,47,45,47,45,41,45,18,64,319,59,294,70,350,67,337,51,306,19,56,10,51,352,1713
Filip Jagiełło,Poland,Genoa,24,Italian Serie B,5'11,180 ,154,70,Center Attacking Midfielder (CAM),Right,2,3,1,62,70,55,70,66,71,71,67,70,72,71,69,73,64,66,72,64,65,57,74,55,55,70,70,58,64,45,59,57,11,9,13,6,15,70,70,70,70,70,70,72,71,70,71,64,64,64,63,59,63,18,65,323,70,351,69,343,66,332,62,372,54,161,11,54,391,1896
Adrian Šemper,Croatia,Genoa,1,Italian Serie B,6'4,194 ,196,89,Goalkeeper (GK),Right,2,1,1,14,15,12,34,9,12,12,13,31,29,30,32,31,68,22,47,31,21,51,13,28,11,9,65,15,25,13,12,15,71,67,63,68,70,29,27,29,29,29,27,34,30,34,30,25,30,25,25,25,25,71,17,84,19,97,37,183,33,163,26,153,13,40,68,339,370,1034
Marko Pajač,Croatia,Genoa,93,Italian Serie B,6'1,185 ,152,69,Left Back (LB),Left,2,3,1,73,58,55,70,54,62,65,66,62,59,74,77,70,70,65,69,70,81,58,70,68,67,66,57,53,70,62,59,65,6,10,6,7,10,66,66,65,65,65,66,66,69,67,69,70,67,70,70,65,70,17,62,310,63,314,71,356,70,348,64,381,62,186,8,39,396,1864
Stefano Sabelli,Italy,Genoa,2,Italian Serie B,5'9,176 ,154,70,Right Back (RB),Right,3,2,1,63,35,58,62,37,56,58,50,57,59,72,76,70,70,78,35,70,83,62,47,64,65,54,54,48,69,63,69,71,10,9,10,7,11,55,59,56,56,56,59,60,63,62,63,70,67,70,70,67,70,18,51,255,56,280,73,366,59,297,59,354,68,203,9,47,367,1733
Lennart Czyborra,Germany,Genoa,3,Italian Serie B,5'10,178 ,159,72,Left Wing Back (LWB),Left,3,2,1,67,32,48,62,30,68,71,70,56,70,89,88,82,64,75,80,62,73,64,57,72,70,58,47,33,64,57,64,62,6,12,9,8,7,62,64,62,62,62,64,64,67,63,67,70,66,70,69,65,69,16,48,239,67,335,80,398,67,336,57,344,61,183,8,42,395,1813
George Pușcaș,Romania,Genoa,57,Italian Serie B,6'2,188 ,172,78,Striker (ST),Right,2,3,1,47,68,67,58,59,64,62,60,45,66,64,68,54,64,66,77,64,63,77,58,61,30,71,53,79,60,30,39,28,9,11,11,7,10,70,62,65,65,65,62,63,63,59,63,51,51,51,50,50,50,17,60,299,59,297,63,316,68,339,59,354,32,97,10,48,357,1690
Alessandro Vogliacco,Italy,Genoa,14,Italian Serie B,6'1,186 ,172,78,Center Back (CB),Right,3,2,1,56,23,66,58,31,51,51,33,48,53,65,73,52,66,54,59,69,61,70,38,68,66,40,44,42,53,67,69,69,8,8,11,12,8,52,51,50,50,50,51,52,55,55,55,65,63,65,66,69,66,17,47,234,47,236,62,310,59,297,52,313,68,205,9,47,344,1589
Rok Vodišek,Slovenia,Genoa,25,Italian Serie B,6'2,188 ,183,83,Goalkeeper (GK),Right,3,1,1,11,7,11,19,6,12,12,10,18,12,48,46,44,62,35,46,62,16,62,5,17,11,6,35,17,50,8,14,13,68,62,61,63,69,25,22,23,23,23,22,24,24,23,24,22,22,22,23,24,23,67,11,54,13,64,47,235,38,191,23,136,12,35,65,323,370,988
Jan Vertonghen,Belgium,RSC Anderlecht,14,Belgian Pro League,6'3,191 ,196,89,Center Back (CB),Left,3,3,3,70,54,78,76,52,64,66,70,74,70,67,71,56,81,60,80,89,72,80,66,80,79,56,66,66,81,84,84,85,6,10,9,12,7,71,67,67,67,67,67,70,71,74,71,79,81,79,81,81,81,20,66,330,69,344,67,335,77,387,71,428,84,253,9,44,431,2038
Hendrik Van Crombrugge,Belgium,RSC Anderlecht,30,Belgian Pro League,6'2,189 ,190,86,Goalkeeper (GK),Left,2,1,1,12,11,11,48,16,29,16,13,56,36,37,37,53,65,43,58,67,37,67,13,34,14,11,57,26,62,23,17,11,77,73,77,77,79,33,32,34,34,34,32,40,37,42,37,31,38,31,29,31,29,77,20,98,30,150,47,235,48,242,34,204,17,51,77,383,420,1310
Wesley Hoedt,Netherlands,RSC Anderlecht,4,Belgian Pro League,6'2,188 ,170,77,Center Back (CB),Left,3,2,2,64,30,76,69,59,60,39,56,77,67,48,55,34,70,60,72,89,66,82,59,78,76,29,68,37,69,74,78,76,15,10,13,8,11,58,56,56,56,56,56,61,61,68,61,71,75,71,72,77,72,20,60,298,60,299,53,267,74,368,60,357,76,228,11,57,379,1843
Yari Verschaeren,Belgium,RSC Anderlecht,10,Belgian Pro League,5'8,172 ,139,63,Center Attacking Midfielder (CAM),Right,3,4,1,68,67,39,77,62,79,75,68,70,77,73,69,89,66,86,67,71,64,38,72,43,47,63,70,63,71,41,48,35,15,6,12,10,7,67,72,71,71,71,72,75,74,71,74,62,60,62,58,50,58,18,63,313,74,369,77,383,62,312,60,357,41,124,10,50,380,1847
Amadou Diawara,Guinea,RSC Anderlecht,21,Belgian Pro League,6'0,183 ,165,75,Center Defensive Midfielder (CDM),Right,3,3,2,62,48,59,76,46,75,60,37,72,76,60,55,75,73,69,66,54,71,68,56,74,72,54,75,52,78,73,74,72,11,14,5,11,11,64,66,66,66,66,66,71,70,74,70,72,75,72,72,72,72,20,58,291,64,320,66,332,63,315,68,405,73,219,10,52,397,1831
Michael Murillo,Panama,RSC Anderlecht,62,Belgian Pro League,6'0,183 ,165,75,Right Back (RB),Right,3,3,1,65,56,70,69,38,67,63,48,66,69,81,84,73,68,68,68,84,76,74,51,76,71,67,68,62,71,61,72,71,5,15,12,11,14,69,68,67,67,67,68,69,71,70,71,73,72,73,73,73,73,20,60,298,63,313,75,374,71,353,69,415,68,204,11,57,418,1941
Francis Amuzu,Belgium,RSC Anderlecht,7,Belgian Pro League,5'7,170 ,143,65,Right Midfielder (RM),Right,5,4,1,63,64,32,68,61,73,63,62,66,71,91,88,93,65,86,68,90,73,53,62,51,28,67,62,58,61,33,41,46,10,13,10,12,12,67,71,69,69,69,71,72,73,66,73,60,55,60,57,48,57,20,58,288,67,335,85,423,69,346,55,327,40,120,11,57,387,1837
Hannes Delcroix,Belgium,RSC Anderlecht,3,Belgian Pro League,6'1,185 ,172,78,Center Back (CB),Left,2,2,1,58,31,70,73,28,55,38,27,68,67,68,73,65,69,67,45,76,64,73,26,69,73,36,51,33,69,69,75,71,10,11,7,8,8,55,56,54,54,54,56,59,62,64,62,70,72,70,71,74,71,18,52,260,51,255,68,342,57,284,55,331,72,215,9,44,369,1662
Majeed Ashimeru,Ghana,RSC Anderlecht,18,Belgian Pro League,6'0,182 ,159,72,Center Attacking Midfielder (CAM),Right,3,3,1,65,64,41,75,55,74,58,48,70,76,75,71,85,68,68,70,73,68,63,68,61,64,67,68,54,68,63,66,60,12,12,11,12,12,68,71,70,70,70,71,74,73,73,73,70,70,70,68,65,68,20,60,300,65,326,73,367,68,342,64,382,63,189,12,59,408,1930
Benito Raman,Belgium,RSC Anderlecht,9,Belgian Pro League,5'8,172 ,148,67,Right Wing (RW),Right,4,3,1,65,73,64,69,73,74,68,67,60,72,89,90,91,73,86,76,82,83,46,71,63,31,73,66,70,70,25,33,31,13,8,16,10,8,72,72,72,72,72,72,72,72,68,72,60,55,60,57,48,57,19,69,344,68,341,86,429,72,358,62,373,30,89,11,55,397,1919
