Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Thomas Aquilina,Australia,Central Coast Mariners,2,Australian A-League,5'10,178 ,148,67,Right Back (RB),Right,4,3,1,50,20,39,59,29,60,40,20,52,59,85,82,81,50,59,23,48,80,61,16,40,48,50,39,28,47,54,60,58,8,8,7,11,13,47,54,50,50,50,54,54,59,55,59,62,57,62,62,55,62,16,39,197,46,231,71,357,46,228,42,252,57,172,9,47,330,1437
Matheus Moresche Rodrigues,Brazil,Central Coast Mariners,10,Australian A-League,5'11,180 ,135,61,Striker (ST),Right,2,3,1,44,68,59,56,46,58,50,48,48,62,63,57,55,60,72,62,65,65,60,54,41,32,66,60,63,62,20,34,30,9,9,8,11,7,64,59,61,61,61,59,62,61,58,61,49,48,49,47,44,47,17,55,273,53,266,61,307,61,306,54,324,28,84,9,44,326,1542
Matt Simon,Australia,Central Coast Mariners,19,Australian A-League,6'2,188 ,172,78,Striker (ST),Right,3,2,1,48,64,61,48,36,52,38,50,37,61,54,66,61,60,32,66,90,78,89,58,93,53,63,49,66,64,29,49,39,16,15,11,16,16,62,57,58,58,58,57,57,58,55,58,55,55,55,54,59,54,22,51,257,48,238,55,273,76,381,65,388,39,117,15,74,356,1664
Samuel Silvera,Australia,Central Coast Mariners,7,Australian A-League,5'8,173 ,152,69,Center Attacking Midfielder (CAM),Right,3,2,1,32,59,34,59,37,64,56,32,56,67,69,69,63,55,65,53,47,65,38,51,39,26,63,54,41,54,34,25,28,7,8,13,11,13,58,59,61,61,61,59,63,61,58,61,48,47,48,45,38,45,17,44,221,55,275,64,321,51,254,46,277,29,87,10,52,312,1433
Jacob Farrell,Australia,Central Coast Mariners,18,Australian A-League,5'11,180 ,165,75,Left Back (LB),Left,3,2,1,54,34,44,49,30,50,43,35,41,45,70,61,60,65,55,30,63,67,55,32,40,59,48,41,32,51,62,61,59,8,14,5,15,11,48,50,47,47,47,50,50,53,51,53,60,56,60,61,58,61,19,42,211,43,214,62,311,49,247,45,271,61,182,11,53,309,1438
Storm Roux,New Zealand,Central Coast Mariners,15,Australian A-League,5'11,181 ,157,71,Right Back (RB),Right,2,2,1,53,44,60,50,33,61,49,39,48,57,76,74,76,54,60,42,91,78,76,38,58,53,57,51,38,54,48,57,57,10,14,13,10,11,57,57,55,55,55,57,57,60,56,60,61,57,61,61,60,61,18,48,240,51,254,68,340,65,325,52,311,54,162,12,58,356,1636
Garang Kuol,Australia,Central Coast Mariners,14,Australian A-League,5'9,175 ,150,68,Right Midfielder (RM),Right,4,2,1,57,63,44,52,39,56,42,46,55,59,83,83,68,55,77,52,55,50,45,47,26,33,55,55,62,54,32,10,16,15,6,14,8,6,59,60,58,58,58,60,60,61,53,61,47,42,47,45,36,45,16,51,255,52,258,73,366,50,249,48,285,19,58,10,49,319,1466
Max Balard,Australia,Central Coast Mariners,6,Australian A-League,5'9,175 ,150,68,Center Attacking Midfielder (CAM),Right,3,3,1,45,50,42,66,44,54,48,43,65,55,64,62,61,58,79,50,62,43,48,30,44,48,58,64,60,58,54,50,48,5,8,14,10,7,55,56,56,56,56,56,60,59,59,59,55,57,55,54,53,54,15,49,247,53,265,65,324,47,233,55,332,51,152,9,44,323,1539
Michael Ruhs,Australia,Central Coast Mariners,21,Australian A-League,5'11,180 ,154,70,Striker (ST),Right,3,2,1,46,59,43,53,45,56,41,39,48,54,73,77,69,56,73,58,67,56,72,49,59,39,56,52,48,56,38,44,39,8,12,10,8,12,59,57,57,57,57,57,58,58,54,58,52,51,52,51,51,51,17,49,246,48,238,70,348,60,302,52,310,40,121,10,50,343,1559
Harry Steele,Australia,Central Coast Mariners,13,Australian A-League,5'7,170 ,165,75,Center Midfielder (CM),Left,4,2,1,43,30,49,64,35,50,41,32,62,54,68,66,64,59,56,49,66,59,52,39,49,50,53,60,42,50,44,54,50,8,13,12,11,13,51,53,53,53,53,53,57,57,59,57,56,57,56,56,54,56,19,44,221,48,239,63,313,53,265,51,304,49,148,11,57,317,1497
Nectarios Triantis,Australia,Central Coast Mariners,25,Australian A-League,6'3,191 ,172,78,Center Back (CB),Right,3,2,1,27,16,47,50,24,35,27,27,45,46,65,55,48,45,48,32,73,59,68,15,47,55,32,35,30,43,53,58,55,8,10,11,10,10,40,39,38,38,38,39,42,44,45,44,52,53,52,53,57,53,15,33,164,36,180,52,261,49,247,40,242,55,166,10,49,278,1266
Cameron Windust,Australia,Central Coast Mariners,22,Australian A-League,6'0,183 ,165,75,Center Back (CB),Right,2,2,1,28,21,49,38,28,34,23,21,35,40,54,53,39,48,60,32,76,54,63,16,45,52,24,31,36,46,52,61,58,14,8,8,7,5,38,35,35,35,35,35,37,39,40,39,49,50,49,52,56,52,15,33,164,31,153,51,254,48,241,39,234,57,171,8,42,261,1213
Yaren Sözer,Australia,Central Coast Mariners,24,Australian A-League,6'2,188 ,190,86,Goalkeeper (GK),Right,3,1,1,10,6,13,27,5,10,12,12,29,16,33,32,34,39,31,40,53,28,64,6,25,10,6,34,15,43,11,12,12,56,56,53,54,52,22,19,20,20,20,19,23,23,24,23,21,24,21,21,24,21,55,12,61,16,79,34,169,38,191,22,133,12,35,54,271,304,896
Atem Dor Jok,Australia,Central Coast Mariners,29,Australian A-League,6'2,188 ,172,78,Striker (ST),Right,3,2,1,29,50,54,48,42,45,37,48,45,47,72,74,64,51,52,52,63,54,66,52,25,10,51,42,56,46,19,13,18,9,8,14,7,10,55,50,51,51,51,50,52,51,46,51,38,36,38,37,34,37,15,45,223,44,222,63,313,57,287,38,230,17,50,10,48,288,1327
Harry McCarthy,Australia,Central Coast Mariners,33,Australian A-League,5'6,168 ,143,65,Left Midfielder (LM),Left,4,2,1,46,44,32,50,42,44,37,34,48,54,74,75,56,35,85,50,41,51,50,39,25,24,41,50,46,49,20,28,20,7,7,7,15,9,48,50,48,48,48,50,51,52,47,52,43,39,43,41,34,41,14,43,214,43,217,65,325,46,231,39,235,23,68,9,45,285,1286
Alain Baroja,Venezuela,Caracas Fútbol Club,1,Venezuelan Primera División,6'1,185 ,176,80,Goalkeeper (GK),Right,3,1,1,13,13,15,26,18,19,13,14,32,21,42,42,32,71,57,45,55,44,66,12,19,22,19,65,25,33,18,15,19,71,65,60,64,72,31,28,31,31,31,28,34,33,35,33,30,32,30,30,29,30,69,17,85,20,99,49,244,44,222,31,183,17,52,66,332,374,1190
Samson Akinyoola,Benin,Caracas Fútbol Club,9,Venezuelan Primera División,5'8,173 ,132,60,Striker (ST),Right,3,2,1,29,76,65,60,68,60,31,42,43,63,63,67,61,66,71,72,62,58,69,60,40,17,66,45,68,63,18,19,18,11,5,7,5,14,69,60,64,64,64,60,62,60,55,60,43,43,43,42,40,42,17,60,298,48,239,66,328,64,321,50,299,18,55,8,42,327,1519
Edson Castillo,Venezuela,Caracas Fútbol Club,8,Venezuelan Primera División,5'11,180 ,170,77,Center Defensive Midfielder (CDM),Right,3,2,1,43,50,39,68,36,65,49,61,62,67,55,53,55,64,60,58,61,63,70,55,65,68,65,67,66,58,65,66,67,7,11,12,12,13,60,60,62,62,62,60,65,63,67,63,64,68,64,64,65,64,19,47,236,61,304,57,287,61,307,65,389,66,198,11,55,363,1718
Carlos Rivero,Venezuela,Caracas Fútbol Club,13,Venezuelan Primera División,5'10,179 ,176,80,Center Back (CB),Right,3,2,1,51,35,69,65,20,56,28,29,42,71,54,55,63,68,48,33,80,63,80,26,55,65,43,41,45,49,62,69,65,11,13,10,13,11,54,54,53,53,53,54,56,57,58,57,65,65,65,65,68,65,20,48,240,45,226,58,288,56,282,50,298,65,196,12,58,336,1539
Ade Oguns,Nigeria,Caracas Fútbol Club,15,Venezuelan Primera División,5'10,179 ,179,81,Striker (ST),Right,3,2,1,66,65,60,52,55,65,50,55,46,62,74,69,52,69,65,60,57,61,72,60,32,45,68,65,65,62,44,12,11,8,9,13,6,11,66,64,64,64,64,64,64,66,58,66,52,48,52,49,44,49,17,60,298,56,278,66,329,62,310,56,337,22,67,9,47,348,1623
Daniel Rivillo,Venezuela,Caracas Fútbol Club,5,Venezuelan Primera División,5'10,179 ,157,71,Right Back (RB),Right,3,2,1,68,41,46,56,34,56,52,41,42,69,80,80,65,60,70,65,61,55,49,56,64,62,52,58,42,47,66,66,62,12,10,5,14,14,58,61,59,59,59,61,60,62,59,62,66,62,66,66,63,66,19,49,245,52,260,71,355,57,286,54,325,65,194,11,55,363,1673
Osei Bonsu,Ghana,Caracas Fútbol Club,19,Venezuelan Primera División,5'6,168 ,146,66,Center Attacking Midfielder (CAM),Right,3,4,1,65,56,51,62,39,69,50,69,55,64,85,85,77,60,81,58,53,56,46,65,33,21,67,67,55,62,19,30,22,15,12,9,13,10,64,67,65,65,65,67,68,68,61,68,51,46,51,49,39,49,20,55,273,61,307,78,388,56,278,51,305,24,71,12,59,345,1609
Luis Ramírez,Venezuela,Caracas Fútbol Club,11,Venezuelan Primera División,5'11,181 ,165,75,Center Midfielder (CM),Right,5,3,1,45,61,38,70,41,64,52,37,65,67,64,63,70,60,71,54,57,73,63,56,43,63,60,72,48,53,38,61,43,6,8,8,14,10,61,63,63,63,63,63,67,65,68,65,61,63,61,59,55,59,17,51,255,57,285,66,328,61,303,57,339,47,142,9,46,358,1645
Carlos Suárez,Venezuela,Caracas Fútbol Club,17,Venezuelan Primera División,5'7,170 ,157,71,Center Defensive Midfielder (CDM),Right,2,2,1,37,55,57,64,33,66,31,55,70,67,70,64,65,60,80,68,70,70,64,67,72,64,66,65,61,65,60,70,65,10,14,12,13,10,64,62,64,64,64,62,67,64,67,64,64,67,64,64,67,64,19,49,246,58,289,68,339,68,339,66,393,65,195,12,59,383,1787
Vicente Rodríguez,Venezuela,Caracas Fútbol Club,21,Venezuelan Primera División,5'10,177 ,157,71,Center Midfielder (CM),Left,3,3,1,57,58,55,67,58,67,55,65,61,65,65,67,60,66,77,55,72,70,65,55,60,64,67,67,66,55,66,68,67,11,9,7,15,6,64,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,18,59,295,63,313,67,335,63,317,63,379,67,201,10,48,384,1840
Rubert Quijada,Venezuela,Caracas Fútbol Club,6,Venezuelan Primera División,6'2,187 ,168,76,Center Back (CB),Left,2,2,1,63,37,70,64,25,46,51,32,52,65,66,63,33,64,41,29,72,78,59,26,71,65,40,40,40,50,70,70,65,6,8,6,15,16,52,52,51,51,51,52,53,58,58,58,67,66,67,67,67,67,19,52,259,49,246,53,267,53,264,51,306,68,205,10,51,339,1537
Saúl Guarirapa,Venezuela,Caracas Fútbol Club,16,Venezuelan Primera División,6'2,187 ,172,78,Striker (ST),Right,3,3,1,60,68,70,67,59,66,38,44,61,65,72,68,60,62,68,62,67,55,65,62,28,15,60,64,64,52,16,12,17,11,14,10,5,8,67,65,65,65,65,65,67,66,60,66,47,44,47,44,38,44,17,65,324,55,274,66,330,62,311,47,283,15,45,10,48,336,1563
Bryant Ortega,Venezuela,Caracas Fútbol Club,32,Venezuelan Primera División,5'9,175 ,139,63,Center Attacking Midfielder (CAM),Right,3,2,1,50,67,42,64,42,62,48,41,62,63,72,68,65,58,79,55,59,55,42,61,57,39,57,61,45,44,32,33,39,8,12,11,5,6,61,62,62,62,62,62,65,63,61,63,53,52,53,51,45,51,15,53,265,55,276,68,342,54,272,51,303,35,104,8,42,335,1591
Diego Osio,Venezuela,Caracas Fútbol Club,4,Venezuelan Primera División,6'3,191 ,176,80,Center Back (CB),Left,2,2,1,36,31,61,60,26,37,40,31,45,65,52,63,33,61,51,40,83,63,80,22,58,61,26,36,33,47,63,67,64,10,10,9,12,7,48,45,45,45,45,45,48,50,53,50,60,62,60,62,67,62,17,43,214,44,218,52,260,58,288,44,261,65,194,10,48,318,1436
Manuel Sulbarán,Venezuela,Caracas Fútbol Club,22,Venezuelan Primera División,5'5,165 ,130,59,Right Midfielder (RM),Right,3,2,1,60,45,41,65,32,67,42,44,60,65,72,73,65,50,83,55,61,50,38,46,51,44,55,51,38,44,34,40,47,9,8,12,8,13,56,60,58,58,58,60,61,63,59,63,56,53,56,54,47,54,16,49,243,56,278,69,343,50,250,47,283,40,121,10,50,328,1578
Renné Rivas,Venezuela,Caracas Fútbol Club,29,Venezuelan Primera División,5'10,178 ,172,78,Left Wing Back (LWB),Left,3,3,1,60,44,55,62,24,67,45,45,58,60,70,69,61,52,70,45,58,65,72,42,46,60,48,66,52,58,60,63,61,12,12,13,7,7,56,59,57,57,57,59,61,63,61,63,64,62,64,63,62,63,16,49,245,55,275,64,322,56,282,55,330,61,184,10,51,360,1653
Sandro Notaroberto,Venezuela,Caracas Fútbol Club,14,Venezuelan Primera División,6'0,183 ,165,75,Left Back (LB),Left,2,2,1,63,43,58,64,21,55,52,28,58,61,77,81,65,60,62,29,58,70,60,38,50,60,42,37,40,61,60,63,62,13,11,14,7,5,54,57,53,53,53,57,56,61,58,61,66,62,66,66,62,66,17,50,249,51,254,69,345,51,255,48,290,62,185,10,50,352,1542
Miguel Celis,Venezuela,Caracas Fútbol Club,7,Venezuelan Primera División,6'3,190 ,174,79,Striker (ST),Right,3,2,1,28,70,64,60,60,58,33,44,46,60,65,68,67,58,52,60,61,57,60,65,49,19,64,46,50,47,20,23,21,13,10,8,6,10,64,58,61,61,61,58,61,58,55,58,43,43,43,42,41,42,17,56,282,48,241,62,310,61,303,46,275,21,64,9,47,320,1481
Albert Zambrano,Venezuela,Caracas Fútbol Club,10,Venezuelan Primera División,5'11,180 ,163,74,Striker (ST),Right,4,4,1,68,68,60,56,58,66,65,55,55,65,80,80,63,60,65,66,71,70,65,63,48,45,68,60,68,58,44,55,55,14,14,5,13,11,67,66,66,66,66,66,66,67,62,67,62,57,62,62,57,62,20,62,310,61,306,70,348,67,335,58,347,51,154,11,57,383,1777
Diego Castillo,Venezuela,Caracas Fútbol Club,25,Venezuelan Primera División,6'2,187 ,168,76,Center Defensive Midfielder (CDM),Right,3,2,1,39,47,45,61,35,50,33,51,60,60,65,62,61,60,79,60,68,74,70,55,62,65,55,60,58,58,58,63,61,6,10,7,5,10,57,55,56,56,56,55,60,58,62,58,62,64,62,62,63,62,15,45,227,51,254,65,327,65,327,60,358,61,182,8,38,354,1655
Denilson Ovando,Ecuador,Caracas Fútbol Club,18,Venezuelan Primera División,6'0,183 ,165,75,Right Midfielder (RM),Right,2,2,1,65,53,38,61,44,68,50,36,55,60,79,77,64,45,63,56,56,55,48,55,26,19,52,55,51,48,17,27,25,8,13,14,10,15,57,61,59,59,59,61,61,63,55,63,49,43,49,45,35,45,17,52,261,54,269,66,328,54,270,42,251,23,69,12,60,321,1460
Luis David González,Venezuela,Caracas Fútbol Club,24,Venezuelan Primera División,5'9,174 ,146,66,Center Attacking Midfielder (CAM),Left,3,3,1,39,60,34,64,55,63,58,55,67,57,62,64,67,53,54,63,47,51,43,60,41,41,52,65,62,43,30,38,33,7,14,9,10,13,58,58,59,59,59,58,63,60,60,60,50,51,50,47,43,47,18,50,252,60,300,60,300,53,264,51,304,34,101,11,53,322,1531
Wilbert Hernández,Venezuela,Caracas Fútbol Club,23,Venezuelan Primera División,6'1,185 ,181,82,Goalkeeper (GK),Right,3,1,1,15,6,12,17,9,9,11,12,21,16,19,26,24,60,44,46,59,17,63,7,22,14,9,27,20,35,9,14,11,61,57,61,60,57,24,18,20,20,20,18,21,21,22,21,21,23,21,21,24,21,61,12,59,14,69,35,173,38,192,21,127,11,34,59,296,318,915
Frankarlos Benítez,Venezuela,Caracas Fútbol Club,35,Venezuelan Primera División,6'0,184 ,154,70,Goalkeeper (GK),Right,2,1,1,14,12,10,17,11,9,12,11,16,15,34,29,32,35,53,47,58,30,54,13,28,10,5,29,16,30,9,14,14,62,62,63,54,59,22,18,19,19,19,18,20,21,20,21,20,21,20,20,22,20,59,13,64,13,63,37,183,40,202,20,118,12,37,60,300,332,937
Jean Torres,Venezuela,Caracas Fútbol Club,30,Venezuelan Primera División,5'6,167 ,152,69,Center Attacking Midfielder (CAM),Right,3,3,1,42,54,55,63,47,63,51,55,61,61,64,64,62,50,67,49,58,55,56,55,46,51,52,58,58,55,55,58,58,13,11,13,6,9,58,58,58,58,58,58,61,60,60,60,58,59,58,58,57,58,16,52,261,58,291,61,307,55,273,53,320,57,171,10,52,344,1620
Maiker Rivas,Venezuela,Caracas Fútbol Club,26,Venezuelan Primera División,6'2,188 ,187,85,Center Back (CB),Right,2,2,1,30,22,61,56,28,29,22,28,36,57,54,53,55,60,61,36,66,58,57,23,60,55,29,28,33,42,52,62,55,9,8,13,14,14,44,41,41,41,41,41,44,44,47,44,54,56,54,56,60,56,19,39,197,34,172,57,283,48,240,41,247,56,169,12,58,277,1324
Bryant Albizo,Venezuela,Caracas Fútbol Club,33,Venezuelan Primera División,5'7,170 ,128,58,Right Midfielder (RM),Right,3,2,1,38,58,41,49,46,63,58,30,38,53,73,65,56,49,65,57,57,61,36,46,36,16,46,51,57,43,13,20,21,9,8,6,6,11,55,54,54,54,54,54,55,56,49,56,42,37,42,39,32,39,15,46,232,48,242,62,308,51,257,42,249,18,54,8,40,288,1339
Richard Smallwood,England,Bradford City,6,English League Two,5'11,180 ,159,72,Center Defensive Midfielder (CDM),Right,2,2,1,59,54,60,66,49,53,42,57,64,63,50,52,57,67,68,57,65,71,73,55,74,64,55,58,55,59,65,68,66,9,10,15,8,16,60,58,58,58,58,58,61,61,64,61,65,67,65,66,67,66,19,58,288,56,279,59,294,64,321,61,365,66,199,12,58,362,1766
Harry Lewis,England,Bradford City,1,English League Two,6'3,191 ,170,77,Goalkeeper (GK),Right,3,1,1,18,18,16,45,14,30,18,20,45,45,60,51,42,58,45,48,60,29,60,15,23,23,12,46,28,58,25,20,14,64,61,64,62,64,35,36,36,36,36,36,40,39,40,39,34,37,34,33,32,33,64,22,111,32,158,51,256,42,212,32,190,20,59,63,315,371,1252
Jamie Walker,Scotland,Bradford City,10,English League Two,5'9,175 ,154,70,Right Midfielder (RM),Right,3,3,1,64,63,50,64,62,67,63,65,59,64,78,76,85,60,80,58,65,64,62,62,75,45,63,65,65,68,40,50,37,12,13,14,15,6,65,65,65,65,65,65,65,65,64,65,59,58,59,57,54,57,19,61,303,64,318,76,379,62,311,64,381,42,127,12,60,380,1811
Andy Cook,England,Bradford City,9,English League Two,6'1,185 ,176,80,Striker (ST),Right,4,3,1,40,65,65,58,58,56,58,40,53,62,50,54,45,62,66,67,84,68,90,58,85,23,66,56,56,62,22,26,25,11,11,10,7,10,64,57,60,60,60,57,61,59,58,59,46,50,46,44,49,44,18,57,286,54,269,55,277,73,367,58,348,24,73,10,49,336,1623
Dion Pereira,England,Bradford City,26,English League Two,5'9,175 ,154,70,Center Attacking Midfielder (CAM),Left,3,3,1,59,61,50,60,59,67,64,51,53,64,84,76,82,58,85,72,49,59,51,53,54,29,57,61,56,61,32,34,34,6,7,5,13,13,64,64,63,63,63,64,65,65,59,65,54,50,54,51,45,51,17,58,289,60,299,77,385,57,284,53,318,33,100,9,44,356,1658
Harry Chapman,England,Bradford City,20,English League Two,5'8,172 ,154,70,Center Attacking Midfielder (CAM),Right,3,3,1,62,56,45,64,60,67,55,62,58,63,81,70,88,59,86,60,59,63,55,62,55,30,59,63,54,62,27,29,28,14,11,13,11,13,62,65,63,63,63,65,66,66,61,66,53,50,53,50,43,50,19,57,287,61,305,77,384,60,299,54,323,28,84,12,62,350,1687
Vadaine Oliver,England,Bradford City,19,English League Two,6'2,188 ,172,78,Striker (ST),Right,2,2,1,40,64,66,56,58,58,49,39,47,59,64,66,59,60,56,65,92,70,89,52,71,40,68,57,60,64,35,42,33,12,13,13,15,12,64,59,61,61,61,59,61,60,58,60,52,54,52,51,55,51,20,57,284,50,252,61,305,74,368,60,360,37,110,13,65,358,1680
Yann Songo’o,Cameroon,Bradford City,4,English League Two,6'1,185 ,170,77,Center Back (CB),Right,2,2,1,38,37,57,55,43,51,49,45,51,53,53,50,60,60,59,52,88,77,80,25,73,62,40,56,42,61,63,63,61,13,8,15,14,11,51,48,49,49,49,48,52,53,56,53,60,63,60,60,64,60,19,46,230,50,249,56,282,64,322,56,334,62,187,12,61,333,1604
Timi Odusina,England,Bradford City,15,English League Two,6'1,186 ,163,74,Center Back (CB),Right,2,2,1,36,20,59,51,27,48,38,28,47,47,81,84,55,57,57,46,80,70,86,30,66,63,39,44,33,55,61,61,59,10,8,9,6,7,50,48,47,47,47,48,49,52,51,52,60,60,60,62,65,62,15,39,193,42,208,67,334,62,312,50,300,60,181,8,40,345,1513
Lee Angol,England,Bradford City,7,English League Two,6'2,187 ,165,75,Striker (ST),Right,3,3,1,54,62,59,58,53,63,58,59,49,62,78,78,68,55,70,65,80,72,75,55,45,30,61,57,62,60,30,23,24,10,8,16,10,9,63,62,62,62,62,62,63,63,57,63,51,48,51,49,45,49,17,57,286,58,291,70,349,69,347,53,315,26,77,11,53,357,1658
Romoney Crichlow,England,Bradford City,24,English League Two,6'0,184 ,159,72,Center Back (CB),Left,2,2,1,42,34,60,52,35,56,41,40,32,53,64,65,61,58,47,32,71,56,72,31,62,65,42,37,46,56,60,64,61,9,5,10,6,7,50,50,48,48,48,50,50,52,50,52,59,58,59,61,64,61,15,45,223,44,222,59,295,52,262,51,308,62,185,7,37,325,1476
Matthew Platt,England,Bradford City,5,English League Two,6'2,188 ,176,80,Center Back (CB),Right,3,2,1,33,25,61,51,27,49,25,25,51,52,57,62,56,58,62,37,77,65,82,23,65,60,25,45,34,57,58,61,60,8,9,6,9,9,46,44,44,44,44,44,48,49,51,49,57,60,57,59,64,59,16,39,197,40,202,59,295,57,284,48,286,60,179,8,41,318,1427
