Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Gerard Deulofeu Lázaro,Spain,Udinese Calcio,10,Italian Serie A,5'10,177 ,161,73,Right Wing (RW),Right,4,4,3,74,80,40,78,72,84,80,77,66,82,90,90,91,75,85,80,35,75,67,76,59,25,79,76,77,77,34,30,22,12,16,14,11,11,79,80,80,80,80,80,80,80,75,80,62,58,62,57,47,57,22,69,344,78,389,86,431,67,333,66,393,29,86,13,64,423,1985
Norberto Gomes Betuncal,Portugal,Udinese Calcio,9,Italian Serie A,6'4,194 ,194,88,Striker (ST),Right,3,3,1,40,83,75,67,73,76,63,51,61,75,83,90,63,77,58,82,61,78,88,70,72,18,81,60,71,77,17,20,21,15,11,9,6,13,81,73,76,76,76,73,75,74,67,74,52,52,52,50,47,50,20,68,338,65,326,74,371,76,379,63,379,19,58,11,54,403,1830
Roberto Pereyra,Argentina,Udinese Calcio,37,Italian Serie A,6'0,182 ,170,77,Center Midfielder (CM),Right,4,4,2,72,75,60,80,73,80,78,74,76,80,79,74,76,78,76,72,68,89,68,73,71,71,79,79,72,78,64,73,69,4,5,3,4,8,77,78,78,78,78,78,78,78,78,78,77,77,77,76,72,76,15,72,360,78,388,77,383,74,370,75,450,69,206,5,24,448,2119
Marco Silvestri,Italy,Udinese Calcio,1,Italian Serie A,6'3,191 ,176,80,Goalkeeper (GK),Right,3,1,1,12,20,12,22,20,18,16,11,20,20,58,61,65,72,34,45,74,34,60,16,31,11,14,47,16,44,8,18,16,81,77,60,80,83,32,30,31,31,31,30,33,32,30,32,28,27,28,28,28,28,79,17,86,17,85,58,290,46,229,27,163,14,42,76,381,440,1232
Destiny Udogie,Italy,Udinese Calcio,13,Italian Serie A,6'1,186 ,148,67,Left Wing Back (LWB),Left,3,3,1,73,64,61,70,54,74,59,51,64,75,86,87,80,70,70,71,62,77,70,59,68,66,65,60,46,64,64,73,65,8,14,11,10,14,71,72,70,70,70,72,72,74,70,74,74,71,74,73,70,73,20,64,322,65,323,79,393,68,339,62,369,67,202,11,57,428,1977
Nehuén Pérez,Argentina,Udinese Calcio,18,Italian Serie A,6'1,186 ,165,75,Center Back (CB),Right,3,2,1,21,21,74,69,22,39,21,32,60,61,60,55,48,75,55,42,77,69,75,16,79,77,26,36,40,70,77,78,77,9,8,8,9,6,49,44,46,46,46,44,50,51,58,51,66,72,66,69,77,69,17,41,207,43,213,59,293,56,279,55,328,77,232,8,40,331,1522
Nehuén Pérez,Argentina,Udinese Calcio,18,Italian Serie A,6'1,186 ,165,75,Center Back (CB),Right,3,2,1,21,21,74,69,22,39,21,32,60,61,60,55,48,75,55,42,77,69,75,16,79,77,26,36,40,70,77,78,77,9,8,8,9,6,49,44,46,46,46,44,50,51,58,51,66,72,66,69,77,69,17,41,207,43,213,59,293,56,279,55,328,77,232,8,40,331,1522
Rodrigo Nascimento França,Brazil,Udinese Calcio,50,Italian Serie A,6'3,191 ,174,79,Center Back (CB),Right,2,2,1,48,30,78,69,24,36,49,27,65,59,46,52,50,74,48,44,71,54,76,32,78,77,30,41,31,70,78,80,74,5,9,6,6,12,51,47,47,47,47,47,51,52,59,52,66,72,66,69,77,69,17,50,249,47,236,54,270,55,277,55,327,77,232,8,38,336,1559
Isaac Success,Nigeria,Udinese Calcio,7,Italian Serie A,6'0,182 ,198,90,Striker (ST),Right,3,3,1,73,74,69,69,58,77,59,54,57,76,69,76,67,74,69,80,78,62,77,58,45,30,74,64,68,69,41,33,24,8,15,14,8,10,76,73,73,73,73,73,73,74,67,74,58,55,58,55,51,55,19,69,343,65,323,71,355,71,355,58,350,33,98,11,55,390,1810
Walace Souza Silva,Brazil,Udinese Calcio,11,Italian Serie A,6'2,188 ,165,75,Center Defensive Midfielder (CDM),Right,3,3,1,50,58,62,80,66,68,55,52,73,74,64,68,60,70,66,77,55,77,74,74,80,74,56,70,58,72,71,70,62,10,13,7,14,11,69,66,68,68,68,66,72,69,74,69,71,75,71,70,72,70,20,63,316,64,322,66,328,71,357,68,410,68,203,11,55,413,1919
Adam Masina,Morocco,Udinese Calcio,3,Italian Serie A,6'3,191 ,192,87,Left Wing Back (LWB),Left,3,3,1,74,30,73,69,37,69,64,35,70,73,64,79,63,69,42,63,64,70,75,46,66,72,58,60,31,72,69,75,76,14,14,13,7,6,62,64,62,62,62,64,65,69,69,69,74,73,74,74,74,74,19,57,283,62,311,63,317,64,318,60,359,73,220,11,54,392,1789
Jaka Bijol,Slovenia,Udinese Calcio,29,Italian Serie A,6'3,190 ,187,85,Center Back (CB),Right,3,2,1,50,57,78,75,55,60,47,47,74,65,62,67,53,69,51,71,78,72,84,53,68,71,53,66,53,69,74,71,70,13,7,12,10,13,67,61,63,63,63,61,66,65,70,65,69,74,69,71,75,71,19,63,315,59,293,60,302,72,358,63,380,72,215,11,55,401,1849
Jean-Victor Makengo,France,Udinese Calcio,6,Italian Serie A,5'10,177 ,165,75,Center Midfielder (CM),Left,3,3,1,69,61,70,78,69,74,66,59,74,75,70,63,65,69,70,75,62,73,69,69,69,69,67,68,59,70,70,78,74,8,9,9,8,9,71,70,70,70,70,70,73,73,75,73,74,75,74,74,74,74,17,69,347,70,348,67,337,70,348,67,402,74,222,9,43,420,1977
Sandi Lovrič,Slovenia,Udinese Calcio,4,Italian Serie A,5'11,180 ,165,75,Center Midfielder (CM),Right,3,3,1,66,66,55,75,47,71,68,65,73,73,57,50,63,71,65,64,58,76,66,64,63,65,70,73,48,68,58,66,61,11,10,12,13,7,68,68,68,68,68,68,72,71,74,71,69,71,69,67,65,67,19,62,309,70,350,61,306,66,328,65,387,62,185,11,53,389,1850
Kingsley Ehizibue,Nigeria,Udinese Calcio,19,Italian Serie A,6'2,189 ,172,78,Right Back (RB),Right,2,3,1,65,54,67,66,42,71,57,38,66,70,87,89,66,67,56,70,73,77,76,56,77,65,62,61,42,65,62,68,69,13,10,7,11,11,68,68,67,67,67,68,68,71,68,71,72,70,72,72,71,72,19,59,294,60,302,73,365,70,352,62,372,66,199,10,52,419,1871
Daniele Padelli,Italy,Udinese Calcio,20,Italian Serie A,6'3,191 ,181,82,Goalkeeper (GK),Left,2,1,2,11,10,10,26,10,10,13,10,29,21,49,39,38,68,27,45,65,30,45,11,12,13,10,31,22,69,8,12,12,73,72,60,77,68,27,24,25,25,25,24,27,27,28,27,25,25,25,25,23,25,72,13,67,17,83,44,221,39,196,26,157,11,32,70,350,395,1037
Mato Jajalo,Bosnia and Herzegovina,Udinese Calcio,8,Italian Serie A,6'0,182 ,172,78,Center Defensive Midfielder (CDM),Right,3,3,1,63,58,68,75,60,71,69,70,71,71,55,61,70,65,75,72,71,69,75,71,73,71,56,68,68,68,70,71,67,9,13,6,7,12,67,66,66,66,66,66,70,68,72,68,70,72,70,70,72,70,18,65,324,70,352,65,326,72,358,67,404,69,208,9,47,406,1951
Ilja Nestorovski,North Macedonia,Udinese Calcio,30,Italian Serie A,6'0,182 ,165,75,Striker (ST),Left,3,3,1,43,76,70,66,67,67,65,62,45,69,68,61,63,69,74,73,72,65,75,69,69,27,77,42,72,69,41,27,26,14,15,10,11,16,71,65,68,68,68,65,66,65,60,65,51,52,51,50,51,50,22,64,322,62,308,67,335,71,354,59,356,31,94,13,66,364,1766
Lazar Samardžić,Germany,Udinese Calcio,24,Italian Serie A,6'0,184 ,174,79,Center Attacking Midfielder (CAM),Left,3,3,1,54,66,39,68,61,75,62,66,60,76,70,53,75,67,73,64,52,49,61,60,44,26,60,65,50,61,38,24,22,11,14,14,11,15,65,67,67,67,67,67,70,68,64,68,51,51,51,47,42,47,21,58,288,68,339,68,338,57,286,51,306,28,84,13,65,345,1850
Enzo Ebosse,Cameroon,Udinese Calcio,23,Italian Serie A,6'1,185 ,165,75,Center Back (CB),Left,3,2,1,66,28,68,62,27,65,51,31,53,70,69,71,52,63,61,45,75,69,74,38,65,71,51,45,41,52,69,74,72,13,7,9,12,10,56,58,56,56,56,58,59,63,61,63,70,68,70,71,72,71,18,50,251,54,270,63,316,60,301,54,325,72,215,10,51,367,1677
Festy Ebosele,Republic of Ireland,Udinese Calcio,2,Italian Serie A,5'9,176 ,176,80,Right Midfielder (RM),Right,3,2,1,64,47,44,44,40,72,46,36,40,68,94,89,84,58,79,49,75,80,76,34,62,55,65,53,37,54,55,58,57,5,12,15,14,6,61,64,61,61,61,64,61,67,57,67,66,59,66,65,61,65,17,48,239,52,262,81,404,63,314,54,326,57,170,10,52,385,1713
