Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Rico Lewis,England,Manchester City,82,English Premier League,5'9,175 ,154,70,Right Back (RB),Right,3,2,1,58,37,48,41,30,69,41,42,32,45,66,60,53,63,75,31,60,55,47,35,56,63,55,38,50,45,52,67,68,11,8,11,12,13,50,53,50,50,50,53,51,55,49,55,60,54,60,61,59,61,19,43,214,46,229,63,317,46,228,51,307,62,187,11,55,313,1492
Ben Knight,England,Manchester City,96,English Premier League,5'7,170 ,130,59,Center Attacking Midfielder (CAM),Left,3,3,1,55,59,41,53,53,68,50,50,41,65,72,66,84,43,89,64,43,41,46,49,37,29,54,58,57,52,22,29,30,12,9,6,10,11,58,60,59,59,59,60,61,60,53,60,47,43,47,44,38,44,16,52,261,55,274,71,354,49,243,48,287,27,81,10,48,317,1496
Alex Robertson,England,Manchester City,93,English Premier League,5'11,180 ,146,66,Center Attacking Midfielder (CAM),Right,3,2,1,44,36,55,67,44,61,49,42,66,62,69,66,58,60,76,64,59,53,42,47,63,43,63,49,55,51,50,49,57,12,8,14,5,5,58,57,58,58,58,57,61,61,60,61,57,58,57,57,55,57,16,49,246,56,280,66,329,53,265,54,324,52,156,9,44,332,1593
Joshua Wilson-Esbrand,England,Manchester City,97,English Premier League,5'9,176 ,143,65,Left Back (LB),Left,3,2,1,53,28,50,46,28,63,37,37,38,50,77,73,62,55,82,34,62,56,51,32,58,53,53,43,45,44,50,59,58,5,15,12,5,8,49,53,50,50,50,53,52,56,50,56,58,53,58,58,56,58,16,41,205,45,225,70,349,47,235,49,296,56,167,9,45,319,1478
Karim Benzema,France,Real Madrid CF,9,Spain Primera Division,6'1,185 ,179,81,Center Forward (CF),Right,4,4,4,75,92,90,89,88,87,82,73,76,91,79,80,78,92,72,87,79,82,82,80,63,39,92,89,84,90,43,24,18,13,11,5,5,7,91,87,89,89,89,87,91,89,84,89,67,67,67,63,58,63,21,87,434,82,409,80,401,82,410,76,457,28,85,8,41,455,2147
Thibaut Courtois,Belgium,Real Madrid CF,1,Spain Primera Division,6'6,199 ,212,96,Goalkeeper (GK),Left,3,1,4,14,14,13,33,12,13,19,20,35,23,42,52,63,84,45,56,68,38,70,17,23,15,13,44,27,66,20,18,16,84,89,75,89,90,34,29,31,31,31,29,35,34,35,34,32,34,32,32,32,32,90,17,86,22,110,57,286,50,249,31,188,18,54,85,427,473,1334
Toni Kroos,Germany,Real Madrid CF,8,Spain Primera Division,6'0,183 ,168,76,Center Midfielder (CM),Right,5,3,4,88,77,58,93,82,80,86,84,93,88,55,52,63,90,71,89,32,75,72,86,60,80,76,89,73,88,71,73,60,10,11,13,7,10,80,80,81,81,81,80,86,84,88,84,80,84,80,77,74,77,22,80,398,86,431,66,331,71,354,78,466,68,204,10,51,444,2147
Luka Modrić,Croatia,Real Madrid CF,10,Spain Primera Division,5'8,172 ,146,66,Center Midfielder (CM),Right,4,4,4,86,72,55,91,76,85,85,78,92,90,76,70,91,88,92,79,67,83,58,82,62,80,78,90,82,92,70,75,72,13,9,7,14,9,79,83,82,82,82,83,88,87,88,87,84,84,84,82,75,82,22,76,380,86,430,83,417,74,369,81,484,72,217,10,52,464,2258
Antonio Rüdiger,Germany,Real Madrid CF,22,Spain Primera Division,6'3,190 ,187,85,Center Back (CB),Right,3,2,2,68,40,82,80,34,64,50,56,78,72,72,91,56,85,50,77,84,71,90,67,92,84,49,61,40,78,88,87,84,14,15,10,12,8,69,67,67,67,67,67,69,71,74,71,81,83,81,83,88,83,22,61,304,64,320,71,354,78,389,67,404,86,259,12,59,444,2011
Vinícius José de Oliveira Júnior,Brazil,Real Madrid CF,20,Spain Primera Division,5'9,176 ,161,73,Left Wing (LW),Right,4,5,2,72,84,50,75,72,92,77,62,73,89,95,95,94,82,83,76,75,84,62,76,58,26,82,75,65,79,32,25,18,5,7,7,7,10,81,85,84,84,84,85,85,86,77,86,63,58,63,58,47,58,17,71,353,79,393,90,449,75,373,64,385,25,75,7,36,434,1985
David Alaba,Austria,Real Madrid CF,4,Spain Primera Division,5'11,180 ,172,78,Center Back (CB),Left,4,3,4,83,63,77,89,67,77,77,85,80,85,79,79,76,88,78,82,81,74,78,78,78,87,73,78,79,85,89,84,83,5,7,14,15,9,80,79,79,79,79,79,83,83,85,83,86,86,86,86,86,86,21,76,379,81,404,80,400,79,393,80,480,85,256,10,50,475,2277
Federico Valverde,Uruguay,Real Madrid CF,15,Spain Primera Division,6'0,182 ,172,78,Center Midfielder (CM),Right,4,3,1,70,69,59,86,70,78,70,66,85,83,82,91,76,84,68,83,62,86,79,81,81,81,78,81,59,82,79,81,79,6,10,6,15,8,79,80,80,80,80,80,83,83,85,83,83,84,83,83,80,83,20,71,354,76,382,80,401,78,391,77,462,80,239,9,45,478,2239
Éder Gabriel Militão,Brazil,Real Madrid CF,3,Spain Primera Division,6'1,186 ,172,78,Center Back (CB),Right,3,2,2,69,48,82,79,34,70,60,40,76,74,83,88,70,85,62,62,85,86,79,42,84,86,64,59,60,74,85,86,84,11,8,15,12,15,70,70,69,69,69,70,71,75,75,75,83,83,83,85,86,85,22,62,312,64,320,78,388,71,354,71,427,85,255,12,61,445,2043
Eden Hazard,Belgium,Real Madrid CF,7,Spain Primera Division,5'9,175 ,163,74,Left Wing (LW),Right,4,4,4,77,78,61,85,82,89,83,79,81,87,84,82,85,77,89,82,55,74,61,77,54,41,83,84,87,88,34,27,22,11,12,6,8,8,82,83,83,83,83,83,84,84,81,84,65,63,65,60,51,60,20,77,383,84,419,83,417,70,349,73,437,28,83,9,45,430,2042
Daniel Carvajal Ramos,Spain,Real Madrid CF,2,Spain Primera Division,5'8,173 ,161,73,Right Back (RB),Right,3,3,3,82,51,70,82,49,78,76,47,74,83,80,84,78,79,82,68,77,85,74,47,85,78,75,72,45,80,76,81,82,13,13,15,9,15,73,75,74,74,74,75,78,81,80,81,84,82,84,84,81,84,23,67,334,72,358,81,403,70,351,73,435,80,239,13,65,450,2105
Aurélien Tchouaméni,France,Real Madrid CF,18,Spain Primera Division,6'2,187 ,179,81,Center Defensive Midfielder (CDM),Right,3,3,2,68,67,74,85,50,78,76,53,84,80,68,71,73,83,70,78,74,84,82,75,82,85,75,82,55,83,81,83,78,9,8,12,12,7,77,76,77,77,77,76,81,79,84,79,81,85,81,81,83,81,19,69,344,74,371,73,365,79,393,77,462,81,242,10,48,460,2145
Marco Asensio Willemsen,Spain,Real Madrid CF,11,Spain Primera Division,6'0,182 ,168,76,Right Wing (RW),Left,3,4,3,81,78,57,81,79,83,84,76,82,87,83,81,80,78,76,86,58,75,63,85,45,45,80,80,62,82,40,42,39,13,9,6,12,10,81,82,81,81,81,82,84,84,81,84,69,66,69,65,55,65,21,75,376,82,412,80,398,73,367,66,394,40,121,10,50,431,2036
Ferland Mendy,France,Real Madrid CF,23,Spain Primera Division,5'11,180 ,161,73,Left Back (LB),Left,5,4,1,78,63,72,82,50,77,72,45,79,76,91,92,81,82,79,69,79,90,83,64,82,79,80,75,49,78,77,81,80,7,16,9,10,9,77,78,77,77,77,78,80,82,81,82,84,82,84,83,82,83,20,69,345,70,349,85,425,77,385,74,443,79,238,10,51,473,2158
José Ignacio Fernández Iglesias,Spain,Real Madrid CF,6,Spain Primera Division,5'11,180 ,168,76,Center Back (CB),Right,4,2,2,70,32,79,84,38,64,55,37,67,77,69,79,65,80,75,54,84,80,79,28,80,83,37,53,45,75,83,83,81,12,7,10,15,7,61,63,61,61,61,63,65,69,71,69,81,81,81,82,82,82,20,61,303,60,300,74,368,65,325,62,373,82,247,10,51,413,1892
Rodrygo Silva de Goes,Brazil,Real Madrid CF,21,Spain Primera Division,5'9,174 ,141,64,Right Midfielder (RM),Right,4,4,1,74,80,62,77,67,84,80,73,64,83,88,88,87,78,85,73,74,81,42,74,54,21,79,73,74,82,25,36,32,9,8,12,8,5,78,81,80,80,80,81,81,82,74,82,62,56,62,59,47,59,17,72,360,77,384,85,426,69,344,64,383,31,93,8,42,410,1967
Lucas Vázquez Iglesias,Spain,Real Madrid CF,17,Spain Primera Division,5'8,173 ,154,70,Right Back (RB),Right,4,4,2,83,72,58,79,58,81,83,71,76,79,81,82,81,81,82,80,69,91,56,76,72,75,80,79,56,75,74,74,73,9,16,9,9,7,77,79,79,79,79,79,81,81,81,81,81,78,81,80,73,80,20,70,350,78,390,81,407,74,372,73,437,74,221,10,50,456,2155
Eduardo Camavinga,France,Real Madrid CF,12,Spain Primera Division,6'0,182 ,150,68,Center Defensive Midfielder (CDM),Left,3,4,3,70,62,64,84,59,80,72,59,81,83,75,76,81,79,78,73,70,81,78,69,78,77,73,77,62,82,75,80,79,12,6,8,12,12,76,76,76,76,76,76,81,80,82,80,81,83,81,81,80,81,21,68,339,75,375,78,389,74,371,75,449,78,234,10,50,455,2125
Álvaro Odriozola Arzalluz,Spain,Real Madrid CF,16,Spain Primera Division,5'9,176 ,146,66,Right Wing Back (RWB),Right,3,3,1,80,48,73,75,48,76,71,47,70,76,79,85,75,73,78,61,71,79,58,59,62,73,69,63,62,67,73,76,77,11,12,10,5,14,69,72,70,70,70,72,72,76,73,76,79,75,79,78,74,78,19,65,324,68,340,78,390,66,328,66,396,75,226,10,52,422,1989
Daniel Ceballos Fernández,Spain,Real Madrid CF,19,Spain Primera Division,5'10,179 ,150,68,Center Midfielder (CM),Right,3,4,2,74,65,41,80,62,83,77,67,77,83,64,53,79,75,78,76,50,74,60,72,75,71,72,76,55,80,66,70,69,12,15,16,7,13,70,74,74,74,74,74,78,77,79,77,74,76,74,72,68,72,21,64,322,77,387,70,349,66,332,72,429,68,205,13,63,417,2007
Andriy Lunin,Ukraine,Real Madrid CF,13,Spain Primera Division,6'4,192 ,192,87,Goalkeeper (GK),Right,3,1,1,15,8,12,25,12,11,14,15,26,15,39,35,36,74,25,55,56,32,61,7,22,19,11,60,19,56,22,13,11,74,71,73,75,76,28,24,27,27,27,24,30,28,31,28,27,29,27,27,28,27,76,14,72,16,81,42,209,42,211,31,187,15,46,74,369,406,1119
Jesús Vallejo Lázaro,Spain,Real Madrid CF,5,Spain Primera Division,6'0,184 ,174,79,Center Back (CB),Right,3,2,1,41,44,74,71,36,57,29,31,72,69,64,69,67,77,66,49,77,41,72,31,81,78,34,49,45,75,78,75,74,10,13,15,13,6,58,57,57,57,57,57,61,60,64,60,68,73,68,70,77,70,20,53,266,52,258,69,343,54,270,60,362,76,227,11,57,372,1708
Mariano Díaz Mejía,Dominican Republic,Real Madrid CF,24,Spain Primera Division,5'11,180 ,168,76,Striker (ST),Right,4,3,1,50,74,78,66,69,70,74,73,51,69,73,75,79,71,69,82,91,74,77,79,80,45,74,63,72,68,41,40,34,12,14,6,8,15,74,69,71,71,71,69,71,69,66,69,59,59,59,57,59,57,20,67,337,67,337,73,367,81,403,67,402,38,115,11,55,405,1948
Iker Bravo Solanilla,Spain,Real Madrid CF,27,Spain Primera Division,6'0,184 ,174,79,Striker (ST),Right,4,3,1,42,67,68,54,52,62,48,54,43,65,68,69,66,57,63,66,73,56,60,62,45,18,61,55,60,47,20,17,17,6,6,7,6,15,66,61,62,62,62,61,62,60,55,60,44,42,44,42,39,42,16,57,283,54,272,65,323,63,317,48,286,18,54,8,40,325,1539
Vinícius Tobías da Silva,Brazil,Real Madrid CF,33,Spain Primera Division,5'9,175 ,146,66,Right Back (RB),Right,3,3,1,58,42,58,54,22,67,40,48,48,68,73,74,69,66,76,50,70,68,64,40,42,61,62,42,49,60,60,62,60,7,8,15,10,7,59,60,59,59,59,60,60,63,59,63,65,61,65,65,62,65,17,47,234,54,271,72,358,58,292,53,316,61,182,9,47,359,1640
Peter González Carmona,Spain,Real Madrid CF,44,Spain Primera Division,5'11,180 ,157,71,Left Midfielder (LM),Left,3,3,1,61,60,33,59,47,71,43,38,52,68,76,75,76,61,74,63,52,60,41,56,31,33,57,55,44,50,31,44,42,12,10,9,12,11,61,65,63,63,63,65,65,66,60,66,56,50,56,54,44,54,19,52,260,54,272,72,362,54,272,45,270,39,117,11,54,339,1557
Noel López de la Fuente,Spain,Real Madrid CF,29,Spain Primera Division,6'0,182 ,150,68,Striker (ST),Right,4,4,1,50,66,57,60,58,62,59,51,42,67,64,70,56,64,57,65,58,52,46,58,40,24,63,59,56,57,35,18,16,13,13,11,14,8,65,62,63,63,63,62,64,63,57,63,47,45,47,45,40,45,20,58,291,56,281,62,311,56,279,50,299,23,69,12,59,323,1542
Rafael Obrador Burguera,Spain,Real Madrid CF,37,Spain Primera Division,6'0,182 ,152,69,Left Back (LB),Left,2,2,1,57,30,54,56,28,57,34,34,35,52,78,79,65,56,69,26,62,69,62,33,54,57,38,39,43,45,56,65,64,5,9,8,12,9,49,53,49,49,49,53,52,56,51,56,63,57,63,64,61,64,16,45,225,42,212,69,347,50,252,46,276,62,185,9,43,335,1495
Sergio Arribas Calvo,Spain,Real Madrid CF,28,Spain Primera Division,5'8,173 ,146,66,Center Attacking Midfielder (CAM),Left,3,3,1,37,60,36,62,37,71,49,35,60,70,65,62,66,63,72,47,55,52,50,51,44,21,54,58,41,63,33,36,41,9,7,5,11,14,59,61,61,61,61,61,65,63,60,63,50,50,50,48,43,48,18,46,232,57,285,66,328,51,255,47,281,37,110,9,46,322,1510
Luis Federico López Andúgar,Spain,Real Madrid CF,26,Spain Primera Division,6'3,190 ,168,76,Goalkeeper (GK),Right,3,1,1,11,7,11,15,7,10,13,12,15,15,31,29,33,60,21,44,55,18,49,8,23,12,4,35,13,30,7,13,10,66,62,58,58,63,23,19,20,20,20,19,22,21,22,21,20,21,20,20,22,20,64,10,51,13,65,35,174,35,174,20,117,10,30,61,307,337,888
Lucas Cañizares Conchello,Spain,Real Madrid CF,42,Spain Primera Division,6'1,186 ,179,81,Goalkeeper (GK),Right,3,1,1,12,9,11,60,7,8,10,13,49,28,27,39,45,58,37,50,58,30,54,9,26,7,6,22,18,44,6,14,12,62,66,66,59,56,28,24,26,26,26,24,31,29,34,29,27,32,27,25,25,25,63,20,99,22,108,41,206,40,201,21,123,11,32,62,309,341,1034
Takuhiro Nakai,Japan,Real Madrid CF,31,Spain Primera Division,5'10,178 ,150,68,Center Attacking Midfielder (CAM),Right,4,3,1,42,50,43,64,48,70,50,52,63,67,53,62,53,53,66,53,57,46,50,48,37,22,50,70,48,61,31,32,38,9,10,10,6,11,56,58,59,59,59,58,63,61,60,61,48,49,48,46,42,46,16,49,247,60,302,57,287,51,254,48,288,34,101,9,46,311,1464
Julen Jon Guerrero Landabaso,Spain,Real Madrid CF,38,Spain Primera Division,6'1,186 ,152,69,Center Attacking Midfielder (CAM),Left,3,2,1,39,54,49,69,41,57,34,40,65,60,72,68,61,55,59,50,68,60,58,56,61,36,62,60,42,42,30,42,45,10,10,10,14,9,59,59,60,60,60,59,63,61,61,61,53,54,53,52,49,52,18,50,252,51,256,63,315,58,292,51,303,39,117,11,53,336,1546
Manuel Neuer,Germany,FC Bayern München,1,German 1. Bundesliga,6'4,193 ,205,93,Goalkeeper (GK),Right,4,1,5,15,13,25,60,11,30,14,11,68,46,54,60,51,87,35,68,77,43,80,16,29,30,12,70,47,70,17,10,11,87,88,91,91,88,43,40,43,43,43,40,50,47,53,47,39,46,39,38,37,38,90,25,124,34,169,57,287,57,284,43,258,13,38,89,445,501,1534
Joshua Kimmich,Germany,FC Bayern München,6,German 1. Bundesliga,5'10,177 ,165,75,Center Defensive Midfielder (CDM),Right,4,3,4,91,68,72,87,69,82,85,69,90,85,77,60,84,88,84,78,79,94,68,83,89,84,80,85,44,85,85,85,78,8,15,7,15,15,80,81,80,80,80,81,85,86,89,86,87,89,87,86,84,86,24,77,387,82,411,79,393,80,402,78,467,83,248,12,60,473,2283
Sadio Mané,Senegal,FC Bayern München,17,German 1. Bundesliga,5'9,174 ,152,69,Left Midfielder (LM),Right,4,4,4,78,86,84,84,75,88,77,64,71,86,91,90,93,91,88,83,87,85,72,78,75,35,90,84,75,84,42,42,38,10,10,15,7,14,89,86,87,87,87,86,89,89,82,89,71,68,71,68,62,68,22,81,407,77,386,91,453,81,405,74,443,41,122,11,56,462,2187
Leon Goretzka,Germany,FC Bayern München,8,German 1. Bundesliga,6'2,189 ,181,82,Center Midfielder (CM),Right,4,3,4,75,82,86,86,71,84,76,75,85,86,78,78,76,87,73,85,80,86,88,86,82,86,85,84,60,82,74,84,78,13,8,15,11,9,87,83,84,84,84,83,87,86,88,86,85,87,85,85,86,85,22,80,400,81,406,78,392,85,425,80,479,79,236,11,56,492,2312
