Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Taichi Hara,Japan,Deportivo Alavés,24,Spanish Segunda División,6'3,191 ,185,84,Striker (ST),Right,4,2,1,61,67,67,59,58,67,42,45,45,65,63,70,52,65,32,66,65,70,91,56,54,15,66,46,62,56,25,21,13,14,5,7,13,10,69,63,63,63,63,63,62,65,56,65,49,46,49,46,44,46,18,62,312,53,264,56,282,70,348,50,299,20,59,10,49,349,1557
Xeber Alkain Mitxelena,Spain,Deportivo Alavés,17,Spanish Segunda División,5'9,174 ,152,69,Right Midfielder (RM),Right,3,4,1,63,67,43,61,53,71,51,40,54,66,81,70,81,59,82,74,57,56,57,50,24,21,62,63,51,55,16,28,26,11,10,13,10,12,65,66,65,65,65,66,67,67,59,67,50,45,50,47,38,47,18,57,287,56,282,75,373,59,294,46,276,23,70,11,56,341,1583
Abdelkabir Abqar,Morocco,Deportivo Alavés,22,Spanish Segunda División,6'2,188 ,176,80,Center Back (CB),Right,3,2,1,35,27,57,50,32,40,32,31,45,60,34,44,45,54,33,38,65,52,66,28,60,62,24,36,38,46,58,65,64,9,10,11,12,9,43,41,41,41,41,41,44,45,49,45,55,58,55,57,63,57,17,40,201,42,208,42,210,50,249,44,266,62,187,10,51,281,1404
Abderrahman Rebbach,Algeria,Deportivo Alavés,21,Spanish Segunda División,5'9,176 ,159,72,Striker (ST),Right,3,4,1,65,76,55,62,60,74,51,45,55,71,65,63,58,49,68,78,55,56,62,50,60,35,52,56,69,54,30,35,37,14,6,7,9,14,67,64,64,64,64,64,64,66,60,66,54,51,54,51,48,51,17,64,318,59,296,61,303,60,301,54,326,34,102,10,50,357,1677
Aritz Castro Pérez,Spain,Deportivo Alavés,34,Spanish Segunda División,6'2,187 ,185,84,Goalkeeper (GK),Right,3,1,1,12,10,14,20,11,14,15,14,22,20,40,36,48,55,57,47,61,27,54,12,20,13,11,46,16,38,14,14,12,60,62,62,68,66,26,23,25,25,25,23,28,26,27,26,23,25,23,23,25,23,65,13,67,17,85,47,236,40,201,24,144,13,40,64,318,356,1053
Alan Godoy Domínguez,Spain,Deportivo Alavés,35,Spanish Segunda División,5'10,178 ,154,70,Striker (ST),Right,3,2,1,44,64,58,54,45,67,46,36,37,69,76,72,74,56,69,64,63,47,39,54,45,23,63,52,61,61,31,28,25,11,9,8,8,13,64,62,63,63,63,62,63,62,54,62,47,43,47,46,41,46,17,53,265,51,255,69,347,53,267,51,305,28,84,10,49,325,1511
Abdallahi Mahmoud,Mauritania,Deportivo Alavés,29,Spanish Segunda División,6'2,187 ,165,75,Center Defensive Midfielder (CDM),Right,3,2,1,28,50,53,64,22,61,33,48,58,64,54,63,56,60,41,54,68,66,74,58,60,65,64,61,37,48,60,64,55,12,12,12,12,12,60,57,60,60,60,57,63,60,64,60,60,65,60,60,64,60,19,43,217,53,264,55,274,64,320,56,335,60,179,12,60,353,1601
Marc Tenas Ureña,Spain,Deportivo Alavés,36,Spanish Segunda División,6'0,183 ,165,75,Striker (ST),Right,3,2,1,35,73,65,53,45,59,50,45,36,59,52,56,53,60,61,63,69,55,56,65,31,19,63,52,71,51,15,19,17,11,8,11,12,7,64,57,60,60,60,57,59,57,53,57,41,39,41,39,37,39,17,54,271,50,249,56,282,62,308,48,287,17,51,10,49,298,1446
Imanol Baz Berganza,Spain,Deportivo Alavés,32,Spanish Segunda División,5'11,180 ,165,75,Center Back (CB),Right,3,2,1,35,30,60,51,29,45,28,29,45,50,61,63,42,54,65,53,72,56,55,21,50,61,25,31,42,46,65,71,67,6,10,10,7,9,47,43,43,43,43,43,44,47,48,47,58,58,58,61,63,61,15,41,205,39,197,57,285,51,257,43,255,68,203,8,42,305,1398
José David Álvarez Adsuar,Spain,Deportivo Alavés,26,Spanish Segunda División,6'0,183 ,165,75,Center Back (CB),Right,2,2,1,44,31,53,31,31,61,42,41,29,43,60,64,57,59,61,31,58,62,56,30,63,59,42,37,43,45,63,76,70,9,12,12,6,8,46,47,45,45,45,47,45,49,46,49,59,55,59,61,63,61,16,38,190,43,216,60,301,47,237,48,289,70,209,9,47,309,1444
Adrián Rodríguez Giménez,Argentina,Deportivo Alavés,33,Spanish Segunda División,6'5,195 ,183,83,Goalkeeper (GK),Right,3,1,1,11,8,11,17,7,14,11,11,22,12,25,32,27,52,30,48,38,19,65,8,27,13,4,30,11,34,9,13,13,57,58,64,62,60,23,18,20,20,20,18,21,21,22,21,20,23,20,20,24,20,61,11,54,14,70,33,166,36,178,20,119,12,35,60,301,329,889
Jesús Lázaro Owono Ngua Akeng,Equatorial Guinea,Deportivo Alavés,31,Spanish Segunda División,5'11,181 ,165,75,Goalkeeper (GK),Right,3,1,1,13,9,10,19,6,5,14,13,26,15,20,30,35,53,48,47,59,20,42,8,19,8,4,39,14,31,7,13,13,66,59,62,58,57,22,18,19,19,19,18,22,21,23,21,20,22,20,20,21,20,61,11,57,15,73,37,186,35,176,19,115,11,33,60,302,326,911
Alejandro Balboa Bandeira,Equatorial Guinea,Deportivo Alavés,28,Spanish Segunda División,5'10,178 ,163,74,Center Attacking Midfielder (CAM),Right,3,2,1,36,57,46,64,34,60,35,32,58,62,66,61,57,62,68,50,64,59,48,54,57,60,58,56,37,50,33,56,44,8,12,10,13,13,58,58,59,59,59,58,62,60,62,60,56,58,56,55,54,55,19,47,237,49,247,63,314,55,275,53,318,44,133,11,56,330,1530
Tomás Mendes Mendes,Spain,Deportivo Alavés,30,Spanish Segunda División,5'10,179 ,170,77,Center Midfielder (CM),Right,3,2,1,38,57,41,60,33,59,38,38,58,61,54,53,46,62,65,51,63,51,57,55,51,60,60,64,35,42,40,59,45,10,10,9,6,8,57,57,59,59,59,57,61,59,62,59,55,58,55,54,55,54,16,46,229,51,254,56,280,55,277,52,312,48,144,9,43,323,1497
Yoel Rodríguez Oterino,Spain,SD Eibar,13,Spanish Segunda División,6'1,186 ,172,78,Goalkeeper (GK),Right,5,1,2,24,14,10,31,19,13,25,15,35,14,35,43,40,74,47,53,65,34,70,11,35,19,13,45,25,57,19,15,11,74,73,70,72,71,30,26,27,27,27,26,30,30,32,30,29,32,29,28,30,28,74,20,98,20,102,48,239,47,233,32,194,15,45,72,360,398,1214
Sergio Álvarez Díaz,Spain,SD Eibar,6,Spanish Segunda División,6'0,183 ,163,74,Center Defensive Midfielder (CDM),Right,3,2,1,54,60,57,71,59,64,59,53,72,71,58,60,70,71,54,80,74,91,77,73,76,75,64,73,41,81,70,71,69,12,13,16,16,8,68,65,67,67,67,65,70,69,74,69,72,74,72,71,73,71,21,60,301,64,319,63,313,79,395,68,410,70,210,13,65,409,1927
Anaitz Arbilla Zabala,Spain,SD Eibar,23,Spanish Segunda División,5'10,178 ,168,76,Center Back (CB),Right,4,2,1,75,40,71,70,48,63,82,83,74,71,44,60,59,73,67,84,86,71,82,72,82,77,57,57,47,66,68,75,72,14,8,15,13,9,65,62,62,62,62,62,65,66,70,66,72,74,72,72,74,72,20,61,304,75,373,61,303,79,395,64,386,72,215,12,59,398,1970
Ander Cantero Armendariz,Spain,SD Eibar,1,Spanish Segunda División,6'2,189 ,181,82,Goalkeeper (GK),Left,3,1,1,19,12,18,35,13,22,25,12,38,21,61,58,69,61,58,52,67,45,75,14,24,22,16,33,25,43,12,12,19,72,74,69,75,73,33,31,30,30,30,31,33,34,33,34,32,32,32,32,30,32,74,19,97,24,118,61,307,51,253,27,163,14,43,73,363,423,1301
Frederico André Ferrão Venâncio,Portugal,SD Eibar,3,Spanish Segunda División,6'1,186 ,181,82,Center Back (CB),Right,3,2,1,34,30,75,64,32,46,30,28,56,62,60,54,58,73,54,53,89,31,83,22,75,75,25,49,40,72,76,71,69,13,10,11,8,15,52,48,49,49,49,48,53,52,56,52,61,68,61,65,73,65,20,47,235,44,222,60,299,56,278,56,336,72,216,11,57,338,1571
José Corpas Serna,Spain,SD Eibar,17,Spanish Segunda División,5'10,178 ,159,72,Right Midfielder (RM),Right,3,3,1,73,71,46,71,50,73,65,69,67,74,89,90,88,62,68,68,59,71,60,60,47,21,63,64,70,62,50,29,34,15,14,6,7,11,69,73,70,70,70,73,72,73,66,73,60,55,60,56,47,56,19,62,311,70,348,79,397,64,318,55,327,38,113,11,53,395,1805
Juan Diego Molina Martínez,Spain,SD Eibar,19,Spanish Segunda División,5'10,178 ,157,71,Center Forward (CF),Right,3,4,1,62,79,63,71,58,75,66,63,68,74,74,72,76,69,70,76,59,70,71,74,61,30,75,71,79,67,42,54,51,8,9,13,5,10,73,73,73,73,73,73,73,73,71,73,62,61,62,60,57,60,17,67,333,69,346,72,361,70,350,64,383,49,147,9,45,405,1898
Álvaro Tejero Sacristán,Spain,SD Eibar,15,Spanish Segunda División,5'9,174 ,152,69,Right Midfielder (RM),Right,4,3,1,72,64,55,67,38,69,69,67,64,70,78,82,84,66,84,70,76,91,60,66,63,67,69,64,62,66,64,66,68,13,7,10,9,7,68,70,68,68,68,70,70,73,70,73,73,69,73,72,67,72,17,59,296,68,339,79,394,73,363,65,391,66,198,9,46,416,1966
Ager Aketxe Barrutia,Spain,SD Eibar,10,Spanish Segunda División,5'9,174 ,152,69,Center Attacking Midfielder (CAM),Left,3,3,1,77,72,40,78,60,70,84,89,76,71,66,55,87,63,88,88,40,56,65,84,51,41,64,77,73,66,40,50,48,15,14,12,15,8,69,71,70,70,70,71,72,72,72,72,61,61,61,58,52,58,20,65,327,78,390,72,359,67,333,62,372,46,138,13,64,390,1914
Gustavo Blanco Leschuk,Argentina,SD Eibar,9,Spanish Segunda División,6'3,190 ,194,88,Striker (ST),Right,4,3,1,39,69,83,69,62,66,36,48,50,68,67,62,63,66,51,76,76,74,90,67,61,30,74,60,67,75,37,27,20,8,11,14,13,10,72,65,68,68,68,65,68,66,63,66,51,53,51,50,52,50,19,64,322,54,268,62,309,77,383,61,367,28,84,11,56,372,1718
José Manuel Rodríguez Benito,Spain,SD Eibar,2,Spanish Segunda División,6'2,189 ,176,80,Center Back (CB),Left,3,2,1,48,55,70,67,72,54,36,37,67,67,58,55,66,68,52,75,74,64,74,56,78,71,34,54,48,65,70,73,73,15,11,6,14,12,62,57,58,58,58,57,60,59,64,59,67,71,67,68,71,68,21,62,312,52,261,60,299,69,343,58,350,72,216,12,58,376,1774
Enrique González Casín,Spain,SD Eibar,7,Spanish Segunda División,5'10,177 ,172,78,Striker (ST),Left,3,3,1,69,70,70,64,68,69,66,59,60,67,76,68,88,77,75,69,87,70,76,67,49,44,79,62,71,70,43,37,32,14,13,10,12,9,71,70,70,70,70,70,71,71,66,71,60,57,60,58,55,58,21,68,341,64,321,77,384,74,369,63,375,37,112,12,58,390,1890
Álvaro Vadillo Cifuentes,Spain,SD Eibar,21,Spanish Segunda División,5'11,180 ,152,69,Left Midfielder (LM),Right,3,4,1,69,66,53,65,50,72,67,71,60,70,84,83,83,66,72,73,70,61,49,66,55,39,66,66,67,66,35,26,25,6,7,13,10,7,69,70,69,69,69,70,70,70,64,70,57,53,57,54,46,54,16,61,303,68,340,78,388,64,319,60,359,29,86,9,43,376,1772
Roberto Antonio Correa Silva,Spain,SD Eibar,4,Spanish Segunda División,5'11,180 ,157,71,Right Back (RB),Right,3,2,1,67,38,63,65,40,60,47,44,52,63,71,76,73,66,73,64,73,80,76,36,76,65,44,54,40,58,66,71,68,14,10,12,12,9,59,59,57,57,57,59,60,63,62,63,70,68,70,70,70,70,19,55,273,53,266,72,359,66,329,56,337,68,205,11,57,383,1768
Yanis Rahmani,France,SD Eibar,11,Spanish Segunda División,5'10,179 ,161,73,Left Wing (LW),Left,3,3,1,64,69,50,65,50,75,63,62,61,73,82,79,85,72,73,75,34,57,59,68,50,24,67,59,61,65,27,31,36,15,8,9,9,14,70,70,70,70,70,70,70,70,64,70,56,51,56,53,45,53,20,60,298,67,334,78,391,59,293,54,326,31,94,11,55,373,1726
José Antonio Ríos Reina,Spain,SD Eibar,16,Spanish Segunda División,5'11,180 ,172,78,Left Back (LB),Left,3,2,1,73,50,54,66,38,69,80,73,65,67,76,77,70,63,61,76,88,84,78,66,69,66,66,69,68,62,63,60,68,13,10,8,14,6,66,67,66,66,66,67,68,70,69,70,70,69,70,70,68,70,18,56,281,71,354,69,347,78,392,67,400,64,191,10,51,413,1954
Imanol García de Albéniz,Spain,SD Eibar,30,Spanish Segunda División,5'10,177 ,139,63,Left Wing Back (LWB),Left,2,2,1,69,37,57,67,38,65,58,64,64,65,66,67,67,63,78,53,55,72,41,67,64,64,54,61,43,58,64,66,69,10,8,6,6,14,57,62,60,60,60,62,64,65,66,65,69,66,69,68,64,68,17,54,268,63,316,68,341,58,288,57,344,66,199,9,44,362,1751
Luca Zidane,France,SD Eibar,25,Spanish Segunda División,6'0,183 ,172,78,Goalkeeper (GK),Right,3,1,1,12,8,12,22,6,10,14,11,15,14,29,50,40,64,49,48,67,38,50,5,16,14,5,52,19,33,13,11,13,71,65,64,69,70,25,22,24,24,24,22,26,26,26,26,25,25,25,25,24,25,70,12,60,13,64,46,232,42,208,23,139,12,37,68,339,376,1046
Matheus Pereira da Silva,Brazil,SD Eibar,8,Spanish Segunda División,5'11,181 ,150,68,Center Attacking Midfielder (CAM),Left,3,4,1,59,63,52,66,66,74,73,64,64,73,68,69,80,68,69,58,59,70,58,60,50,33,62,65,61,73,25,40,38,9,13,7,9,10,66,68,67,67,67,68,70,69,66,69,57,55,57,54,48,54,18,61,306,70,348,71,354,61,305,57,344,34,103,10,48,362,1816
Jon Bautista Orgilles,Spain,SD Eibar,18,Spanish Segunda División,5'11,180 ,159,72,Striker (ST),Right,3,3,1,47,70,63,62,71,67,64,57,58,69,69,70,65,67,68,72,69,70,67,71,40,16,70,52,70,69,25,22,16,9,11,9,11,13,69,65,67,67,67,65,67,66,61,66,49,47,49,46,41,46,19,63,313,63,315,68,339,70,349,53,317,21,63,11,53,352,1686
Javier Muñoz Jiménez,Spain,SD Eibar,14,Spanish Segunda División,5'9,175 ,152,69,Center Midfielder (CM),Right,4,3,1,58,60,46,75,48,70,73,52,72,74,67,71,63,65,74,67,57,77,66,71,61,62,62,67,48,69,64,66,63,6,10,8,7,8,66,67,68,68,68,67,70,70,70,70,69,70,69,68,65,68,16,57,287,68,341,68,340,68,338,62,369,64,193,8,39,399,1838
Peru Nolaskoain Esnal,Spain,SD Eibar,22,Spanish Segunda División,6'1,186 ,181,82,Center Back (CB),Right,3,2,1,55,65,70,70,48,67,44,45,69,68,52,49,65,62,55,55,72,60,75,54,61,68,65,65,49,70,68,71,66,11,11,7,8,14,65,63,64,64,64,63,67,65,68,65,66,70,66,66,70,66,18,62,308,59,293,57,283,63,316,63,378,68,205,10,51,375,1764
Juan Berrocal González,Spain,SD Eibar,5,Spanish Segunda División,6'2,187 ,159,72,Center Back (CB),Right,2,2,1,34,29,65,62,34,39,31,35,58,59,57,62,61,64,61,58,80,68,77,37,65,66,33,41,49,58,68,68,64,11,12,12,11,11,52,47,48,48,48,47,51,51,56,51,62,66,62,64,69,64,19,45,224,44,222,61,305,64,320,52,312,67,200,11,57,338,1584
Álvaro Roncal Rivera,Spain,SD Eibar,47,Spanish Segunda División,5'10,178 ,157,71,Right Back (RB),Right,3,2,1,55,31,56,55,33,68,36,41,43,55,65,55,57,58,71,37,65,57,51,29,61,61,52,36,42,48,59,66,68,11,10,8,5,12,51,53,51,51,51,53,53,56,53,56,62,59,62,62,62,62,17,46,230,49,243,61,306,48,239,50,300,64,193,9,46,321,1509
Gorka San Nicolás Gil,Spain,SD Eibar,27,Spanish Segunda División,6'0,182 ,170,77,Goalkeeper (GK),Right,3,1,1,12,6,12,23,9,8,13,11,25,12,27,18,38,51,42,42,61,27,52,7,18,15,8,27,19,35,10,13,10,60,56,56,56,60,21,17,18,18,18,17,21,21,23,21,21,23,21,20,23,20,59,12,62,14,69,35,176,38,189,20,122,11,33,58,288,311,904
Unai Ruiz Almandzo,Spain,SD Eibar,26,Spanish Segunda División,6'0,183 ,176,80,Goalkeeper (GK),Right,3,1,1,11,6,11,39,9,13,14,10,20,15,16,26,46,50,28,41,37,23,56,6,25,14,6,31,10,21,5,12,13,54,57,55,55,59,23,19,21,21,21,19,25,23,26,23,22,25,22,21,23,21,58,15,76,14,72,33,166,33,163,18,107,10,30,56,280,300,873
Mathew Ryan,Australia,F.C. København,51,Danish Superliga,6'0,184 ,181,82,Goalkeeper (GK),Right,4,1,1,23,11,14,40,15,13,23,12,45,24,53,52,53,73,50,62,78,34,65,18,36,23,10,68,25,64,10,20,17,78,76,82,76,80,33,31,33,33,33,31,38,36,39,36,33,36,33,32,32,32,78,21,103,23,117,56,281,51,257,38,226,16,47,78,392,445,1359
Rasmus Falk,Denmark,F.C. København,33,Danish Superliga,5'10,177 ,143,65,Center Midfielder (CM),Right,4,4,1,64,57,48,79,67,79,66,52,75,78,79,75,90,78,90,65,78,91,60,55,69,69,72,74,54,80,72,70,67,10,9,16,12,10,69,73,73,73,73,73,76,76,76,76,76,76,76,75,70,75,20,63,315,70,350,82,412,70,349,70,418,70,209,11,57,426,2020
Andreas Cornelius,Denmark,F.C. København,14,Danish Superliga,6'4,193 ,201,91,Striker (ST),Left,3,2,2,50,78,83,70,72,62,63,56,49,67,60,67,49,75,48,82,75,69,89,68,73,28,79,68,66,71,40,28,13,15,9,8,11,9,75,67,71,71,71,67,70,68,65,68,52,54,52,50,53,50,20,71,353,59,297,60,299,77,383,64,385,27,81,10,52,380,1779
Viktor Claesson,Sweden,F.C. København,7,Danish Superliga,6'0,183 ,174,79,Left Midfielder (LM),Right,3,3,1,67,72,50,74,65,74,68,62,70,76,73,75,74,75,73,75,58,83,72,72,68,48,76,77,62,76,50,52,49,12,7,9,10,7,74,74,74,74,74,74,75,75,74,75,67,66,67,64,60,64,18,66,328,70,350,74,370,72,360,68,407,50,151,9,45,416,1985
Kamil Grabara,Poland,F.C. København,1,Danish Superliga,6'5,195 ,187,85,Goalkeeper (GK),Right,3,1,1,15,14,21,41,12,18,18,20,40,28,42,42,44,63,45,52,50,36,68,15,33,22,14,52,20,52,24,18,17,75,72,69,74,74,33,29,31,31,31,29,36,34,37,34,31,36,31,31,33,31,74,21,103,25,124,47,236,44,221,32,193,20,59,73,364,406,1265
José Carlos Gonçalves Rodrigues,Greece,F.C. København,10,Danish Superliga,6'0,182 ,148,67,Center Defensive Midfielder (CDM),Right,3,3,1,62,56,58,73,62,67,66,57,73,70,71,73,72,72,72,67,69,85,62,59,78,76,64,64,55,76,72,74,72,10,10,9,13,6,67,67,67,67,67,67,70,71,72,71,74,74,74,74,73,74,19,62,311,67,333,72,360,68,342,69,413,73,218,10,48,411,1949
Denis Vavro,Slovakia,F.C. København,3,Danish Superliga,6'2,189 ,179,81,Center Back (CB),Right,3,2,1,40,45,73,69,39,57,45,59,67,64,60,68,56,65,67,78,73,67,86,64,81,72,55,50,57,68,71,71,73,13,12,14,12,13,64,57,60,60,60,57,62,61,65,61,67,71,67,68,75,68,20,53,266,58,292,63,316,74,368,64,383,72,215,13,64,389,1846
Davit Khocholava,Georgia,F.C. København,5,Danish Superliga,6'4,192 ,203,92,Center Back (CB),Right,3,2,1,38,44,73,70,32,57,44,30,68,64,54,55,58,68,63,75,73,71,86,45,78,72,48,42,45,70,72,74,72,10,9,7,9,5,61,54,57,57,57,54,59,59,64,59,66,72,66,68,74,68,17,51,257,53,263,60,298,70,350,59,355,73,218,8,40,373,1718
Guillermo Varela,Unprovided,F.C. København,Unprovided,Danish Superliga,5'8,173 ,154,70,Right Back (RB),,3,1,1,67,35,59,66,42,65,65,48,56,70,78,78,77,68,78,57,75,77,66,38,71,65,59,47,43,57,70,72,69,13,9,15,15,14,60,63,60,60,60,63,63,66,64,66,72,69,72,72,70,72,21,54,269,61,304,76,379,63,313,57,342,70,211,13,66,386,1827
Nicolai Boilesen,Denmark,F.C. København,20,Danish Superliga,6'1,186 ,165,75,Center Back (CB),Left,3,3,1,65,42,68,73,55,67,64,45,69,72,64,67,63,74,68,64,82,77,75,44,68,74,66,62,46,71,75,73,71,11,15,16,9,16,65,64,64,64,64,64,67,69,71,69,73,73,73,73,73,73,22,61,303,63,317,67,336,68,342,65,387,73,219,13,67,398,1882
Kevin Diks,Netherlands,F.C. København,2,Danish Superliga,6'0,182 ,174,79,Right Wing Back (RWB),Right,3,3,1,68,56,69,67,55,68,58,44,61,70,77,74,78,66,74,65,87,83,75,54,68,71,65,55,49,65,70,68,67,7,15,9,10,15,68,67,65,65,65,67,67,70,67,70,73,70,73,72,72,72,20,63,315,60,301,74,369,73,364,62,373,68,205,11,56,409,1889
Lukas Lerager,Denmark,F.C. København,12,Danish Superliga,6'2,188 ,181,82,Center Defensive Midfielder (CDM),Right,3,3,1,62,62,71,74,67,67,61,57,70,72,55,55,61,75,65,77,74,88,76,69,82,72,69,68,54,72,71,71,68,7,7,14,13,13,71,67,68,68,68,67,71,70,72,70,72,72,72,72,72,72,19,67,336,65,327,62,311,77,384,70,417,70,210,11,54,409,1959
