Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Salih Kavrazlı,Turkey,Adana Demirspor,28,Turkish Süper Lig,5'10,178 ,154,70,Striker (ST),Right,3,2,1,57,63,62,50,59,62,62,38,39,60,67,66,58,63,64,65,64,51,62,61,30,14,64,53,60,58,17,18,14,6,14,6,7,5,64,60,61,61,61,60,60,60,52,60,44,39,44,41,36,41,16,58,291,52,261,64,318,61,303,47,279,16,49,8,38,314,1481
Mahamadou Ba,Mali,Adana Demirspor,29,Turkish Süper Lig,5'9,175 ,152,69,Center Attacking Midfielder (CAM),Right,3,3,1,44,58,52,64,44,61,44,42,62,60,72,71,65,58,75,62,59,63,55,45,58,57,66,52,45,46,54,56,62,10,11,10,14,6,62,60,61,61,61,60,62,62,61,62,61,61,61,61,59,61,17,52,262,54,269,68,341,57,284,54,324,57,172,10,51,356,1657
Vedat Karakuş,Turkey,Adana Demirspor,39,Turkish Süper Lig,6'1,185 ,185,84,Goalkeeper (GK),Right,2,1,1,10,8,14,30,5,14,11,10,32,12,28,28,31,50,27,41,54,27,69,9,27,6,6,34,19,45,9,12,14,65,59,54,55,65,24,19,21,21,21,19,24,23,26,23,21,25,21,21,24,21,61,13,67,16,79,33,164,40,200,23,137,12,35,60,298,326,935
Lautaro Acosta,Argentina,Club Atlético Lanús,7,Argentina Primera División,5'7,169 ,148,67,Right Midfielder (RM),Right,4,4,1,72,69,69,74,75,74,71,45,65,74,81,83,82,72,84,73,87,66,47,64,83,61,72,70,65,83,49,46,41,12,6,14,12,9,73,74,73,73,73,74,74,74,71,74,66,65,66,65,61,65,19,72,359,66,329,80,402,67,337,72,434,45,136,11,53,410,1967
Pedro De la Vega,Argentina,Club Atlético Lanús,10,Argentina Primera División,5'10,177 ,157,71,Right Midfielder (RM),Right,3,4,1,73,67,71,72,66,75,59,64,64,73,81,82,83,66,76,77,85,75,66,72,75,50,69,67,66,73,46,47,49,8,9,15,8,9,73,73,72,72,72,73,73,74,70,74,66,63,66,64,61,64,17,70,349,67,335,78,388,75,375,67,400,47,142,10,49,417,1969
Raúl Loaiza,Colombia,Club Atlético Lanús,15,Argentina Primera División,5'11,180 ,154,70,Center Defensive Midfielder (CDM),Right,3,3,1,58,35,65,76,35,65,39,35,67,68,61,54,59,70,65,67,80,81,73,52,81,70,59,68,37,72,72,71,68,13,14,10,11,12,61,61,62,62,62,61,66,66,70,66,71,73,71,70,73,70,21,54,269,55,274,62,309,71,353,65,387,70,211,12,60,382,1791
José Sand,Argentina,Club Atlético Lanús,9,Argentina Primera División,6'0,182 ,174,79,Striker (ST),Right,4,3,1,53,80,77,69,76,66,63,65,46,74,45,49,35,81,65,76,70,37,79,72,73,33,83,69,85,85,45,21,25,11,16,15,9,14,74,67,72,72,72,67,71,67,65,67,50,54,50,48,53,48,22,71,355,63,314,55,275,67,334,71,428,30,91,13,65,358,1761
Tomás Belmonte,Argentina,Club Atlético Lanús,5,Argentina Primera División,5'10,178 ,150,68,Center Midfielder (CM),Right,4,3,1,59,67,81,75,59,73,53,43,70,75,67,69,68,71,66,69,82,84,71,59,84,69,71,64,59,72,64,73,67,6,12,9,5,12,73,69,71,71,71,69,72,73,74,73,72,74,72,72,74,72,18,68,341,63,314,68,341,73,365,70,419,68,204,9,44,419,1956
Leonel Di Plácido,Argentina,Club Atlético Lanús,26,Argentina Primera División,5'9,176 ,159,72,Right Back (RB),Right,2,3,1,70,57,48,65,55,76,59,49,63,72,87,85,79,61,75,69,76,80,66,63,71,65,59,57,53,58,62,70,72,10,16,10,11,7,66,69,67,67,67,69,69,72,68,72,72,69,72,72,68,72,18,59,295,64,319,77,387,71,354,61,363,68,204,11,54,418,1918
Felipe Aguilar,Colombia,Club Atlético Lanús,33,Argentina Primera División,6'3,190 ,181,82,Center Back (CB),Right,3,2,1,33,33,77,56,22,42,29,34,59,61,46,50,38,66,35,59,32,79,91,43,66,78,43,51,39,61,73,76,65,12,15,12,14,16,55,47,50,50,50,47,52,52,60,52,64,70,64,66,72,66,22,44,221,45,225,47,235,61,304,56,338,71,214,14,69,340,1545
Franco Troyansky,Argentina,Club Atlético Lanús,20,Argentina Primera División,5'10,178 ,170,77,Striker (ST),Left,4,3,1,68,70,72,71,64,71,66,61,67,72,76,75,76,69,71,75,84,75,72,67,70,33,71,69,63,74,37,23,33,10,9,15,13,6,73,71,71,71,71,71,73,73,68,73,58,57,58,56,52,56,18,69,345,67,337,73,367,75,373,63,380,31,93,11,53,394,1880
Facundo Pérez,Argentina,Club Atlético Lanús,34,Argentina Primera División,5'7,170 ,143,65,Center Midfielder (CM),Right,4,3,1,61,57,57,74,45,68,45,55,71,70,69,70,78,67,77,75,65,75,55,65,72,65,58,73,49,56,64,67,69,9,7,14,9,8,66,67,67,67,67,67,71,70,72,70,70,71,70,70,67,70,17,59,294,62,309,72,361,67,335,62,373,67,200,9,47,397,1863
Claudio Spinelli,Argentina,Club Atlético Lanús,18,Argentina Primera División,5'11,180 ,176,80,Striker (ST),Right,2,3,1,51,74,68,66,62,68,47,34,52,73,68,66,69,65,53,69,74,63,74,59,31,17,74,57,52,66,28,17,19,13,9,13,7,13,72,67,68,68,68,67,69,67,61,67,49,47,49,46,42,46,19,64,321,55,274,64,321,68,339,50,297,21,64,11,55,350,1605
Fernando Monetti,Argentina,Club Atlético Lanús,1,Argentina Primera División,6'0,184 ,168,76,Goalkeeper (GK),Right,3,1,1,19,19,23,48,19,19,23,13,42,36,56,57,48,67,59,53,70,32,64,15,41,18,15,60,24,31,29,14,24,70,67,70,70,71,37,35,37,37,37,35,41,39,41,39,35,38,35,35,35,35,70,26,128,27,133,57,287,47,234,32,189,22,67,70,348,404,1355
Nicolás Pasquini,Argentina,Club Atlético Lanús,21,Argentina Primera División,5'8,172 ,168,76,Left Back (LB),Left,2,3,1,74,47,57,71,57,60,82,72,69,65,78,76,74,56,68,80,58,85,68,67,59,66,58,72,57,52,68,65,63,15,11,13,8,8,64,65,64,64,64,65,67,69,69,69,70,69,70,70,66,70,18,61,306,70,348,70,352,72,358,61,364,65,196,11,55,406,1927
Diego Braghieri,Argentina,Club Atlético Lanús,6,Argentina Primera División,6'1,186 ,174,79,Center Back (CB),Left,2,2,1,28,35,74,63,37,50,36,39,59,64,61,54,44,65,53,72,71,68,82,58,86,66,38,46,48,70,70,68,69,7,9,14,6,7,58,51,54,54,54,51,56,54,60,54,62,68,62,64,71,64,16,47,237,50,248,55,277,70,351,59,354,69,207,9,43,358,1632
Yonathan Cabral,Argentina,Club Atlético Lanús,2,Argentina Primera División,6'2,188 ,185,84,Center Back (CB),Right,2,2,1,33,23,82,55,31,44,31,28,57,44,32,48,32,67,36,40,57,33,87,28,76,69,33,44,41,55,71,71,67,10,7,12,15,9,48,41,43,43,43,41,46,45,52,45,56,63,56,59,70,59,19,45,224,41,204,43,215,49,245,53,318,70,209,11,53,301,1413
Guillermo De Amores,Uruguay,Club Atlético Lanús,12,Argentina Primera División,6'1,186 ,172,78,Goalkeeper (GK),Right,3,1,1,13,17,13,18,16,12,12,12,16,18,26,22,25,60,35,53,55,20,46,15,16,15,17,66,19,22,17,10,14,66,65,70,66,73,27,23,27,27,27,23,29,26,28,26,22,24,22,22,23,22,69,15,77,14,70,34,168,38,189,26,155,14,41,68,340,364,1028
Julián Aude,Argentina,Club Atlético Lanús,3,Argentina Primera División,5'11,180 ,143,65,Left Midfielder (LM),Left,4,3,1,62,41,47,68,39,76,37,38,64,74,74,69,77,64,76,57,59,73,59,47,64,62,59,63,42,72,58,63,65,12,14,7,6,6,60,65,64,64,64,65,68,69,68,69,68,67,68,67,63,67,17,51,257,58,289,72,360,59,295,60,362,62,186,9,45,378,1722
Braian Aguirre,Argentina,Club Atlético Lanús,35,Argentina Primera División,5'9,174 ,157,71,Right Back (RB),Right,3,2,1,65,36,56,55,38,59,42,45,53,64,69,68,60,64,70,46,65,71,73,41,68,67,57,51,50,53,64,66,68,8,11,12,10,14,56,58,56,56,56,58,58,62,60,62,67,65,67,67,67,67,19,50,250,53,263,66,331,59,296,58,346,66,198,11,55,361,1686
Matías Pérez,Argentina,Club Atlético Lanús,22,Argentina Primera División,6'0,183 ,165,75,Center Back (CB),Right,2,2,1,36,28,66,53,36,35,27,37,46,45,55,62,56,58,57,55,70,61,69,33,75,70,37,34,33,49,71,69,67,14,11,6,8,11,49,43,43,43,43,43,45,47,50,47,60,62,60,62,69,62,18,44,219,38,190,58,288,58,288,50,298,69,207,10,50,318,1491
