Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Haroune Camara,Saudi Arabia,Al Ittihad,70,Saudi Professional League,6'0,184 ,179,81,Striker (ST),Right,3,2,1,42,59,53,51,52,56,54,45,42,53,71,75,70,57,67,58,82,61,75,53,42,23,63,53,58,51,15,18,11,5,14,6,10,15,61,57,58,58,58,57,58,58,52,58,43,41,43,41,38,41,18,51,257,50,250,68,340,66,329,48,290,15,44,10,50,321,1509
Zakaria Hawsawi,Saudi Arabia,Al Ittihad,12,Saudi Professional League,5'9,174 ,154,70,Left Back (LB),Left,3,3,1,44,28,41,45,36,60,38,31,31,59,85,90,78,47,73,43,65,64,60,34,61,53,49,37,29,48,46,49,56,15,12,15,7,8,51,54,51,51,51,54,52,56,49,56,58,52,58,58,54,58,17,39,194,44,219,75,373,53,266,46,277,50,151,11,57,333,1489
Omar Al Jadaani,Saudi Arabia,Al Ittihad,28,Saudi Professional League,5'5,166 ,132,60,Right Midfielder (RM),Right,3,2,1,59,53,39,46,48,57,39,32,45,50,74,68,72,49,84,59,42,58,32,42,40,17,57,47,59,46,25,29,29,8,7,6,13,5,54,55,54,54,54,55,54,57,49,57,46,40,46,44,35,44,15,49,245,45,223,69,347,47,233,44,266,28,83,8,39,295,1390
Awadh Al Nashri,Saudi Arabia,Al Ittihad,14,Saudi Professional League,5'9,175 ,154,70,Center Defensive Midfielder (CDM),Right,3,2,1,37,31,46,55,36,43,38,30,54,47,49,54,54,45,66,43,57,65,60,32,63,54,38,44,27,43,52,57,55,9,7,6,8,10,45,44,43,43,43,44,47,48,51,48,53,56,53,54,56,54,14,41,205,42,212,54,268,51,257,45,269,55,164,8,40,296,1372
Ahmed Bahusayn,Saudi Arabia,Al Ittihad,29,Saudi Professional League,5'7,170 ,139,63,Right Midfielder (RM),Right,4,2,1,53,48,51,61,40,54,44,38,57,61,68,61,58,51,68,54,60,57,56,44,60,42,46,51,43,50,45,52,59,12,13,7,6,8,55,55,54,54,54,55,57,58,56,58,56,56,56,56,54,56,16,51,253,51,254,61,306,54,271,49,292,52,156,9,46,330,1528
Saleh Al Wehimid,Saudi Arabia,Al Ittihad,22,Saudi Professional League,6'0,184 ,163,74,Goalkeeper (GK),Right,2,1,1,11,6,11,28,9,7,13,12,15,13,36,37,27,51,45,37,59,23,53,8,27,14,8,41,19,38,16,10,12,56,53,49,53,54,23,20,21,21,21,20,24,23,24,23,22,24,22,22,24,22,55,13,65,12,60,39,196,36,180,25,147,13,38,53,265,301,913
Noureddine El Bahhar,Egypt,Al Ittihad,44,Saudi Professional League,5'10,177 ,161,73,Center Attacking Midfielder (CAM),Right,4,3,1,56,48,33,54,37,53,63,57,59,54,55,47,63,47,74,56,48,51,55,55,37,28,43,59,46,64,32,31,22,7,15,12,7,7,50,52,51,51,51,52,55,54,53,54,45,45,45,42,39,42,15,46,228,57,286,57,286,53,265,46,277,28,85,10,48,294,1411
Almoatasim Siddiq,Saudi Arabia,Al Ittihad,7,Saudi Professional League,5'6,167 ,135,61,Center Attacking Midfielder (CAM),Left,3,2,1,47,42,30,51,33,56,39,33,42,52,81,75,83,43,81,42,47,44,34,41,38,17,41,50,39,46,25,22,29,15,12,14,6,8,48,53,50,50,50,53,54,54,47,54,43,38,43,41,33,41,16,41,203,44,222,73,363,42,208,39,231,25,76,11,55,285,1312
Osama Al Mermish,Saudi Arabia,Al Ittihad,88,Saudi Professional League,6'0,182 ,148,67,Goalkeeper (GK),Right,3,1,1,12,9,13,19,6,9,13,11,25,12,35,33,30,45,46,36,57,20,54,9,20,14,4,34,13,36,8,12,10,53,47,48,50,55,22,18,19,19,19,18,22,21,22,21,20,22,20,20,22,20,52,12,59,14,70,38,189,35,176,20,121,10,30,51,253,287,862
Yaroslav Rakitskyi,Ukraine,Adana Demirspor,44,Turkish Süper Lig,6'1,185 ,183,83,Center Back (CB),Left,3,3,2,68,59,69,78,53,69,78,77,84,73,67,69,63,76,73,83,74,76,84,79,84,82,53,75,50,78,78,82,80,12,16,7,12,6,71,69,69,69,69,69,73,72,77,72,78,79,78,78,79,78,20,65,327,76,381,70,348,79,396,70,422,80,240,11,53,443,2089
Artem Dzyuba,Russia,Adana Demirspor,24,Turkish Süper Lig,6'5,196 ,201,91,Striker (ST),Right,3,3,2,61,80,85,76,74,71,66,60,57,75,61,65,55,75,34,79,65,71,93,69,80,30,79,76,75,79,25,17,21,15,12,11,11,8,77,72,75,75,75,72,75,73,69,73,54,56,54,51,52,51,20,75,376,66,329,58,290,75,377,70,419,21,63,11,57,391,1832
Jonas Svensson,Norway,Adana Demirspor,22,Turkish Süper Lig,5'7,170 ,154,70,Right Back (RB),Right,3,3,1,71,55,61,73,61,73,73,54,67,74,79,83,77,73,93,75,75,91,77,58,82,74,69,71,48,75,73,74,72,15,12,7,10,16,71,71,71,71,71,71,73,75,74,75,77,76,77,77,75,77,22,64,321,68,341,81,405,75,376,70,419,73,219,12,60,439,2071
Kévin Manuel Rodrigues,Portugal,Adana Demirspor,77,Turkish Süper Lig,5'7,170 ,154,70,Left Back (LB),Left,3,3,1,79,69,74,80,42,72,65,72,76,78,76,70,70,73,80,82,61,58,59,79,55,66,72,70,50,65,65,76,77,11,14,11,15,16,75,74,74,74,74,74,75,75,75,75,75,73,75,75,71,75,22,69,344,73,363,74,369,68,339,63,378,73,218,13,67,423,2033
Younès Belhanda,Morocco,Adana Demirspor,10,Turkish Süper Lig,5'10,179 ,165,75,Center Attacking Midfielder (CAM),Right,3,4,2,74,70,67,77,69,77,76,75,74,77,72,72,70,69,78,73,73,73,61,70,75,60,70,79,80,72,55,59,58,15,16,11,6,16,73,73,73,73,73,73,73,73,73,73,70,70,70,68,65,68,21,71,357,76,379,72,361,70,350,73,436,57,172,13,64,421,2041
Henry Onyekuru,Nigeria,Adana Demirspor,7,Turkish Süper Lig,5'9,175 ,154,70,Right Midfielder (RM),Right,4,4,2,65,70,57,66,69,74,70,45,62,73,92,91,90,66,84,71,83,69,44,70,53,18,71,65,65,69,37,38,25,12,9,9,6,11,72,73,72,72,72,73,73,74,66,74,57,52,57,54,46,54,18,65,327,65,324,85,423,67,337,57,341,33,100,9,47,388,1830
Benjamin Stambouli,France,Adana Demirspor,90,Turkish Süper Lig,5'11,180 ,181,82,Center Defensive Midfielder (CDM),Right,4,2,2,45,41,66,74,40,65,55,43,72,72,50,50,64,71,64,65,71,74,79,50,72,74,59,65,50,76,71,72,71,8,13,11,15,15,62,60,62,62,62,60,66,64,71,64,69,73,69,69,73,69,21,53,266,61,307,60,299,68,339,66,396,71,214,12,62,378,1807
Simon Deli,Ivory Coast,Adana Demirspor,91,Turkish Süper Lig,6'4,192 ,190,86,Center Back (CB),Left,3,2,1,28,37,71,62,52,64,52,51,66,65,62,75,54,66,37,66,71,72,85,46,78,72,38,44,50,76,74,75,73,11,8,8,12,10,60,54,56,56,56,54,58,58,62,58,67,71,67,69,73,69,18,50,250,60,298,59,294,68,340,60,358,74,222,10,49,383,1728
Emre Akbaba,Turkey,Adana Demirspor,20,Turkish Süper Lig,5'11,180 ,161,73,Center Attacking Midfielder (CAM),Left,3,3,1,69,71,62,75,68,70,76,74,75,73,60,62,65,71,67,77,58,73,52,76,58,54,75,74,75,72,57,59,56,14,11,6,11,8,72,71,72,72,72,71,72,72,72,72,67,67,67,65,61,65,19,69,345,74,368,65,325,67,336,68,408,57,172,10,50,394,1928
